Date,Season,Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,ManagerHome,ManagerAway,FormationHome,FormationAway,RatingTeamHome,RatingTeamAway,Stadium,Weather,Referee,StartTeamHome,RatingStartTeamHome,SubstitutionHome,RatingSubstitutionHome,StartTeamAway,RatingStartTeamAway,SubstitutionAway,RatingSubstitutionAway,TotalShotsHome,TotalShotsAway,PossessionHome,PossessionAway,PassAccuracyHome,PassAccuracyAway,DribblesHome,DribblesAway,AerialsWonHome,AerialsWonAway,TacklesHome,TacklesAway,CornersHome,CornersAway,DispossessedHome,DispossessedAway,GoalsHome,GoalsAway,AssistsHome,AssistsAway,YellowCardHome,YellowCardAway,RedCardHome,RedCardAway
15-Apr-17,2016/2017,17:30,Rubin Kazan,0,1,FC Krasnodar,Javier Gracia,Igor Shalimov,4-2-3-1,4-2-3-1,6.58,7.00,,Clear,Mikhail Vilkov,"Sergei Ryzhikov, Moritz Bauer, Taras Burlak, Sergio Sánchez, Elmir Nabiullin, Alexandre Song, Yann M'Vila, Ilzat Akhmetov, Maxime Lestienne, Denis Tkachuk, Jonathas, Stanislav Kritsyuk","7.0, 6.0, 7.0, 7.4, 6.6, 6.9, 6.5, 6.6, 6.1, 6.5, 7.0, 7.2","Gökdeniz Karadeniz, Ruslan Kambolov, Mijo Caktas, Carlos Zambrano, Oleg Kuzmin, Rifat Zhemaletdinov, Georgy Makhatadze, Vitaly Ustinov, Maksim Kanunnikov, Yuri Nesterenko","6.2, 6.5, 6.1, -1, -1, -1, -1, -1, -1, -1","Sergey Petrov, Aleksandr Martynovich, Andreas Granqvist, Cristian Ramírez, Charles Kaboré, Yuri Gazinskiy, Pavel Mamaev, Mauricio Pereyra, Viktor Claesson, Fedor Smolov","7.4, 7.5, 7.3, 6.8, 7.0, 6.7, 7.3, 6.8, 7.3, 8.0","Roman Shishkin, Andrey Sinitsyn, Joãozinho, Ricardo Laborde, Naldo, Wanderson, Vyacheslav Podberezkin, Matvey Safonov, Ilya Zhigulev, Dmitri Torbinski","6.3, 6.4, 6.0, -1, -1, -1, -1, -1, -1, -1",15,17,44.2,55.8,78,80,5,5,13,16,14,16,4,6,14,10,,Fedor Smolov,,Andreas Granqvist,1,0,0,0
15-Apr-17,2016/2017,15:00,Anzhi,1,3,Krylya Sovetov Samara,Aleksandr Grigoryan,Vadim Skripchenko,4-4-2,4-2-3-1,6.48,7.11,Anzhi Arena,Clear,Aleksei Nikolaev,"David Yurchenko, Sergey Parshivlyuk, Thomas Phibel, Aleksandr Zhirov, Magomed Musalov, Arsen Khubulov, Sergei Bryzgalov, Guram Tetrashvili, Pavel Yakovlev, Shamil Asildarov, Pylyp Budkivsky, Evgeni Konyukhov","5.3, 6.3, 6.6, 6.2, 7.6, 7.2, 6.0, 6.4, 6.6, 6.2, 6.8, 7.6","Ayaz Guliev, Aleksandr Prudnikov, Pavel Dolgov, Felicio Brown Forbes, Andrey Lyakh, Aleksandr Filtsov, Dmitri Kudryashov, Aslan Dudiev, Adlan Katsaev, Batraz Khadartsev, Shamil Gasanov, Maksym Bily","7.0, 6.2, 6.3, -1, -1, -1, -1, -1, -1, -1, -1, -1","Georgi Zotov, Nadson, Sergey Bozhin, Dmitriy Yatchenko, Srdjan Mijailovic, Sheldon Bateau, Gianni Bruno, Cristian Pasquato, Aleksandr Zuev, Sergei Kornilenko","8.5, 6.8, 7.1, 6.2, 7.2, 7.1, 7.9, 7.6, 7.3, 8.1","Ivan Taranov, Sergey Tkachev, Aliaksandr Hleb, Berat Sadik, Giorgi Loria, Sandro Tsveiba, Alan Chochiev, Pavel Kudryashov, Vitali Shilnikov, Ilya Viznovich, Evgeny Bashkirov","6.0, 6.1, 6.1, -1, -1, -1, -1, -1, -1, -1, -1",28,10,56.4,43.6,72,61,9,3,29,28,16,19,6,2,14,9,Arsen Khubulov,"Sergei Kornilenko, Georgi Zotov, Cristian Pasquato",,"Aleksandr Zuev, Gianni Bruno, Gianni Bruno",1,1,0,0
15-Apr-17,2016/2017,12:30,CSKA Moscow,0,0,FC Rostov,Viktor Goncharenko,Ivan Danilyants,3-5-2,3-5-2,7.00,6.79,VEB Arena,Clear,Kirill Levnikov,"Igor Akinfeev, Viktor Vasin, Sergei Ignashevich, Vasili Berezutski, Mario Fernandes, Kirill Nababkin, Vitinho, Aleksandr Golovin, Pontus Wernbloom, Aaron Samuel, Aleksey Ionov, Nikita Medvedev","6.7, 7.3, 7.7, 7.3, 7.6, 6.4, 8.9, 7.9, 7.1, 6.3, 6.2, 7.0","Georgy Schennikov, Fedor Chalov, Bibras Natcho, Astemir Gordyushenko, Khetag Khosonov, Timur Zhamaletdinov, Ilya Pomazun, Aleksey Berezutski","6.3, 6.0, 6.3, -1, -1, -1, -1, -1","Fedor Kudryashov, Miha Mevlja, César Navas, Timofey Kalachev, Denis Terentjev, Christian Noboa, Alexandru Gatcan, Aleksandr Erokhin, Sardar Azmoun, Dmitriy Poloz","7.5, 7.1, 7.8, 6.8, 6.5, 6.8, 6.9, 6.5, 6.5, 6.3","Marko Devic, Pavel Mogilevets, Marko Simic, Andrei Prepelita, Khoren Bayramyan, Evgeny Goshev, Ivan Komissarov, Igor Kireev","6.2, 6.4, -1, -1, -1, -1, -1, -1",21,5,49.9,50.1,71,70,12,9,21,10,32,21,2,0,8,22,,,,,1,2,0,0
15-Apr-17,2016/2017,10:00,Amkar,1,1,FC Ufa,Gadzhi Gadzhiev,Sergei Semak,3-5-2,3-4-3,6.70,6.47,Zvezda Stadium,Clear,Vladimir Moskalev,"Dmitry Khomich, Petar Zanev, Sekou Conde, Nikolay Zajtsev, Aleksandar Miljkovic, Roland Gigolaev, Fegor Ogude, Janusz Gol, Pavel Komolov, Darko Bodul, Stanislav Prokofjev, Aleksandr Belenov","6.4, 7.0, 7.0, 7.1, 6.4, 7.4, 7.7, 5.6, 6.3, 7.4, 6.8, 7.0","Mikhail Kostyukov, Aleksei Gasilin, Sergei Balanovich, Brian Idowu, Aleksandr Salugin, Alexander Budakov, Alikhan Shavaev, David Khurtsidze, Denis Vambolt, Ivan Cherenchikov, Branko Jovicic, Anton Shynder","6.2, 6.2, 6.3, -1, -1, -1, -1, -1, -1, -1, -1, -1","Pavel Alikin, Alexey Nikitin, Dmitry Zhivoglyadov, Dmitriy Stotskiy, Bojan Jokic, Ivan Paurevic, Igor Bezdenezhnykh, Azamat Zaseev, Kehinde Fatai, Ivan Oblyakov","7.1, 6.7, 6.8, 6.6, 6.5, 6.4, 6.7, 6.4, 6.0, 6.5","Vladimir Zubarev, Aleksandr Putsko, Aleksandr Sukhov, Ondrej Vanek, Catalin Carp, Viktor Patrashko, Nikolay Safronidi, Vyacheslav Krotov, Giorgi Shelia, Aleksandr Filin","6.0, 6.0, 6.1, -1, -1, -1, -1, -1, -1, -1",11,7,57.5,42.5,81,71,5,3,17,9,14,8,3,5,4,4,Darko Bodul,Janusz Gol,,,0,3,0,0
10-Apr-17,2016/2017,15:30,Ural,2,0,FC Orenburg,Aleksandr Tarkhanov,Robert Evdokimov,4-4-2,4-1-4-1,7.12,6.26,SKB-Bank Arena,Clear,Evgeny Turbin,"Nikolay Zabolotny, Denys Kulakov, Aleksandr Novikov, Gregor Balazic, Mikhail Merkulov, Nikolay Dimitrov, Dmitri Korobov, Artem Fiedler, Chisamba Lungu, Edgar Manucharyan, Vladimir Iljin, Mikhail Kerzhakov","7.4, 6.9, 6.7, 7.4, 8.2, 7.8, 6.9, 7.1, 8.0, 6.3, 7.6, 6.2","Dominik Dinga, Alexander Pavlenko, Roman Pavlyuchenko, Jimmy Tabidze, Aleksandr Lomakin, Sergey Serchenkov, Alexander Sherbakov, Aleksandr Stavpets, Dmitri Arapov, Andrey Timofeev, Radovan Pankov, Nikita Glushkov","7.1, 6.1, 6.1, -1, -1, -1, -1, -1, -1, -1, -1, -1","Andrey Malykh, Mikhail Sivakov, Ade, Vladimir Poluyakhtov, Vadim Afonin, Maksim Grigoriev, Blagoy Georgiev, Denis Popovic, Vladimir Parnyakov, Michal Duris","6.0, 6.7, 7.1, 6.5, 6.1, 6.8, 6.4, 6.2, 6.3, 5.8","Dmitri Efremov, Anzor Sanaia, Elguja Lobjanidze, Maksim Bordachev, Stanislav Dragun, Pavel Nekhajchik, Ivica Zunic, Dmitri Abakumov, Dmitri Andreev, Aleksandr Rudenko","5.7, 5.9, 5.9, -1, -1, -1, -1, -1, -1, -1",6,14,43.8,56.2,61,68,6,10,20,23,20,11,2,4,4,10,"Vladimir Iljin, Chisamba Lungu",,Nikolay Dimitrov,,2,4,0,0
10-Apr-17,2016/2017,13:00,Tom Tomsk,2,2,Rubin Kazan,Valeriy Petrakov,Javier Gracia,3-1-4-2,3-4-3,6.57,6.96,Trud Stadium,Clear,Artem Chistyakov,"Aleksandr Melikhov, Evgeni Balyaykin, Dmitry Osipov, Anton Miterev, Valeriu Ciuperca, Dmitri Sasin, Anton Makurin, Pavel Golyshev, Artem Popov, Aleksey Pugin, Alexander Sobolev, Sergei Ryzhikov","5.8, 7.8, 6.4, 5.7, 6.5, 6.1, 6.2, 6.2, 6.9, 7.3, 8.2, 5.6","Aleksandr Bukachev, Daniil Bolshunov, Aleksey Solosin, Nikita Gvineyskiy, Mark Karymov, Alexander Naumenko, Ruslan Salakhutdinov","6.1, 6.1, -1, -1, -1, -1, -1","Carlos Zambrano, Taras Burlak, Vitaly Ustinov, Moritz Bauer, Denis Tkachuk, Alexandre Song, Ruslan Kambolov, Ilzat Akhmetov, Jonathas, Maxime Lestienne","7.5, 6.3, 6.9, 6.8, 7.2, 7.3, 8.5, 7.7, 6.1, 8.5","Gökdeniz Karadeniz, Rubén Rochina, Mijo Caktas, Yann M'Vila, Oleg Kuzmin, Georgy Makhatadze, Yuri Nesterenko, Timur Akmurzin, Sergio Sánchez","6.1, 6.0, -1, -1, -1, -1, -1, -1, -1",3,23,34.8,65.2,63,78,5,5,11,18,15,32,1,8,18,10,"Aleksey Pugin, Alexander Sobolev","Maxime Lestienne, Maxime Lestienne",Evgeni Balyaykin,,2,1,0,0
09-Apr-17,2016/2017,17:00,Lokomotiv Moscow,0,0,FC Rostov,Yuri Semin,Ivan Danilyants,3-4-1-2,5-3-2,6.73,6.71,"Lokomotiv Stadium, Moscow",Clear,Vladislav Bezborodov,"Guilherme, Solomon Kvirkvelia, Nemanja Pejcinovic, Taras Mykhalyk, Timofey Margasov, Igor Denisov, Dmitriy Tarasov, Vitaliy Denisov, Manuel Fernandes, Maicon Bolt, Aleksey Miranchuk, Nikita Medvedev","7.2, 7.2, 7.3, 7.4, 6.7, 7.1, 7.0, 6.9, 6.5, 6.5, 6.1, 6.5","Anton Miranchuk, Alan Kasaev, Jefferson Farfán, Ari, Boris Rotenberg, Dimitri Barinov, Artem Galadzhan, Renat Yanbayev, Anton Kochenkov, Ilya Abaev, Aleksandr Kolomeytsev, Petar Skuletic","6.2, 6.2, 6.0, -1, -1, -1, -1, -1, -1, -1, -1, -1","Timofey Kalachev, Fedor Kudryashov, Miha Mevlja, César Navas, Denis Terentjev, Christian Noboa, Alexandru Gatcan, Aleksandr Erokhin, Sardar Azmoun, Dmitriy Poloz","7.4, 7.1, 7.1, 7.0, 7.1, 7.2, 7.2, 6.4, 6.1, 6.4","Aleksandr Bukharov, Khoren Bayramyan, Pavel Mogilevets, Marko Simic, Andrei Prepelita, Ivan Komissarov, Evgeny Goshev, Igor Kireev, Marko Devic","6.1, 6.2, 6.3, -1, -1, -1, -1, -1, -1",4,12,50.4,49.6,76,77,5,2,17,13,22,26,2,8,11,17,,,,,1,2,0,0
09-Apr-17,2016/2017,14:30,FC Krasnodar,1,1,CSKA Moscow,Igor Shalimov,Viktor Goncharenko,4-3-3,3-5-2,6.64,6.81,Krasnodar Stadium,Clear,Sergei Ivanov,"Stanislav Kritsyuk, Sergey Petrov, Aleksandr Martynovich, Andreas Granqvist, Cristian Ramírez, Charles Kaboré, Yuri Gazinskiy, Pavel Mamaev, Mauricio Pereyra, Fedor Smolov, Viktor Claesson, Igor Akinfeev","7.1, 6.8, 6.9, 7.3, 6.7, 6.8, 6.3, 6.4, 6.2, 6.8, 6.8, 6.2","Joãozinho, Ricardo Laborde, Naldo, Wanderson, Andrey Sinitsyn, Vyacheslav Podberezkin, Nikolay Komlichenko, Matvey Safonov, Ilya Zhigulev, Vladimir Bystrov, Dmitri Torbinski, Roman Shishkin","6.0, 6.1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1","Viktor Vasin, Sergei Ignashevich, Vasili Berezutski, Mario Fernandes, Kirill Nababkin, Bibras Natcho, Aleksandr Golovin, Pontus Wernbloom, Vitinho, Aleksey Ionov","7.7, 7.3, 6.1, 7.3, 6.3, 7.0, 7.7, 8.2, 6.7, 6.3","Zoran Tosic, Timur Zhamaletdinov, Aaron Samuel, Astemir Gordyushenko, Konstantin Kuchaev, Georgy Schennikov, Ilya Pomazun, Fedor Chalov","6.4, 6.0, 6.2, -1, -1, -1, -1, -1",9,18,59.9,40.1,81,67,4,5,17,23,11,30,4,3,9,8,Fedor Smolov,Pontus Wernbloom,,,1,1,0,0
09-Apr-17,2016/2017,12:00,FC Ufa,1,3,Spartak Moscow,Sergei Semak,Massimo Carrera,3-1-4-2,3-4-3,6.30,7.35,Neftyanik Stadium,Clear,Sergei Lapochkin,"Aleksandr Belenov, Dmitry Zhivoglyadov, Pavel Alikin, Alexey Nikitin, Catalin Carp, Dmitriy Stotskiy, Ondrej Vanek, Ivan Paurevic, Bojan Jokic, Kehinde Fatai, Vyacheslav Krotov, Artyom Rebrov","6.7, 6.0, 6.8, 6.3, 6.4, 6.5, 5.8, 6.2, 6.1, 5.7, 6.2, 7.1","Azamat Zaseev, Dmitri Sysuev, Ivan Oblyakov, Viktor Patrashko, Giorgi Shelia, Vladimir Zubarev, Igor Bezdenezhnykh, Nikolay Safronidi, Aleksandr Sukhov, Aleksandr Putsko, Aleksandr Filin","6.3, 6.0, 7.3, -1, -1, -1, -1, -1, -1, -1, -1","Serdar Tasci, Georgi Dzhikiya, Ilya Kutepov, Roman Zobnin, Dmitri Kombarov, Fernando, Denis Glushakov, Quincy Promes, Zé Luís, Luiz Adriano","7.3, 7.7, 6.6, 7.8, 7.7, 6.7, 7.8, 8.5, 7.3, 7.0","Lorenzo Melgarejo, Ivelin Popov, Mauricio, Jano Ananidze, Salvatore Bocchetti, Andrey Eshchenko, Sergey Pesjakov, Aleksandr Samedov, Georgi Tigiev, Alexander Selikhov, Artem Timofeev","7.3, 7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1",9,24,48.9,51.1,70,72,2,9,13,26,12,30,3,7,25,10,Ivan Oblyakov,"Denis Glushakov, Quincy Promes, Lorenzo Melgarejo",Dmitriy Stotskiy,Quincy Promes,3,0,0,0
08-Apr-17,2016/2017,17:00,Zenit,1,1,Anzhi,Mircea Lucescu,Aleksandr Grigoryan,4-2-3-1,4-4-2,6.58,6.69,Petrovski Stadium,Clear,Aleksei Suhoy,"Andrey Lunev, Ibrahim Tsallagov, Nicolas Lombaerts, Branislav Ivanovic, Evgeni Chernov, Hernani, Javi García, Aleksandr Kokorin, Giuliano, Danny, Artem Dzyuba, David Yurchenko","6.3, 6.7, 5.6, 6.9, 7.6, 6.6, 6.0, 7.1, 6.5, 7.0, 6.2, 6.1","Robert Mak, Luís Neto, Maurício, Yohan Mollo, Domenico Criscito, Luka Djordjevic, Yuri Lodygin, Igor Smolnikov, Oleg Shatov, Alexander Kerzhakov, Nikita Goylo","6.0, 6.9, -1, -1, -1, -1, -1, -1, -1, -1, -1","Sergey Parshivlyuk, Thomas Phibel, Aleksandr Zhirov, Magomed Musalov, Adlan Katsaev, Guram Tetrashvili, Ayaz Guliev, Pavel Yakovlev, Felicio Brown Forbes, Pylyp Budkivsky","7.6, 7.0, 6.8, 6.5, 6.3, 6.6, 7.6, 8.3, 6.2, 6.2","Aleksandr Prudnikov, Arsen Khubulov, Saeid Ezatolahi, Aleksandr Filtsov, Shamil Asildarov, Aslan Dudiev, Pavel Dolgov, Andrey Lyakh, Batraz Khadartsev, Svyatoslav Georgievsky, Shamil Gasanov, Maksym Bily","6.3, 6.0, 6.4, -1, -1, -1, -1, -1, -1, -1, -1, -1",9,15,64.2,35.8,80,66,11,8,10,8,11,27,6,3,18,7,Aleksandr Kokorin,Pavel Yakovlev,Evgeni Chernov,Sergey Parshivlyuk,1,6,1,0
08-Apr-17,2016/2017,14:30,FK Akhmat,3,1,Arsenal Tula,Rashid Rakhimov,Sergey Kyriaki,3-5-2,3-4-2-1,7.07,6.29,Stadion im. Akhmat-Hadji Kadyrova,Clear,Kirill Levnikov,"Evgeni Gorodov, Andrey Semenov, Norbert Gyömbér, Wilker Ángel, Rizvan Utsiev, Zaurbek Pliev, Gheorghe Grozav, Daler Kuzyaev, Facundo Píriz, Bekim Balaj, Magomed Mitrishev, Vladimir Gabulov","7.1, 6.9, 6.7, 6.8, 7.4, 6.4, 7.3, 7.3, 7.2, 6.9, 9.0, 5.6","Bernard Berisha, Ablaye Mbengue, Magomed Ozdoev, Rodolfo, Zaur Sadaev, Khalid Kadyrov, Vitaly Gudiev, Reziuan Mirzov, Yaroslav Godzyur","7.3, 6.9, 5.9, -1, -1, -1, -1, -1, -1","Ivan Ivanov, Maksim Belyaev, Stoppila Sunzu, Kirill Kombarov, Mihail Aleksandrov, Alexandru Bourceanu, Igor Gorbatenko, Moussa Doumbia, Oleg Vlasov, Federico Rasic","5.9, 6.3, 6.7, 6.5, 6.3, 6.1, 6.0, 6.5, 6.0, 7.3","Danila Buranov, Igor Shevchenko, Jherson Vergara, Gia Grigalava, Ivan Ershov, Aleksandr Denisov, Anri Khagush, Vladislav Ryzhkov, Mihail Levashov, Guram Adzhoev, Vadim Steklov","6.1, 6.0, 6.9, -1, -1, -1, -1, -1, -1, -1, -1",11,10,51.1,48.9,72,69,8,5,24,29,24,8,1,2,6,20,"Magomed Mitrishev, Magomed Mitrishev, Bernard Berisha",Federico Rasic,"Gheorghe Grozav, Rizvan Utsiev, Ablaye Mbengue",,1,2,0,0
08-Apr-17,2016/2017,12:00,Krylya Sovetov Samara,2,2,Amkar,Vadim Skripchenko,Gadzhi Gadzhiev,4-3-3,3-5-2,6.52,6.66,Metallurg Stadium,Clear,Vitaliy Meshkov,"Giorgi Loria, Georgi Zotov, Nadson, Sergey Bozhin, Dmitriy Yatchenko, Aleksandr Zuev, Vyacheslav Zinkov, Srdjan Mijailovic, Sergei Kornilenko, Cristian Pasquato, Gianni Bruno, Dmitry Khomich","6.3, 6.7, 7.2, 6.9, 6.4, 6.3, 5.4, 6.0, 7.0, 7.5, 7.0, 6.7","Artem Gromov, Berat Sadik, Aliaksandr Hleb, Vitali Shilnikov, Ilya Viznovich, Evgeny Bashkirov, Sergey Tkachev, Sandro Tsveiba, Alan Chochiev, Evgeni Konyukhov, Sheldon Bateau","6.0, 6.2, -1, -1, -1, -1, -1, -1, -1, -1, -1","Petar Zanev, Sekou Conde, Nikolay Zajtsev, Aleksandar Miljkovic, Roland Gigolaev, Fegor Ogude, Janusz Gol, Pavel Komolov, Aleksei Gasilin, Aleksandr Salugin","7.3, 6.6, 6.6, 7.6, 6.6, 7.0, 7.3, 6.2, 7.0, 6.4","Mikhail Kostyukov, Darko Bodul, Sergei Balanovich, Brian Idowu, Stanislav Prokofjev, Ivan Cherenchikov, Alexander Budakov, David Khurtsidze, Denis Vambolt, Rustam Vazitdinov, Oleg Mishchenko","6.3, 5.8, 6.0, -1, -1, -1, -1, -1, -1, -1, -1",12,7,61.8,38.2,74,57,3,4,15,20,6,12,2,3,7,4,"Gianni Bruno, Sergei Kornilenko","Janusz Gol, Petar Zanev",Cristian Pasquato,Aleksei Gasilin,2,2,1,0
03-Apr-17,2016/2017,17:30,Spartak Moscow,3,2,FC Orenburg,Massimo Carrera,Robert Evdokimov,4-2-3-1,4-1-4-1,7.03,6.65,Otkrytie Arena,Clear,Artem Chistyakov,"Artyom Rebrov, Georgi Tigiev, Salvatore Bocchetti, Ilya Kutepov, Dmitri Kombarov, Fernando, Roman Zobnin, Aleksandr Samedov, Jano Ananidze, Quincy Promes, Luiz Adriano, Mikhail Kerzhakov","6.9, 7.1, 6.8, 6.5, 6.6, 7.8, 8.6, 6.5, 7.4, 8.3, 6.5, 6.1","Andrey Eshchenko, Denis Glushakov, Zé Luís, Mauricio, Ivelin Popov, Serdar Tasci, Lorenzo Melgarejo, Georgi Dzhikiya, Alexander Selikhov, Artem Timofeev, Sergey Pesjakov","7.0, 6.5, 6.1, -1, -1, -1, -1, -1, -1, -1, -1","Andrey Malykh, Mikhail Sivakov, Ade, Vladimir Poluyakhtov, Vadim Afonin, Maksim Grigoriev, Stanislav Dragun, Blagoy Georgiev, Roman Vorobjov, Michal Duris","6.5, 6.7, 6.9, 6.9, 6.6, 6.8, 5.8, 6.9, 7.3, 7.8","Denis Popovic, Vladimir Parnyakov, Elguja Lobjanidze, Maksim Bordachev, Ivica Zunic, Dmitri Abakumov, Dmitri Efremov, Igor Koronov, Sergey Breev, Marat Shogenov, Dmitri Andreev, Anzor Sanaia","7.1, 5.9, 5.9, -1, -1, -1, -1, -1, -1, -1, -1, -1",14,14,62.9,37.1,79,70,7,5,13,9,20,15,7,3,9,11,"Roman Zobnin, Roman Zobnin, Quincy Promes","Denis Popovic, Michal Duris","Fernando, Jano Ananidze, Andrey Eshchenko",Roman Vorobjov,1,0,0,0
03-Apr-17,2016/2017,17:30,FC Rostov,0,0,FC Krasnodar,Ivan Danilyants,Igor Shalimov,5-3-2,4-2-3-1,6.64,6.90,Olimp-2 Stadium,Clear,Evgeny Turbin,"Nikita Medvedev, Timofey Kalachev, Marko Simic, Fedor Kudryashov, Miha Mevlja, Denis Terentjev, Christian Noboa, Alexandru Gatcan, Aleksandr Erokhin, Sardar Azmoun, Dmitriy Poloz, Stanislav Kritsyuk","6.8, 6.8, 6.9, 7.0, 7.0, 6.9, 6.9, 7.4, 6.5, 6.4, 6.5, 7.3","Marko Devic, Aleksandr Bukharov, Khoren Bayramyan, Andrei Prepelita, Pavel Mogilevets, Evgeny Goshev, Andrej Sorokin, Ivan Komissarov, Igor Kireev","5.9, 6.1, 6.0, -1, -1, -1, -1, -1, -1","Vitaliy Kaleshin, Aleksandr Martynovich, Andreas Granqvist, Cristian Ramírez, Charles Kaboré, Yuri Gazinskiy, Pavel Mamaev, Mauricio Pereyra, Viktor Claesson, Fedor Smolov","6.3, 7.6, 8.7, 7.7, 6.9, 7.5, 6.7, 6.3, 6.4, 6.1","Sergey Petrov, Vyacheslav Podberezkin, Joãozinho, Ricardo Laborde, Naldo, Wanderson, Dmitri Torbinski, Roman Shishkin, Nikolay Komlichenko, Ilya Zhigulev, Andrey Sinitsyn, Vladimir Bystrov","7.0, 6.0, 6.2, -1, -1, -1, -1, -1, -1, -1, -1, -1",14,6,37,63,60,74,7,10,14,17,13,28,4,2,21,7,,,,,0,4,0,0
02-Apr-17,2016/2017,14:30,CSKA Moscow,2,1,Krylya Sovetov Samara,Viktor Goncharenko,Vadim Skripchenko,3-5-2,5-3-2,6.85,6.58,VEB Arena,Clear,Aleksei Suhoy,"Igor Akinfeev, Aleksey Berezutski, Vasili Berezutski, Viktor Vasin, Mario Fernandes, Zoran Tosic, Bibras Natcho, Aleksandr Golovin, Pontus Wernbloom, Vitinho, Aleksey Ionov, Giorgi Loria","7.1, 6.5, 6.7, 6.4, 7.1, 6.9, 8.5, 7.4, 7.5, 7.0, 6.3, 5.7","Sergei Ignashevich, Konstantin Kuchaev, Aaron Samuel, Astemir Gordyushenko, Timur Zhamaletdinov, Fedor Chalov, Kirill Nababkin, Georgy Schennikov, Ilya Pomazun","6.2, 6.0, 6.2, -1, -1, -1, -1, -1, -1","Georgi Zotov, Nadson, Ali Gadzhibekov, Sergey Bozhin, Dmitriy Yatchenko, Aliaksandr Hleb, Vyacheslav Zinkov, Srdjan Mijailovic, Sergei Kornilenko, Artem Gromov","6.8, 6.3, 6.7, 7.5, 6.8, 6.1, 6.8, 6.6, 6.7, 6.6","Aleksandr Zuev, Cristian Pasquato, Gianni Bruno, Berat Sadik, Sandro Tsveiba, Alan Chochiev, Evgeni Konyukhov, Evgeny Bashkirov, Vitali Shilnikov, Ilya Viznovich, Sheldon Bateau","6.5, 7.1, 6.0, -1, -1, -1, -1, -1, -1, -1, -1",20,14,52.1,47.9,80,82,5,6,10,14,15,14,11,4,9,8,"Aleksandr Golovin, Bibras Natcho",Cristian Pasquato,"Bibras Natcho, Mario Fernandes",,1,0,0,0
02-Apr-17,2016/2017,12:00,Rubin Kazan,0,2,Zenit,Javier Gracia,Mircea Lucescu,4-3-3,4-2-3-1,6.49,7.16,Kazan Arena,Clear,Vladimir Seldyakov,"Sergei Ryzhikov, Moritz Bauer, Carlos Zambrano, Taras Burlak, Elmir Nabiullin, Mijo Caktas, Yann M'Vila, Ruslan Kambolov, Ilzat Akhmetov, Jonathas, Rifat Zhemaletdinov, Andrey Lunev","6.5, 7.3, 6.8, 6.8, 6.0, 6.3, 6.4, 6.4, 6.4, 7.1, 6.9, 6.9","Rubén Rochina, Denis Tkachuk, Maxime Lestienne, Alexandre Song, Yuri Nesterenko, Oleg Kuzmin, Georgy Makhatadze, Vitaly Ustinov, Timur Akmurzin, Sergio Sánchez, Gökdeniz Karadeniz","6.1, 6.1, 6.0, -1, -1, -1, -1, -1, -1, -1, -1","Ibrahim Tsallagov, Nicolas Lombaerts, Branislav Ivanovic, Domenico Criscito, Hernani, Artur Yusupov, Aleksandr Kokorin, Giuliano, Danny, Artem Dzyuba","8.1, 7.9, 7.3, 7.4, 7.7, 5.9, 7.5, 6.6, 7.8, 7.9","Oleg Shatov, Maurício, Yohan Mollo, Luka Djordjevic, Luís Neto, Evgeni Chernov, Nikita Goylo, Alexander Kerzhakov, Alexander Anyukov, Yuri Lodygin, Javi García","6.1, 6.1, -1, -1, -1, -1, -1, -1, -1, -1, -1",16,13,49.1,50.9,81,82,4,5,9,4,23,19,6,5,12,17,,"Artem Dzyuba, Danny",,"Ibrahim Tsallagov, Aleksandr Kokorin",2,5,0,1
