Result,League,Time,TeamHome,TeamAway,ManagerHome,ManagerAway,FormationHome,FormationAway,Stadium,Referee,RatingStartTeamHome,RatingSubstitutionHome,RatingStartTeamAway,RatingSubstitutionAway,RatingStartTeamHome3,RatingSubstitutionHome3,RatingStartTeamAway3,RatingSubstitutionAway3,GPP_StartHome,GPP_SubsHome,GPP_StartAway,GPP_SubsAway,GoalsTeamHome,AssistsTeamHome,GoalsTeamAway,AssistsTeamAway,FormTeamHome3,FormTeamAway3,FormTeamHome6,FormTeamAway6,RatingTeamHome,RatingTeamAway,TotalShotsHome,TotalShotsAway,PossessionHome,PossessionAway,PassAccuracyHome,PassAccuracyAway,DribblesHome,DribblesAway,AerialsWonHome,AerialsWonAway,TacklesHome,TacklesAway,CornersHome,CornersAway,DispossessedHome,DispossessedAway,YellowCardHome,YellowCardAway,RedCardHome,RedCardAway,RatingTeamHomeA,RatingTeamAwayA,TotalShotsHomeA,TotalShotsAwayA,PossessionHomeA,PossessionAwayA,PassAccuracyHomeA,PassAccuracyAwayA,DribblesHomeA,DribblesAwayA,AerialsWonHomeA,AerialsWonAwayA,TacklesHomeA,TacklesAwayA,CornersHomeA,CornersAwayA,DispossessedHomeA,DispossessedAwayA,YellowCardHomeA,YellowCardAwayA,RedCardHomeA,RedCardAwayA,RatingTeamHome3,RatingTeamAway3,TotalShotsHome3,TotalShotsAway3,PossessionHome3,PossessionAway3,PassAccuracyHome3,PassAccuracyAway3,DribblesHome3,DribblesAway3,AerialsWonHome3,AerialsWonAway3,TacklesHome3,TacklesAway3,CornersHome3,CornersAway3,DispossessedHome3,DispossessedAway3,YellowCardHome3,YellowCardAway3,RedCardHome3,RedCardAway3,RatingTeamHome3A,RatingTeamAway3A,TotalShotsHome3A,TotalShotsAway3A,PossessionHome3A,PossessionAway3A,PassAccuracyHome3A,PassAccuracyAway3A,DribblesHome3A,DribblesAway3A,AerialsWonHome3A,AerialsWonAway3A,TacklesHome3A,TacklesAway3A,CornersHome3A,CornersAway3A,DispossessedHome3A,DispossessedAway3A,YellowCardHome3A,YellowCardAway3A,RedCardHome3A,RedCardAway3A,PHome,WHome,DHome,LHome,GFHome,GAHome,GDHome,PointsHome,PlaceHome,PAway,WAway,DAway,LAway,GFAway,GAAway,GDAway,PointsAway,PlaceAway,FutureTeamHome,FuturePlaceTeamHome,FutureStatusTeamHome,FutureTeamAway,FuturePlaceTeamAway,FutureStatusTeamAway
1,2,15.0,28,44,74,90,2,0,58,52,7.072,4.978,5.807,4.256,6.897,5.438,5.597,4.067,16.364,16.714,14.545,11.286,57,44,8,9,100.0,22.22,100.0,33.33,7.223,6.633,19.000,9.556,69.167,48.822,87.333,77.111,11.444,7.333,12.889,18.111,14.111,13.667,6.444,5.000,11.333,10.556,16.000,15.000,1.000,0.000,7.181,6.617,18.166,10.223,70.878,48.594,88.055,76.834,12.333,8.111,14.223,17.889,15.167,12.889,6.722,5.111,10.389,10.944,17.500,16.000,1.000,0.500,7.087,6.723,23.333,11.333,68.067,50.100,85.000,81.000,11.333,10.333,13.000,13.667,18.667,15.000,7.000,5.667,13.333,9.000,5.000,6.000,0.000,0.000,7.093,6.550,20.166,11.166,71.133,50.700,86.166,80.666,14.166,8.666,13.500,15.000,18.667,13.334,6.833,4.667,11.166,10.334,5.000,4.500,0.000,0.000,18,17,1,0,56,12,44,52,1,18,4,4,10,15,24,-9,16,17,40,18,2,34,14,1
0,2,12.5,30,29,117,118,10,0,50,53,6.452,4.813,6.737,5.019,6.461,4.610,6.858,4.519,15.364,9.857,16.818,12.714,12,7,24,19,88.89,66.67,77.78,77.78,6.834,7.031,11.333,13.111,48.722,56.067,75.444,83.889,5.778,12.444,22.667,14.111,15.333,20.778,4.222,4.778,9.444,10.444,18.000,10.000,1.000,0.000,6.692,6.998,9.666,15.111,44.977,55.483,73.500,83.500,5.667,12.944,20.667,15.277,18.166,18.389,3.445,6.111,9.722,10.333,18.000,12.000,1.000,2.000,7.220,6.847,8.667,14.000,47.367,60.033,75.333,87.000,8.000,15.000,27.667,13.667,16.333,19.000,3.333,4.667,10.000,11.000,6.000,1.000,0.000,0.000,6.918,7.019,6.833,18.334,40.084,60.067,70.000,86.500,5.500,17.166,26.334,15.167,17.833,18.166,2.333,8.000,10.334,10.666,5.500,1.500,0.000,0.500,18,7,4,7,24,30,-6,25,9,18,12,2,4,32,14,18,38,3,48,19,2,38,13,1
0,2,19.75,33,43,113,89,1,1,44,32,6.487,5.053,6.559,5.536,6.888,4.357,6.788,5.457,15.636,13.143,15.273,15.000,23,18,34,24,77.78,77.78,72.22,83.33,7.219,6.901,21.444,15.000,66.044,55.767,84.000,81.000,10.444,9.444,19.333,16.333,17.444,17.111,7.778,4.333,9.778,10.444,10.000,16.000,0.000,1.000,6.955,6.976,18.111,17.778,63.133,60.778,83.666,83.166,10.056,12.222,17.777,14.444,16.111,16.500,6.500,6.056,10.334,11.166,13.000,11.500,0.000,0.500,7.153,7.380,25.667,15.667,72.233,57.767,86.333,85.667,12.333,9.000,17.000,15.333,18.000,14.333,8.667,4.667,11.000,9.333,5.000,6.000,0.000,0.000,7.020,7.098,21.334,16.667,69.583,62.734,86.000,86.167,12.500,12.500,17.666,14.000,15.834,15.833,7.167,6.333,10.166,10.833,3.500,4.000,0.000,0.000,18,10,3,5,31,20,11,33,5,18,9,7,2,38,20,18,34,4,35,15,2,49,20,1
1,2,20.0,30,49,117,123,1,2,50,31,6.374,5.220,6.193,5.220,7.158,4.543,6.115,5.143,14.818,12.143,14.545,14.429,14,9,10,6,88.89,33.33,72.22,27.78,6.824,6.620,11.250,6.375,48.425,43.987,75.125,77.000,5.375,6.750,23.375,15.750,15.125,15.750,4.000,2.250,9.500,12.500,16.000,8.000,1.000,0.000,6.687,6.606,9.625,8.632,44.829,45.865,73.340,77.334,5.466,7.931,21.021,17.709,18.062,16.153,3.333,3.736,9.750,13.084,17.000,10.500,1.000,0.000,7.217,6.473,7.667,8.667,42.967,51.867,71.667,79.667,6.667,8.667,30.333,16.667,17.333,16.667,2.000,4.333,9.333,14.333,4.000,1.000,0.000,0.000,6.917,6.562,6.333,10.167,37.883,46.600,68.167,77.167,4.833,10.500,27.666,16.500,18.333,16.500,1.667,4.167,10.000,14.166,4.500,3.500,0.000,0.000,17,6,4,7,21,29,-8,22,9,17,3,3,11,9,22,-13,12,20,29,3,1,35,15,1
-1,2,16.5,44,43,90,89,6,2,54,34,6.452,5.216,6.485,5.304,6.367,5.133,6.500,5.510,15.727,14.429,14.818,11.286,12,11,29,18,44.44,77.78,50.0,83.33,6.680,6.815,11.500,14.250,48.913,55.737,76.000,80.125,9.250,9.750,18.750,17.375,12.500,17.750,5.625,4.500,11.500,10.875,16.000,15.000,1.000,1.000,6.656,6.933,10.528,17.403,48.867,60.763,76.555,82.729,8.291,12.375,18.431,14.965,13.084,16.819,5.312,6.139,11.028,11.382,15.500,11.000,0.500,0.500,6.823,7.220,12.000,13.667,46.867,56.433,73.333,82.333,6.333,10.000,20.667,17.333,12.667,17.000,5.667,4.667,13.000,9.000,7.000,5.000,1.000,0.000,6.773,7.018,11.666,15.667,48.483,62.067,77.166,84.500,8.333,13.000,17.167,15.000,13.834,17.166,5.667,6.333,11.000,10.666,6.500,3.500,0.500,0.000,17,4,4,9,15,20,-5,16,17,17,8,7,2,34,20,14,31,7,28,1,2,33,4,2
-1,2,14.25,48,27,119,78,2,1,65,33,6.151,5.363,6.711,4.845,6.527,5.248,6.806,5.119,15.000,13.429,16.091,9.143,10,7,28,18,44.44,66.67,44.44,83.33,6.675,6.917,10.375,11.500,37.812,48.600,71.500,78.750,8.625,9.375,18.375,16.375,18.000,14.625,4.375,5.375,10.000,11.125,17.000,15.000,0.000,2.000,6.629,7.042,8.854,13.306,38.056,51.666,71.195,80.264,7.979,11.354,19.965,16.132,16.222,14.146,4.077,5.909,11.444,10.451,19.000,13.000,0.500,1.000,6.650,6.983,11.667,11.000,45.867,37.167,76.667,72.000,11.000,8.000,24.333,20.000,18.333,14.000,2.333,4.333,8.333,10.333,5.000,6.000,0.000,1.000,6.702,6.895,8.834,10.834,40.100,43.600,73.834,75.666,9.334,10.666,24.166,16.166,19.000,14.500,2.833,4.000,10.833,9.500,7.500,5.500,0.000,0.500,17,2,8,7,12,22,-10,14,19,17,12,2,3,37,11,26,38,3,50,16,2,25,8,2
1,2,17.5,28,32,74,98,2,13,58,41,6.683,4.513,6.636,5.103,6.676,4.724,6.861,4.910,16.000,12.571,15.273,12.714,48,32,28,18,100.0,88.89,100.0,55.56,7.227,6.899,18.875,14.375,71.200,57.275,88.125,80.500,11.125,10.125,14.125,16.500,13.625,15.875,6.625,4.750,11.125,11.375,14.000,12.000,1.000,2.000,7.183,6.924,18.104,17.521,71.894,62.293,88.452,83.195,12.174,9.896,14.840,16.528,14.924,16.049,6.812,7.208,10.285,11.354,16.500,10.500,1.000,1.000,7.050,6.567,19.667,13.333,69.833,56.667,87.000,81.000,12.000,10.667,13.667,17.667,18.667,17.333,7.000,5.000,13.333,13.667,4.000,4.000,0.000,1.000,7.075,6.838,18.334,18.333,72.017,64.733,87.166,84.500,14.500,10.834,13.834,18.834,18.667,16.666,6.833,7.500,11.166,12.334,4.500,3.500,0.000,0.500,17,16,1,0,52,11,41,49,1,17,9,4,4,30,14,16,31,6,44,17,1,31,5,2
-1,2,16.0,50,34,111,80,5,11,66,35,6.433,4.046,5.930,4.921,6.573,3.614,6.906,4.129,15.000,11.000,14.273,11.000,17,14,12,9,33.33,55.56,27.78,38.89,6.664,6.473,11.625,8.889,39.600,45.200,72.125,74.889,7.375,9.000,22.000,19.222,15.625,14.444,4.500,3.111,12.125,8.556,6.000,21.000,0.000,2.000,6.650,6.619,10.812,9.382,40.600,45.000,71.840,74.945,8.299,10.000,23.056,20.049,15.979,15.910,4.250,3.931,11.729,10.715,8.000,21.000,0.000,1.000,6.710,6.410,10.333,8.000,43.733,40.200,74.333,76.000,8.667,12.667,28.667,20.000,14.667,12.333,3.667,3.667,13.667,10.333,3.000,7.000,0.000,0.000,6.645,6.705,9.833,7.167,42.566,38.400,71.166,75.166,8.500,15.500,27.667,20.334,16.334,14.833,3.833,3.500,13.167,13.000,2.000,8.000,0.000,0.000,17,4,4,9,19,36,-17,16,15,17,3,5,9,14,32,-18,14,18,48,19,1,40,17,1
-1,2,15.0,36,45,95,109,0,5,52,28,6.235,4.356,6.233,4.984,6.242,3.995,6.067,5.119,14.727,9.714,15.182,12.429,21,9,10,8,22.22,33.33,44.44,16.67,6.604,6.431,10.625,8.375,50.638,48.262,78.000,74.375,9.000,7.875,19.375,18.000,13.875,19.500,4.250,4.875,10.875,12.750,14.000,17.000,1.000,0.000,6.731,6.563,11.479,8.965,50.897,45.498,76.666,72.965,8.389,7.493,21.854,19.166,16.160,19.528,4.569,4.826,10.049,10.709,15.000,15.500,1.500,1.000,6.790,6.200,11.667,10.333,56.133,50.633,82.000,76.667,8.333,8.333,19.000,19.000,16.333,18.333,5.000,6.000,10.000,11.000,7.000,4.000,0.000,0.000,6.790,6.400,10.834,10.166,52.233,44.433,76.000,73.167,6.167,7.833,21.666,20.334,17.833,17.000,4.833,5.000,8.334,10.500,6.000,3.000,1.000,0.500,17,6,4,7,26,29,-3,22,10,17,5,3,9,12,29,-17,18,12,38,13,2,39,11,2
1,2,15.0,33,40,113,103,2,5,44,39,6.396,4.898,6.268,5.530,6.388,4.505,5.830,5.957,14.636,11.714,15.273,12.571,25,18,16,10,44.44,0.0,72.22,11.11,7.220,6.576,21.250,13.875,65.387,43.700,83.875,76.250,9.125,8.125,18.500,18.250,17.500,16.250,7.875,5.125,9.375,11.875,8.000,12.000,0.000,0.000,6.955,6.637,18.014,12.826,62.805,43.361,83.604,73.736,9.396,7.674,17.361,21.903,16.139,16.459,6.549,5.341,10.132,11.771,12.000,15.000,0.000,1.000,7.160,6.460,22.667,11.333,62.500,40.600,81.333,77.333,7.667,8.000,13.667,16.667,18.333,17.667,8.667,4.667,9.000,13.333,7.000,2.000,0.000,0.000,7.024,6.479,19.834,12.000,64.716,44.500,83.500,76.000,10.167,9.166,16.000,24.167,16.000,17.167,7.167,5.000,9.166,13.666,4.500,4.000,0.000,0.500,17,9,3,5,30,20,10,30,7,17,4,3,10,16,26,-10,15,17,43,6,1,34,18,2
1,2,15.0,29,39,118,120,0,0,42,50,6.751,5.628,6.009,5.948,6.745,5.390,5.912,6.171,15.545,14.286,14.909,15.429,32,23,17,10,66.67,44.44,77.78,38.89,6.935,6.706,16.250,10.429,55.062,49.300,82.750,76.143,11.625,9.286,17.375,17.429,16.375,17.857,7.375,4.714,10.625,9.714,13.000,8.000,4.000,0.000,6.983,6.710,14.681,12.465,55.564,53.795,83.320,79.022,12.035,9.243,15.743,17.614,18.576,16.828,6.076,6.107,10.535,10.107,11.500,8.000,2.000,0.000,7.147,6.657,20.667,9.000,60.233,38.933,83.667,70.333,13.333,8.333,19.333,18.000,17.667,21.333,10.000,3.667,10.000,7.667,2.000,3.000,1.000,0.000,6.997,6.733,17.334,10.166,60.133,45.067,85.334,76.000,14.166,9.000,16.500,18.334,18.334,19.333,7.333,5.167,10.500,9.667,1.500,3.000,0.500,0.000,17,11,2,4,31,14,17,35,3,17,4,6,7,17,23,-6,18,11,30,9,2,45,12,1
0,2,15.0,38,31,104,77,1,6,56,38,6.651,4.531,6.132,4.630,6.203,4.714,6.727,4.938,16.000,11.714,15.182,13.571,17,11,14,10,0.0,66.67,22.22,66.67,6.710,6.832,8.625,8.500,45.975,35.300,76.000,69.250,7.375,4.625,19.000,20.875,16.250,15.375,4.250,4.500,8.750,7.500,15.000,13.000,0.000,0.000,6.660,6.865,8.368,9.972,43.654,42.084,75.278,70.514,6.799,5.812,18.778,23.882,15.181,14.688,4.069,4.750,8.319,8.306,11.000,13.500,0.000,0.000,6.477,6.827,8.333,9.667,49.933,41.167,78.000,71.667,8.333,4.333,16.667,20.667,17.000,18.667,6.000,4.667,7.333,9.333,4.000,3.000,0.000,0.000,6.435,6.848,7.833,9.167,43.000,43.300,74.000,70.500,6.667,4.833,17.667,25.500,16.500,15.167,3.500,4.667,9.166,8.666,3.500,3.000,0.000,0.000,17,4,5,8,14,23,-9,17,14,17,9,4,4,16,12,4,31,5,36,10,1,32,4,1
-1,2,12.5,25,35,107,81,1,5,40,32,6.661,4.682,6.028,4.229,6.997,4.467,6.664,3.871,16.545,13.286,14.091,8.857,25,16,8,3,100.0,77.78,77.78,77.78,6.768,6.590,9.875,9.875,42.575,41.638,71.375,72.250,9.375,12.750,18.125,18.500,15.000,16.000,4.125,6.000,9.125,12.250,9.000,10.000,0.000,0.000,6.803,6.639,10.271,12.826,43.327,47.247,71.798,74.736,10.076,11.653,20.451,18.750,16.944,17.389,4.896,6.222,9.618,13.903,8.000,16.500,0.000,0.000,6.737,6.890,8.333,10.333,38.100,42.433,70.000,71.000,9.333,10.333,17.667,24.333,13.667,14.333,5.000,7.000,9.000,12.333,2.000,3.000,0.000,0.000,6.848,6.885,10.166,13.166,45.633,46.666,73.500,73.500,11.333,8.833,19.334,24.166,18.000,16.833,5.667,6.000,11.000,12.500,2.000,5.500,0.000,0.000,17,7,5,5,27,23,4,26,8,17,3,5,9,12,28,-16,14,19,27,2,1,49,20,2
1,2,20.0,27,44,78,90,1,6,41,35,5.993,5.758,6.246,5.688,6.058,5.705,6.115,5.838,13.364,11.857,13.455,14.714,27,17,15,11,66.67,44.44,66.67,66.67,7.192,6.651,15.875,9.000,54.525,49.475,81.375,76.750,14.000,7.250,16.625,18.875,13.750,14.125,6.750,4.500,10.500,10.875,10.000,13.000,0.000,0.000,7.054,6.665,13.688,10.250,51.562,49.194,80.062,76.375,11.688,8.250,16.500,18.812,14.188,13.312,6.062,5.062,10.812,11.188,12.500,14.500,1.000,0.500,6.917,6.913,13.000,12.000,52.800,52.900,80.000,79.667,14.667,9.333,13.667,21.667,15.667,15.000,6.000,5.667,9.333,10.000,5.000,6.000,0.000,0.000,6.950,6.868,12.000,12.000,44.983,49.883,76.000,76.500,11.334,7.833,16.834,21.167,14.834,13.834,5.167,5.667,9.833,11.500,5.500,6.500,0.500,0.500,16,11,2,3,36,11,25,35,3,16,4,4,8,15,19,-4,16,15,48,18,2,43,6,1
0,2,20.0,34,33,80,113,4,2,53,31,5.978,5.843,6.208,5.138,6.509,5.671,6.273,4.952,14.000,12.000,13.545,11.000,12,9,25,18,33.33,55.56,27.78,61.11,6.721,6.645,10.429,13.875,46.929,58.987,75.571,83.000,10.429,9.000,21.000,15.875,18.286,14.500,5.286,5.000,13.000,11.375,19.000,16.000,0.000,0.000,6.597,6.932,9.659,17.562,46.065,62.187,75.230,83.438,9.715,9.062,20.111,17.188,16.365,16.000,4.199,6.438,10.778,10.375,20.000,12.000,1.000,0.000,6.690,6.600,6.333,11.667,42.633,57.500,76.000,84.333,16.333,9.333,19.333,13.667,17.000,13.333,3.667,5.000,17.333,12.000,10.000,8.000,0.000,0.000,6.550,6.880,7.167,17.167,41.416,60.000,76.000,82.833,14.500,8.500,19.666,13.667,14.666,15.833,3.667,6.833,13.833,10.500,8.500,7.500,0.000,0.000,16,3,4,9,14,32,-18,13,19,16,9,2,5,30,20,10,29,7,50,14,2,40,16,1
1,2,20.0,32,38,98,104,1,2,63,53,6.411,5.367,6.001,5.496,6.388,5.200,5.897,5.310,13.273,13.286,13.364,13.286,26,16,17,11,55.56,22.22,55.56,38.89,6.910,6.626,20.125,8.250,66.338,43.388,85.500,75.750,9.500,6.375,16.125,18.375,16.375,14.250,9.625,4.125,11.750,7.625,8.000,6.000,0.000,0.000,6.905,6.668,17.250,8.438,61.806,44.681,83.000,75.875,9.812,6.875,16.312,18.688,16.125,15.250,7.188,4.188,11.562,8.188,10.000,10.500,1.000,0.000,7.020,6.533,19.000,6.667,70.567,42.400,86.333,72.333,9.667,4.333,18.667,19.667,17.667,17.333,10.000,2.667,12.667,10.667,2.000,3.000,0.000,0.000,6.793,6.505,16.166,7.500,63.617,46.166,83.666,75.166,10.167,6.333,18.167,18.167,17.500,17.166,7.500,4.333,13.167,9.000,3.000,3.500,0.500,0.000,16,8,4,4,28,14,14,28,7,16,4,5,7,14,21,-7,17,13,28,1,2,31,4,1
0,2,20.0,43,48,89,119,5,15,49,37,5.997,6.311,6.187,4.807,5.939,6.662,6.542,4.429,13.364,13.143,14.455,10.000,30,20,10,6,88.89,44.44,88.89,33.33,7.067,6.532,21.375,7.500,65.237,39.362,85.250,71.375,14.750,7.375,12.000,22.125,15.375,13.250,8.125,3.375,11.750,12.375,6.000,20.000,0.000,1.000,6.941,6.604,17.812,8.938,60.487,38.587,82.688,71.438,12.250,8.000,14.688,20.250,16.562,15.625,6.312,3.875,11.312,11.188,10.500,18.500,0.500,0.500,6.930,6.560,20.000,7.000,64.667,41.033,86.000,75.000,15.333,8.333,10.667,24.000,14.333,16.000,9.667,2.667,11.000,12.333,2.000,13.000,0.000,0.000,7.075,6.605,16.834,9.334,60.550,43.450,84.166,75.834,12.666,9.666,14.000,24.166,15.666,17.166,7.167,2.500,10.000,10.333,3.500,9.000,0.000,0.000,16,8,6,2,34,20,14,30,5,16,2,7,7,12,22,-10,13,19,44,15,2,27,3,1
-1,2,19.75,39,25,120,107,1,1,47,38,6.497,5.408,6.447,4.655,6.503,5.390,6.530,4.957,14.818,13.143,15.636,11.857,16,10,21,13,44.44,100.0,38.89,72.22,6.754,6.785,14.889,10.000,58.833,43.762,82.000,71.875,9.222,11.000,17.444,23.625,15.444,18.375,7.333,5.250,9.667,10.000,7.000,7.000,0.000,0.000,6.730,6.777,12.659,9.938,54.066,43.169,79.072,71.625,9.254,10.188,17.436,20.875,16.651,16.688,6.024,4.688,9.691,9.562,7.500,8.000,0.000,0.000,6.833,6.793,12.000,11.333,54.333,55.233,81.667,78.333,10.333,12.333,17.000,24.333,16.000,19.333,6.667,6.667,8.667,13.333,2.000,2.000,0.000,0.000,6.745,6.765,10.500,9.833,46.633,46.666,76.000,74.166,9.333,10.833,17.500,21.000,18.666,16.500,5.167,5.833,8.167,11.166,2.500,2.000,0.000,0.000,16,4,6,6,16,19,-3,18,11,16,6,5,5,23,22,1,23,8,29,2,2,35,17,1
-1,2,19.75,40,30,103,117,1,1,55,32,6.048,5.820,6.305,5.458,5.952,5.476,7.258,5.119,13.727,14.429,13.818,11.286,16,10,18,9,22.22,88.89,11.11,72.22,6.730,6.479,11.250,8.125,41.525,40.763,70.500,71.375,6.750,5.750,24.500,16.375,16.625,20.500,5.750,2.875,10.875,10.000,15.000,16.000,1.000,1.000,6.653,6.652,12.562,9.688,42.612,44.594,73.375,73.250,7.438,5.562,21.375,19.875,16.438,17.812,5.438,3.438,11.375,9.750,13.500,16.000,0.500,1.000,6.630,6.573,12.667,5.333,46.067,28.233,73.667,61.667,9.333,4.667,30.667,18.333,17.333,22.333,7.667,2.333,10.667,9.667,5.000,6.000,0.000,0.000,6.545,6.895,12.000,6.500,43.334,35.600,75.500,66.667,8.666,5.667,23.667,24.333,17.500,19.833,6.167,2.167,12.000,9.500,3.500,5.000,0.000,0.000,16,4,3,9,16,25,-9,15,16,16,5,4,7,20,29,-9,19,10,33,6,2,49,20,1
-1,2,19.75,49,28,123,74,15,2,64,33,6.253,5.204,6.502,5.275,6.591,4.795,6.494,5.114,13.455,11.857,15.545,12.714,10,6,49,37,33.33,100.0,27.78,100.0,6.658,7.074,11.375,16.625,51.025,71.850,79.000,88.500,8.500,12.500,20.875,16.125,17.125,16.125,5.625,7.250,13.750,9.875,13.000,19.000,0.000,1.000,6.639,7.151,8.875,17.750,47.506,71.525,78.000,88.312,7.625,11.812,18.312,15.125,16.438,14.875,3.938,6.938,13.125,10.500,10.500,16.500,0.000,1.000,6.813,6.910,13.333,13.333,52.867,72.933,79.333,87.000,11.333,15.000,22.000,14.667,16.333,17.333,6.000,7.333,12.667,9.667,8.000,6.000,0.000,0.000,6.643,6.980,11.000,16.500,52.367,71.383,79.500,87.000,10.000,13.500,19.334,14.167,16.500,18.000,5.167,7.167,13.500,11.500,4.500,5.000,0.000,0.000,16,3,3,10,9,18,-9,12,20,16,15,1,0,48,11,37,46,1,30,10,2,32,7,1
1,2,20.0,35,36,81,95,5,0,45,43,6.170,4.797,6.431,4.813,6.458,4.457,6.397,4.633,13.909,10.857,13.727,12.571,8,3,20,10,66.67,22.22,61.11,44.44,6.664,6.911,16.000,13.000,52.763,51.750,77.250,76.125,10.875,8.250,17.000,25.375,19.500,18.125,6.750,4.750,16.000,9.750,21.000,13.000,0.000,1.000,6.627,6.758,12.938,11.812,47.200,51.194,74.750,77.062,11.812,8.625,17.750,22.375,17.750,16.000,6.375,4.500,14.125,10.312,15.500,13.500,0.000,1.000,6.820,6.887,16.667,11.333,55.933,53.567,77.333,72.000,9.000,7.000,17.667,30.333,19.000,17.000,6.667,4.333,16.000,9.000,8.000,4.000,0.000,1.000,6.855,6.838,13.500,11.500,49.183,54.850,74.166,77.000,9.666,7.667,21.000,24.666,16.666,16.666,6.833,4.667,14.166,9.500,5.500,5.500,0.000,0.500,16,2,5,9,10,27,-17,11,20,16,6,4,6,25,27,-2,22,9,25,8,2,45,12,1
-1,2,20.0,45,29,109,118,15,0,61,34,6.453,4.839,6.678,4.894,6.297,4.848,6.467,4.814,14.909,10.571,14.818,10.857,9,6,20,16,33.33,66.67,33.33,77.78,6.760,7.026,9.875,13.250,43.600,55.050,70.000,82.875,7.000,12.500,21.500,14.500,21.000,22.125,5.250,5.000,8.875,11.250,14.000,10.000,2.000,0.000,6.595,6.980,9.125,14.750,45.931,55.056,72.188,82.812,7.438,12.062,19.750,15.938,20.250,19.250,5.062,6.188,10.812,10.938,15.500,11.500,1.000,2.000,6.853,6.977,10.000,13.667,43.000,59.100,68.667,85.333,6.333,16.000,24.333,14.333,19.667,20.333,4.667,5.000,9.667,12.667,5.000,4.000,2.000,0.000,6.527,7.062,10.166,17.167,46.817,59.666,72.667,84.500,7.333,14.666,21.666,16.833,19.000,19.000,5.333,7.500,10.334,11.334,4.500,3.000,1.000,0.500,16,5,3,8,11,26,-15,18,12,16,10,2,4,28,13,15,32,3,36,9,2,39,11,1
1,2,19.75,31,50,77,111,6,5,43,52,6.072,3.987,6.578,4.658,6.636,4.010,6.436,4.500,15.000,10.000,14.091,13.000,14,9,18,14,66.67,33.33,66.67,38.89,6.895,6.626,11.625,9.500,48.600,40.675,72.750,72.625,7.625,9.625,26.375,21.625,14.000,16.250,4.875,4.000,8.875,11.750,14.000,10.000,0.000,0.000,6.864,6.645,10.062,10.562,41.950,40.138,71.000,72.375,6.125,8.500,23.625,21.812,14.688,15.938,4.688,4.250,8.188,11.938,13.500,8.000,0.000,0.000,7.010,6.687,11.000,9.000,41.500,40.467,71.000,73.667,6.667,12.333,28.000,19.333,14.667,15.667,5.333,5.000,6.667,13.000,4.000,1.000,0.000,0.000,6.918,6.699,10.334,9.666,41.334,42.100,71.334,74.000,5.500,10.500,24.334,24.000,16.667,15.167,5.000,4.333,8.000,13.334,3.500,2.000,0.000,0.000,16,8,4,4,15,12,3,28,7,16,4,4,8,19,35,-16,16,14,38,13,2,34,17,1
-1,2,16.5,27,28,78,74,1,2,41,28,6.610,4.883,7.116,4.735,6.930,4.719,7.024,4.629,13.545,8.143,13.727,12.571,26,17,47,37,100.0,100.0,83.33,100.0,7.289,7.107,17.000,17.000,57.257,72.886,83.286,89.286,14.000,11.857,17.143,15.571,12.571,15.857,7.429,7.143,10.571,9.143,6.000,17.000,0.000,1.000,7.103,7.167,14.250,17.938,52.928,72.043,81.018,88.706,11.688,11.491,16.759,14.848,13.598,14.741,6.402,6.884,10.848,10.134,10.500,15.500,1.000,1.000,7.027,6.957,14.000,13.667,55.933,77.500,80.667,89.667,12.333,14.333,14.667,13.667,11.333,16.667,7.333,5.333,7.333,10.000,2.000,7.000,0.000,0.000,7.005,7.003,12.500,16.667,46.550,73.666,76.334,88.334,10.166,13.166,17.334,13.667,12.666,17.667,5.833,6.167,8.833,11.666,4.000,5.500,0.500,0.000,15,11,2,2,35,9,26,35,2,15,14,1,0,46,10,36,43,1,44,15,1,49,19,2
0,2,14.25,43,30,89,117,2,5,49,41,6.235,5.508,6.313,5.509,6.294,5.319,6.891,5.552,12.909,11.429,13.091,9.857,29,19,17,9,88.89,66.67,94.44,61.11,7.116,6.466,21.143,8.857,63.214,43.643,84.857,74.429,14.286,6.429,11.714,16.714,15.714,20.429,7.571,3.143,11.857,10.286,5.000,13.000,0.000,1.000,6.966,6.645,17.697,10.053,59.475,46.034,82.491,74.777,12.018,5.902,14.544,20.044,16.732,17.777,6.035,3.571,11.366,9.893,10.000,14.500,0.500,1.000,7.090,6.503,17.667,9.333,62.667,41.233,85.333,71.667,12.000,6.333,10.667,21.000,14.667,21.667,8.667,5.333,11.000,10.333,1.000,5.000,0.000,0.000,7.155,6.860,15.667,8.500,59.550,42.100,83.833,71.667,11.000,6.500,14.000,25.666,15.834,19.500,6.667,3.667,10.000,9.833,3.000,4.500,0.000,0.000,15,8,5,2,33,19,14,29,5,15,5,3,7,19,28,-9,18,10,48,18,1,40,16,2
