Date,Season,Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,ManagerHome,ManagerAway,FormationHome,FormationAway,RatingTeamHome,RatingTeamAway,Stadium,Weather,Referee,StartTeamHome,RatingStartTeamHome,SubstitutionHome,RatingSubstitutionHome,StartTeamAway,RatingStartTeamAway,SubstitutionAway,RatingSubstitutionAway,TotalShotsHome,TotalShotsAway,PossessionHome,PossessionAway,PassAccuracyHome,PassAccuracyAway,DribblesHome,DribblesAway,AerialsWonHome,AerialsWonAway,TacklesHome,TacklesAway,CornersHome,CornersAway,DispossessedHome,DispossessedAway,GoalsHome,GoalsAway,AssistsHome,AssistsAway,YellowCardHome,YellowCardAway,RedCardHome,RedCardAway
18-Jan-20,2019/2020,15:30,Aves,3,0,Portimonense,Nuno Manta,Antonio Folha,5-4-1,4-4-2,7.22,6.05,Estádio do Clube Desportivo das Aves,,Jorge Sousa,"Quentin Beunardeau, Kevin Yamga, Falcão, Adam Dzwigala, Bruno Morais, Ricardo Mangas, Zidane Banjaqui, Estrela, Reko, Welinton Júnior, Mehrdad Mohammadi, Ricardo Ferreira","6.7, 7.8, 6.9, 7.8, 7.2, 6.4, 8.3, 7.6, 7.3, 8.8, 8.4, 5.6","Bruno Lourenço, Miguel Tavares, Luiz Fernando, Fábio, Cláudio Tavares, Bruninho, Pedro Soares","6.0, 6.0, 6.0, -1, -1, -1, -1","Emmanuel Hackman, Lucas Possignolo, Jadson, Henrique, Koki Anzai, Bruno Costa, Pedro Sá, Aylton Boa Morte, Dener, Takuma Nishimura","6.1, 6.2, 5.7, 6.1, 6.0, 6.2, 6.6, 6.0, 6.2, 6.1","Beto, Marlos Moreno, Shuichi Gonda, Paulo Estrela, Rodrigo Freitas, Júnior Tavares, Willyan","5.9, 6.1, -1, -1, -1, -1, -1",12,12,39.9,60.1,58,68,3,4,25,15,9,12,5,7,10,7,"Welinton Júnior, Zidane Banjaqui, Mehrdad Mohammadi",,"Zidane Banjaqui, Mehrdad Mohammadi, Welinton Júnior",,3,3,0,0
18-Jan-20,2019/2020,18:00,Tondela,1,1,Moreirense,Natxo González,Ricardo Soares,5-4-1,4-4-2,6.66,6.48,Estádio João Cardoso,,Vitor Ferreira,"Cláudio Ramos, Fahd Moufi, Bruno Wilson, Yohan Tavares, Ricardo Alves, Filipe Ferreira, Jhon Murillo, Pité, Pepelu, António Xavier, Tomislav Strkalj, Mateus Pasinato","6.0, 6.6, 7.9, 6.4, 6.9, 6.9, 7.4, 6.3, 8.0, 6.3, 6.6, 6.2","Richard Rodrigues, João Pedro, Jonathan Toro, Philipe Sampaio, Jaquité, Babacar Niasse, Rúben Fonseca","6.0, 6.0, 6.1, -1, -1, -1, -1","Anthony D'Alberto, Steven Vitória, Lazar Rosic, Abdu Conté, Luís Machado, Fábio Pacheco, Filipe Soares, Pedro Nuno, Alex Soares, Fábio Abreu","6.2, 6.3, 6.5, 6.7, 6.2, 6.0, 6.9, 7.2, 6.4, 6.0","Sori Mané, Nenê, Patito Rodríguez, Iago Santos, Bilel Aouacheria, Pedro Trigueira, Ibrahima Camará","6.3, 7.3, 6.4, -1, -1, -1, -1",18,6,53.9,46.1,85,79,10,8,26,14,16,24,2,2,12,10,Bruno Wilson,Nenê,Pepelu,Pedro Nuno,1,3,0,0
18-Jan-20,2019/2020,20:30,Belenenses SAD,0,1,Vitoria de Setubal,Armando Teixeira,Julio Velázquez,3-4-3,4-2-3-1,6.41,6.93,Estádio do Jamor,,Claudio Pereira,"André Moreira, Tomás Ribeiro, Nuno Coelho, Gonçalo Silva, Tiago Esgaio, Nilton, André Santos, André Sousa, Licá, Mateo Cassierra, Silvestre Varela, Georgi Makaridze","6.7, 6.2, 6.6, 6.3, 6.7, 6.2, 6.6, 6.3, 6.3, 6.5, 6.5, 7.1","Robinho, Kikas, Marco Matias, João Monteiro, Francisco Varela, Hakim Ouro-Sama, Show","6.4, 6.0, 6.4, -1, -1, -1, -1","Silvio, Joao Meira, Pirri, André Sousa, Carlinhos, José Semedo, Zequinha, Eber Bessa, Brian Mansilla, Hélder Guedes","7.7, 6.8, 7.1, 6.6, 7.3, 7.2, 6.9, 7.0, 7.1, 7.7","Artur Jorge, Jubal, Leandro Vilela, Milton Raphael, Khalid Hachadi, Nuno Pinto, Nuno Valente","6.2, 6.2, 6.1, -1, -1, -1, -1",17,10,63.5,36.5,81,70,7,8,10,14,13,12,9,3,4,8,,Hélder Guedes,,Silvio,2,5,0,0
19-Jan-20,2019/2020,15:00,Pacos de Ferreira,0,0,Gil Vicente,Pedro Miguel Marques da Costa,Vítor Manuel Oliveira,4-2-3-1,4-3-3,6.89,6.82,Estádio Capital do Móvel,,Manuel Mota,"Ricardo Ribeiro, Jorge Silva, Marco Baixinho, Maracás, Oleg Reabciuk, Stephen Eustáquio, Pedrinho, Adriano Castanheira, João Amaral, Hélder Ferreira, Douglas Tanque, Denis","7.5, 7.6, 7.7, 7.0, 7.1, 6.3, 7.4, 6.4, 6.6, 6.8, 7.1, 7.5","Uilton, Mohamed Diaby, Welthon, Bruno Teles, Vasco Rocha, Murilo, Simao Bertelli","6.1, 6.7, 6.2, -1, -1, -1, -1","Fernando Fonseca, Rodrigão, Rúben Fernandes, Henrique Gomes, William Soares, Bozhidar Kraev, Claude Goncalves, Zakaria Naidji, Sandro Lima, Lourency","7.5, 7.2, 6.8, 7.8, 6.7, 6.9, 6.6, 6.8, 6.8, 6.6","Yves Baraye, Romário Baldé, João Afonso, Wellington Silva, Edwin Banguera, Ahmed Isaiah, Arthur Henrique","6.1, 6.0, 6.1, -1, -1, -1, -1",11,10,53.1,46.9,72,68,7,6,25,24,23,23,7,4,12,13,,,,,1,1,0,0
19-Jan-20,2019/2020,17:30,Famalicao,1,1,Maritimo,João Pedro Sousa,José Manuel Gomes,4-3-3,4-4-2,6.46,6.67,Estádio Municipal 22 de Junho,,Rui Oliveira,"Vaná Alves, Ivo Pinto, Roderick Miranda, Riccieli, Racine Coly, Gustavo Assunção, Pote, Uros Racic, Diogo Gonçalves, Anderson Silva, Fábio Martins, Amir Abedzadeh","6.2, 5.9, 5.8, 6.9, 7.2, 6.5, 6.2, 6.5, 7.0, 6.0, 7.1, 6.9","Toni Martínez, Ruben Lameiras, Lawrence Ofori, Rafael Defendi, Álex Centelles, Guga, Patrick Willian","7.0, 6.1, 6.1, -1, -1, -1, -1","Bebeto, René, Zainadine Júnior, Rúben Ferreira, Jorge Correa, Diego Moreno, Josip Vukovic, Nanu, Rodrigo Pinho, Joel","7.5, 6.6, 6.6, 7.5, 7.1, 6.6, 6.5, 6.7, 6.2, 7.4","Edgar Costa, Jhon Cley, Getterson, Leandro Barrera, Douglas Grolli, Charles, Fabio China","6.1, 5.9, 5.9, -1, -1, -1, -1",24,4,57.7,42.3,81,75,7,10,10,10,9,24,6,2,14,6,Toni Martínez,Joel,Racine Coly,,3,5,0,0
19-Jan-20,2019/2020,20:00,Rio Ave,2,0,Boavista,Carlos Carvalhal,Daniel Ramos,4-2-3-1,4-2-3-1,7.00,6.17,Estádio do Rio Ave,,Luís Godinho,"Pawel Kieszek, Diogo Figueiras, Toni Borevkovic, Nélson Monte, Matheus Reis, Filipe Augusto, Tarantini, Nuno Santos, Lucas Piazon, Diego Lopes, Mehdi Taremi, Helton Leite","7.1, 7.5, 7.2, 7.1, 7.6, 6.6, 6.6, 6.8, 7.2, 8.7, 7.4, 5.6","Joca, Bruno Moreira, Carlos Mané, Gabrielzinho, Messias, Paulo Vítor, Pedro Amaral","6.0, 6.2, 6.0, -1, -1, -1, -1","Fabiano, Neris, Ricardo Costa, Carraça, Rafael Costa, Nwankwo Obiora, Heriberto Tavares, Bueno, Paulinho, Nikola Stojiljkovic","6.2, 6.6, 6.5, 6.8, 6.1, 6.2, 5.7, 5.9, 6.2, 6.0","Yusupha Om Njie, Gustavo Sauer, Mateus, Bracali, Lucas, Idris, Yaw Ackah","6.0, 6.5, 6.0, -1, -1, -1, -1",6,6,54.1,45.9,79,80,13,2,12,11,14,14,3,5,12,6,"Diego Lopes, Mehdi Taremi",,"Lucas Piazon, Diego Lopes",,1,4,0,0
26-Jan-20,2019/2020,15:00,Famalicao,0,1,Santa Clara,João Pedro Sousa,João Henriques,4-3-3,4-1-3-2,6.39,6.97,Estádio Municipal 22 de Junho,,Nuno Almeida,"Vaná Alves, Ivo Pinto, Roderick Miranda, Riccieli, Racine Coly, Gustavo Assunção, Pote, Uros Racic, Diogo Gonçalves, Toni Martínez, Fábio Martins, Marco","6.0, 6.3, 6.6, 7.8, 6.9, 6.5, 6.8, 5.5, 6.7, 5.7, 6.5, 6.7","Anderson Silva, Guga, Álex Centelles, Rafael Defendi, Walterson, Lawrence Ofori, Patrick Willian","5.9, 6.0, 6.4, -1, -1, -1, -1","Patrick, Fábio Cardoso, João Afonso, Mamadu Cande, Anderson Carvalho, Lincoln, Chico Ramos, Costinha, Carlos Junior, Guilherme Schettine","7.6, 7.5, 7.5, 6.8, 8.1, 8.1, 7.1, 6.6, 7.2, 6.3","Zé Manuel, Zaidu Sanusi, Thiago Santana, César Martins, Ukra, André Ferreira, Nené","6.1, 6.0, 6.0, -1, -1, -1, -1",12,7,64.1,35.9,79,64,5,8,18,18,20,19,12,7,11,12,,Lincoln,,,2,4,0,0
26-Jan-20,2019/2020,15:00,Tondela,0,3,Vitoria de Setubal,Natxo González,Julio Velázquez,5-4-1,4-2-3-1,6.13,7.21,Estádio João Cardoso,,Iancu Vasilica,"Cláudio Ramos, Fahd Moufi, Bruno Wilson, Yohan Tavares, Ricardo Alves, Filipe Ferreira, Jhon Murillo, Pité, Pepelu, Jonathan Toro, Tomislav Strkalj, Georgi Makaridze","5.7, 6.5, 5.9, 6.1, 6.6, 5.4, 6.0, 6.3, 7.1, 6.2, 5.9, 7.6","Rúben Fonseca, João Pedro, António Xavier, Philipe Sampaio, João Reis, Babacar Niasse, Richard Rodrigues","6.0, 6.3, 6.0, -1, -1, -1, -1","Silvio, Jubal, Artur Jorge, André Sousa, Carlinhos, Pirri, Zequinha, Eber Bessa, Brian Mansilla, Hélder Guedes","7.5, 7.6, 7.2, 7.5, 7.3, 7.5, 7.8, 7.5, 7.3, 8.3","Nuno Pinto, Leandro Vilela, Nabil Ghilas, Leandrinho, Milton Raphael, Joao Meira, Mano","6.0, 6.0, 5.9, -1, -1, -1, -1",16,7,58.5,41.5,79,74,8,9,12,14,12,14,11,2,10,11,,"Carlinhos, Zequinha, Hélder Guedes",,Hélder Guedes,1,2,0,0
26-Jan-20,2019/2020,15:00,Belenenses SAD,2,1,Portimonense,Armando Teixeira,Ricardo Jorge Rodrigues Pessoa,3-4-3,4-4-2,7.05,6.48,Estádio do Jamor,,Carlos Xistra,"André Moreira, Nuno Coelho, Gonçalo Silva, Chima Akas, Tiago Esgaio, Nilton, André Santos, Show, Licá, Mateo Cassierra, Silvestre Varela, Ricardo Ferreira","7.4, 6.8, 6.9, 7.0, 6.3, 8.6, 7.8, 7.0, 6.5, 6.9, 8.3, 5.8","Luís Da Silva, Marco Matias, Chahreddine Boukholda, João Monteiro, Tomás Castro, Kikas, Robinho","6.0, 6.1, -1, -1, -1, -1, -1","Koki Anzai, Lucas Possignolo, Jadson, Henrique, Aylton Boa Morte, Bruno Costa, Pedro Sá, Dener, Marlos Moreno, Jackson Martínez","6.5, 6.3, 6.3, 6.9, 6.3, 6.8, 5.8, 8.0, 6.4, 6.6","Takuma Nishimura, Anderson Oliveira, Fernando Medeiros, Emmanuel Hackman, Shuichi Gonda, Zé Gomes, Willyan","6.1, 6.2, 6.7, -1, -1, -1, -1",12,19,46.1,53.9,77,81,9,6,15,9,23,17,2,6,11,13,"Silvestre Varela, Nilton",Dener,"André Santos, Silvestre Varela",Henrique,1,2,0,0
26-Jan-20,2019/2020,17:30,Pacos de Ferreira,0,2,Benfica,Pedro Miguel Marques da Costa,Bruno Lage,4-2-3-1,4-4-1-1,6.40,7.34,Estádio Capital do Móvel,,Manuel Oliveira,"Ricardo Ribeiro, Jorge Silva, André Pereira, Marco Baixinho, Oleg Reabciuk, Stephen Eustáquio, Mohamed Diaby, Hélder Ferreira, Pedrinho, Adriano Castanheira, Douglas Tanque, Odisseas Vlachodimos","6.9, 6.7, 6.2, 6.3, 6.7, 6.0, 6.5, 6.3, 6.7, 6.5, 6.1, 7.1","Murilo, Uilton, João Amaral, Bruno Teles, Marcelo, Vasco Rocha, Simao Bertelli","6.4, 6.2, 6.1, -1, -1, -1, -1","André Almeida, Rúben Dias, Ferro, Alejandro Grimaldo, Pizzi, Gabriel Pires, Julian Weigl, Franco Cervi, Rafa, Carlos Vinicius","6.8, 7.9, 7.8, 7.7, 8.1, 7.4, 7.9, 7.0, 8.5, 8.3","Jota, Haris Seferovic, Adel Taarabt, Jardel, Tomas Tavares, Chiquinho, Ivan Zlobin","6.1, 5.8, 6.4, -1, -1, -1, -1",11,17,48.2,51.8,78,80,10,16,17,20,19,18,6,7,8,7,,"Rafa, Carlos Vinicius",,"Rúben Dias, Rafa",3,2,0,0
26-Jan-20,2019/2020,20:00,Aves,0,1,Boavista,Nuno Manta,Daniel Ramos,4-4-2,3-4-2-1,6.23,6.93,Estádio do Clube Desportivo das Aves,,Hugo Miguel,"Quentin Beunardeau, Kevin Yamga, Oumar Diakhité, Bruno Morais, Ricardo Mangas, Reko, Falcão, Estrela, Zidane Banjaqui, Welinton Júnior, Mehrdad Mohammadi, Helton Leite","6.4, 6.8, 5.9, 5.9, 6.6, 5.6, 6.2, 6.2, 7.5, 5.9, 6.2, 6.9","Marius Mouandilmadji, Abdoulaye Diallo, Jaílson, Jonathan Buatu, Fábio, Luiz Fernando, Miguel Tavares","6.0, 6.1, 5.9, -1, -1, -1, -1","Fabiano, Neris, Ricardo Costa, Carraça, Gustavo Sauer, Nwankwo Obiora, Yaw Ackah, Yusupha Om Njie, Paulinho, Cassiano","7.2, 7.1, 6.9, 7.9, 7.5, 7.0, 6.2, 6.9, 7.3, 7.3","Nikola Stojiljkovic, Idris, Lucas, Mateus, Bracali, Bueno, Heriberto Tavares","6.4, 6.4, 6.1, -1, -1, -1, -1",5,10,57,43,71,61,11,5,19,26,9,21,4,4,10,5,,Cassiano,,Carraça,4,5,0,0
27-Jan-20,2019/2020,18:45,Vitoria de Guimaraes,1,2,Rio Ave,Ivo Vieira,Carlos Carvalhal,4-1-4-1,4-4-2,6.45,6.83,Estádio D. Afonso Henriques,,Hélder Malheiro,"Douglas, Víctor García, Pedro Henrique, Edmond Tapsoba, Rafa Soares, Pepe, Marcus Edwards, Lucas Evangelista, André André, Davidson, Léo Bonatini, Pawel Kieszek","5.6, 6.6, 6.1, 6.0, 6.4, 7.0, 6.5, 5.8, 6.2, 7.6, 6.6, 6.9","Rochinha, João Teixeira, João Pedro, Denis Poha, Falaye Sacko, Miguel Silva, Frederico Venâncio","6.4, 6.2, 7.7, -1, -1, -1, -1","Diogo Figueiras, Aderllan Santos, Toni Borevkovic, Matheus Reis, Nuno Santos, Filipe Augusto, Tarantini, Diego Lopes, Lucas Piazon, Mehdi Taremi","7.2, 6.8, 6.8, 7.6, 6.9, 6.8, 6.7, 8.3, 6.4, 6.9","Bruno Moreira, Carlos Mané, Gelson Dala, Junio, Paulo Vítor, Pedro Amaral, Nélson Monte","6.0, 6.0, 6.3, -1, -1, -1, -1",18,6,58.4,41.6,82,74,12,4,14,6,8,18,14,1,12,4,João Pedro,"Diego Lopes, Matheus Reis",,"Diogo Figueiras, Diego Lopes",0,4,0,0
27-Jan-20,2019/2020,21:00,Sporting,1,0,Maritimo,Emanuel Ferro,José Manuel Gomes,4-2-3-1,4-4-2,6.94,6.46,Estádio José Alvalade,,Rui Costa,"Luís Maximiano, Stefan Ristovski, Luís Neto, Sebastián Coates, Cristian Borja, Wendel, Idrissa Doumbia, Rafael Camacho, Bruno Fernandes, Jesé, Luiz Phellype, Amir Abedzadeh","7.0, 7.0, 7.4, 6.8, 8.3, 7.4, 7.1, 6.6, 7.7, 6.2, 6.1, 6.7","Gonzalo Plata, Andraz Sporar, Jovane Cabral, Rodrigo Battaglia, Valentin Rosier, Tiago Ilori, Diogo Sousa","6.6, 6.4, 6.7, -1, -1, -1, -1","Bebeto, René, Zainadine Júnior, Rúben Ferreira, Jorge Correa, Diego Moreno, Josip Vukovic, Nanu, Rodrigo Pinho, Joel","6.7, 6.3, 7.2, 7.3, 6.5, 6.1, 6.7, 6.5, 6.2, 6.1","Andre Mesquita, Edgar Costa, Getterson, Douglas Grolli, Charles, Franck-Yves Bambock, Fabio China","6.2, 6.0, 5.9, -1, -1, -1, -1",19,4,53.7,46.3,80,78,12,7,8,13,17,21,12,3,12,17,Cristian Borja,,Jovane Cabral,,2,3,0,0
28-Jan-20,2019/2020,20:15,Porto,2,1,Gil Vicente,Sérgio Conceição,Vítor Manuel Oliveira,4-4-2,4-2-3-1,6.82,6.38,Estádio do Dragão,,Rui Oliveira,"Agustín Marchesín, Wilson Manafá, Chancel Mbemba, Iván Marcano, Alex Telles, Romário Baró, Mateus Uribe, Sérgio Oliveira, Corona, Tiquinho Soares, Moussa Marega, Denis","6.2, 6.3, 6.8, 7.4, 6.8, 7.1, 7.7, 8.1, 6.7, 6.6, 6.9, 6.0","Vitor Ferreira, Fabio Silva, Luis Díaz, Renzo Saravia, Diogo Costa, Mamadou Loum, Diogo Leite","6.6, 6.2, 6.3, -1, -1, -1, -1","Fernando Fonseca, Rodrigão, Rúben Fernandes, Henrique Gomes, William Soares, João Afonso, Lourency, Bozhidar Kraev, Arthur Henrique, Sandro Lima","6.9, 6.7, 6.0, 6.9, 6.5, 5.1, 6.6, 6.3, 6.8, 7.1","Zakaria Naidji, Romário Baldé, Ahmed Isaiah, Wellington Silva, Edwin Banguera, Alex Pinto, Yves Baraye","6.0, 6.5, 6.0, -1, -1, -1, -1",12,6,67.2,32.8,87,70,11,12,20,17,16,18,5,2,7,12,"Iván Marcano, Sérgio Oliveira",Sandro Lima,"Mateus Uribe, Romário Baró",Fernando Fonseca,2,3,0,1
29-Jan-20,2019/2020,20:15,Moreirense,1,2,Braga,Ricardo Soares,Micael Sequeira,4-1-4-1,3-4-3,6.36,6.83,Estádio Comendador Joaquim de Almeida Freitas,,Manuel Mota,"Mateus Pasinato, João Aurélio, Iago Santos, Lazar Rosic, Abdu Conté, Sori Mané, Luís Machado, Alex Soares, Filipe Soares, Pedro Nuno, Fábio Abreu, Matheus","6.3, 6.3, 7.1, 6.9, 6.5, 6.6, 6.1, 6.6, 6.3, 5.8, 6.3, 6.6","Luiz Henrique, Bilel Aouacheria, Djavan, Rafik Halliche, Anthony D'Alberto, Steven Vitória, Pedro Trigueira","6.1, 6.2, 6.0, -1, -1, -1, -1","Raúl Silva, Bruno Viana, Wallace, Ricardo Esgaio, Murilo Souza, João Novais, João Palhinha, Trincão, Rui Fonte, Wilson Eduardo","6.8, 6.6, 6.5, 6.7, 7.3, 5.8, 7.4, 9.4, 7.4, 6.8","David Carmo, Ricardo Horta, Nuno Sequeira, Paulinho, Eduardo, André Horta, Wenderson Galeno","6.0, 6.1, 6.2, -1, -1, -1, -1",8,15,45.9,54.1,78,84,6,8,16,11,11,19,2,6,17,8,Lazar Rosic,"Trincão, Rui Fonte",Sori Mané,"Bruno Viana, Trincão",3,3,0,1
31-Jan-20,2019/2020,19:00,Benfica,3,2,Belenenses SAD,Bruno Lage,Armando Teixeira,4-4-1-1,3-4-3,6.88,6.38,Estádio da Luz,,Nuno Almeida,"Odisseas Vlachodimos, André Almeida, Rúben Dias, Ferro, Alejandro Grimaldo, Pizzi, Julian Weigl, Adel Taarabt, Franco Cervi, Rafa, Carlos Vinicius, André Moreira","6.7, 7.8, 6.8, 6.5, 7.0, 6.8, 6.3, 8.2, 6.8, 5.9, 8.3, 6.0","Haris Seferovic, Chiquinho, Gabriel Pires, Jardel, Tomas Tavares, Ivan Zlobin, Jota","6.0, 7.1, 6.2, -1, -1, -1, -1","Nuno Coelho, Gonçalo Silva, Chima Akas, Tiago Esgaio, Nilton, André Santos, Show, Licá, Mateo Cassierra, Silvestre Varela","6.3, 6.4, 6.0, 6.7, 7.0, 5.7, 6.1, 6.8, 6.8, 7.2","Thibang Phete, Marco Matias, Chahreddine Boukholda, João Monteiro, Rúben Lima, Edi Semedo, Danny Henriques","6.2, 6.3, 5.9, -1, -1, -1, -1",12,14,55.1,44.9,83,79,6,9,17,18,13,8,10,9,3,8,"Carlos Vinicius, Adel Taarabt, Chiquinho","Ferro, Licá","André Almeida, Carlos Vinicius",,2,4,0,0
31-Jan-20,2019/2020,21:15,Rio Ave,2,2,Famalicao,Carlos Carvalhal,João Pedro Sousa,4-4-2,4-1-4-1,6.66,6.68,Estádio do Rio Ave,,Artur Manuel Soares Dias,"Pawel Kieszek, Diogo Figueiras, Aderllan Santos, Toni Borevkovic, Matheus Reis, Nuno Santos, Filipe Augusto, Tarantini, Diego Lopes, Lucas Piazon, Mehdi Taremi, Vaná Alves","6.9, 5.5, 6.8, 6.6, 6.9, 6.3, 7.0, 7.8, 6.1, 5.9, 6.6, 6.2","Carlos Mané, Gelson Dala, Paulo Vítor, Al Musrati, Bruno Moreira, Pedro Amaral, Nélson Monte","7.2, 7.0, -1, -1, -1, -1, -1","Lionn, Roderick Miranda, Riccieli, Álex Centelles, Gustavo Assunção, Ruben Lameiras, Pote, Uros Racic, Fábio Martins, Toni Martínez","6.1, 6.4, 6.2, 6.2, 6.2, 7.2, 8.6, 6.3, 7.1, 8.4","Anderson Silva, Guga, Walterson, Rafael Defendi, Lawrence Ofori, Racine Coly, Patrick Willian","6.1, 6.0, 6.6, -1, -1, -1, -1",7,17,57.4,42.6,81,73,9,11,12,6,10,18,4,6,10,8,"Gelson Dala, Tarantini","Toni Martínez, Pote","Matheus Reis, Carlos Mané","Ruben Lameiras, Toni Martínez",4,3,0,0
01-Dec-19,2019/2020,15:00,Tondela,0,1,Belenenses SAD,Natxo González,Pedro Ribeiro,4-2-3-1,4-2-3-1,6.33,6.90,Estádio João Cardoso,,Rui Costa,"Cláudio Ramos, Fahd Moufi, Bruno Wilson, Yohan Tavares, Filipe Ferreira, João Pedro, Pepelu, Jhon Murillo, António Xavier, Jonathan Toro, Denilson, Kouakou Koffi","6.4, 6.3, 6.4, 6.5, 6.5, 6.1, 6.6, 6.7, 6.0, 6.5, 6.3, 7.2","Richard Rodrigues, João Reis, Tomislav Strkalj, Jaquité, Ricardo Alves, Babacar Niasse, Rúben Fonseca","6.0, 6.1, 6.1, -1, -1, -1, -1","Tiago Esgaio, Nuno Coelho, Tomás Ribeiro, Chima Akas, André Sousa, Show, Silvestre Varela, Robinho, Licá, Mateo Cassierra","7.2, 7.5, 6.7, 7.3, 6.9, 7.0, 7.1, 6.5, 7.6, 6.9","Hakim Ouro-Sama, André Santos, Marco Matias, Benny, André Moreira, Francisco Varela, Kikas","6.3, 6.3, 6.0, -1, -1, -1, -1",14,11,61.8,38.2,76,68,1,2,16,17,7,17,8,7,12,1,,Licá,,,2,3,0,0
01-Dec-19,2019/2020,17:30,Vitoria de Setubal,1,1,Vitoria de Guimaraes,Julio Velázquez,Ivo Vieira,4-1-4-1,4-2-3-1,6.61,6.66,Estádio do Bonfim,,Manuel Oliveira,"Georgi Makaridze, Silvio, Jubal, Artur Jorge, Nuno Pinto, José Semedo, Zequinha, Eber Bessa, Carlinhos, Brian Mansilla, Nabil Ghilas, Douglas","6.0, 6.9, 6.8, 6.8, 6.2, 7.1, 6.2, 7.2, 7.1, 7.0, 7.3, 6.5","Mathiola, Mano, Leandrinho, Leandro Vilela, Milton Raphael, Joao Meira, Hélder Guedes","6.0, 6.0, 6.1, -1, -1, -1, -1","Falaye Sacko, Pedro Henrique, Edmond Tapsoba, Florent Hanin, Denis Poha, Agu, Marcus Edwards, Lucas Evangelista, Rochinha, André Pereira","6.9, 6.9, 6.0, 6.9, 6.5, 6.6, 7.4, 6.7, 6.4, 7.6","João Teixeira, Ola John, Léo Bonatini, Davidson, Frederico Venâncio, Rafa Soares, Miguel Silva","6.2, 6.1, -1, -1, -1, -1, -1",17,13,56.7,43.3,81,75,12,8,14,13,15,15,11,7,10,8,Nabil Ghilas,André Pereira,Eber Bessa,Marcus Edwards,2,1,0,0
01-Dec-19,2019/2020,20:00,Gil Vicente,3,1,Sporting,Vítor Manuel Oliveira,Emanuel Ferro,4-4-2,4-3-3,6.69,6.13,Estádio Cidade de Barcelos,,Hugo Miguel,"Denis, Fernando Fonseca, Ygor Nogueira, Rúben Fernandes, Henrique Gomes, Yves Baraye, William Soares, Claude Goncalves, Arthur Henrique, Sandro Lima, Bozhidar Kraev, Luís Maximiano","5.2, 6.3, 7.1, 6.8, 6.5, 6.9, 6.8, 6.6, 6.4, 7.6, 7.5, 5.5","Zakaria Naidji, Lourency, João Afonso, Wellington Silva, Edwin Banguera, Romário Baldé, Léo Cordeiro","7.2, 6.2, 6.5, -1, -1, -1, -1","Valentin Rosier, Jeremy Mathieu, Tiago Ilori, Marcos Acuña, Wendel, Bruno Fernandes, Idrissa Doumbia, Jesé, Luiz Phellype, Luciano Vietto","6.2, 6.1, 5.2, 6.3, 6.9, 7.1, 6.0, 6.2, 5.9, 6.6","Rafael Camacho, Yannick Bolasie, Eduardo Henrique, Cristian Borja, Luís Neto, Diogo Sousa, Miguel Luís","6.0, 5.8, 6.0, -1, -1, -1, -1",7,9,23.9,76.1,59,87,8,5,10,11,14,17,1,3,11,11,"Bozhidar Kraev, Sandro Lima, Zakaria Naidji",Wendel,"Sandro Lima, João Afonso",Bruno Fernandes,4,2,0,0
02-Dec-19,2019/2020,18:45,Braga,2,0,Rio Ave,Ricardo Sa Pinto,Carlos Carvalhal,4-2-3-1,4-4-2,7.05,6.50,Estádio Municipal de Braga,,Nuno Almeida,"Eduardo, Diogo Viana, Bruno Viana, Pablo Santos, Nuno Sequeira, Fransergio, João Palhinha, Wilson Eduardo, André Horta, Ricardo Horta, Paulinho, Pawel Kieszek","6.8, 7.4, 6.9, 7.6, 6.7, 7.6, 7.9, 6.9, 6.9, 7.6, 7.0, 6.4","Rui Fonte, João Novais, Wenderson Galeno, Matheus, Uche Agbo, Bruno Xadas, Vitor Tormena","6.9, 6.1, 6.5, -1, -1, -1, -1","Junio, Aderllan Santos, Toni Borevkovic, Matheus Reis, Carlos Mané, Filipe Augusto, Vitó, Pedro Amaral, Bruno Moreira, Mehdi Taremi","6.3, 6.5, 6.0, 7.0, 6.8, 7.0, 6.4, 6.7, 6.7, 6.8","André Schutte, Joca, Gabrielzinho, Messias, Paulo Vítor, Leandro Silva, Nélson Monte","6.1, 6.3, 6.0, -1, -1, -1, -1",13,9,57.8,42.2,83,79,8,18,6,14,16,11,7,3,7,7,"Paulinho, Ricardo Horta",,"Fransergio, Rui Fonte",,2,2,0,0
