Date,Season,Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,ManagerHome,ManagerAway,FormationHome,FormationAway,RatingTeamHome,RatingTeamAway,Stadium,Weather,Referee,StartTeamHome,RatingStartTeamHome,SubstitutionHome,RatingSubstitutionHome,StartTeamAway,RatingStartTeamAway,SubstitutionAway,RatingSubstitutionAway,TotalShotsHome,TotalShotsAway,PossessionHome,PossessionAway,PassAccuracyHome,PassAccuracyAway,DribblesHome,DribblesAway,AerialsWonHome,AerialsWonAway,TacklesHome,TacklesAway,CornersHome,CornersAway,DispossessedHome,DispossessedAway,GoalsHome,GoalsAway,AssistsHome,AssistsAway,YellowCardHome,YellowCardAway,RedCardHome,RedCardAway
19-Aug-17,2017/2018,14:30,Mainz,0,1,Hannover,Sandro Schwarz,André Breitenreiter,4-2-3-1,4-4-2,6.54,7.00,OPEL ARENA,,Dr. Felix Brych,"René Adler, Giulio Donati, Abdou Diallo, Stefan Bell, Daniel Brosinski, Danny Latza, Fabian Frei, Pablo De Blasis, Alexandru Maxim, Viktor Fischer, Yoshinori Muto, Philipp Tschauner","6.0, 6.2, 7.1, 7.0, 6.9, 7.5, 6.4, 6.5, 6.3, 6.5, 6.6, 7.2","Robin Quaison, Levin Öztunali, Kenan Kodro, Karim Onisiwo, Suat Serdar, Robin Zentner, Leon Balogun","6.3, 6.2, 6.0, -1, -1, -1, -1","Julian Korb, Felipe, Florian Hübner, Matthias Ostrzolek, Felix Klaus, Waldemar Anton, Pirmin Schwegler, Kenan Karaman, Martin Harnik, Niclas Füllkrug","7.1, 6.9, 7.4, 7.7, 6.7, 7.6, 7.1, 7.2, 7.9, 7.1","Charlison Benschop, Marvin Bakalorz, Manuel Schmiedebach, Michael Esser, Oliver Sorg, Sebastian Maier, Mike-Steven Bähre","6.1, 6.0, 6.0, -1, -1, -1, -1",14,6,62.5,37.5,83,70,5,1,21,29,24,22,13,1,15,12,,Martin Harnik,,Matthias Ostrzolek,3,5,0,0
19-Aug-17,2017/2018,14:30,Wolfsburg,0,3,Borussia Dortmund,Andries Jonker,Peter Bosz,4-2-3-1,4-3-3,6.26,7.30,Volkswagen Arena,,Robert Hartmann,"Koen Casteels, Paul Verhaegh, Felix Uduokhai, Robin Knoche, Yannick Gerhardt, Riechedly Bazoer, Ignacio Camacho, Jakub Blaszczykowski, Daniel Didavi, Kaylen Hinds, Mario Gomez, Roman Bürki","5.7, 6.3, 6.5, 5.9, 6.6, 6.1, 7.2, 6.2, 6.3, 5.9, 6.2, 6.6","Maximilian Arnold, Josuha Guilavogui, Landry Dimata, Paul-Georges Ntep, Max Grün, Victor Osimhen, Yunus Malli","6.3, 6.3, 6.1, -1, -1, -1, -1","Lukasz Piszczek, Sokratis, Marc Bartra, Dan-Axel Zagadou, Mario Götze, Gonzalo Castro, Nuri Sahin, Christian Pulisic, Pierre-Emerick Aubameyang, Maximilian Philipp","7.2, 7.4, 8.9, 7.9, 7.6, 7.4, 7.7, 8.5, 7.5, 7.1","Shinji Kagawa, Felix Passlack, Mahmoud Dahoud, Roman Weidenfeller, Neven Subotic, Alexander Isak, Ömer Toprak","5.9, 6.2, 6.4, -1, -1, -1, -1",7,13,29.4,70.6,53,80,7,7,33,29,23,20,3,5,14,13,,"Christian Pulisic, Marc Bartra, Pierre-Emerick Aubameyang",,"Mario Götze, Gonzalo Castro, Christian Pulisic",0,0,0,0
19-Aug-17,2017/2018,17:30,Schalke,2,0,RBL,Domenico Tedesco,Ralph Hasenhüttl,3-4-3,4-2-2-2,7.34,6.52,VELTINS-Arena,,Felix Zwayer,"Ralf Fährmann, Naldo, Thilo Kehrer, Matija Nastasic, Daniel Caligiuri, Bastian Oczipka, Nabil Bentaleb, Leon Goretzka, Yevhen Konoplyanka, Franco Di Santo, Amine Harit, Péter Gulácsi","7.5, 7.5, 8.3, 7.1, 7.6, 7.4, 8.5, 7.7, 7.4, 6.9, 8.1, 6.4","Weston McKennie, Fabian Reese, Max Meyer, Benedikt Höwedes, Johannes Geis, Alexander Nübel, Breel Embolo","6.2, 6.1, 6.3, -1, -1, -1, -1","Lukas Klostermann, Dayot Upamecano, Willi Orban, Marcel Halstenberg, Stefan Ilsanker, Konrad Laimer, Marcel Sabitzer, Naby Keita, Yussuf Poulsen, Timo Werner","6.9, 6.6, 6.7, 6.2, 6.3, 6.2, 7.3, 7.5, 6.4, 6.1","Emil Forsberg, Bruma, Jean-Kévin Augustin, Benno Schmitz, Marvin Compper, Dominik Kaiser, Yvon Mvogo","6.1, 6.9, 5.9, -1, -1, -1, -1",11,12,35.8,64.2,70,81,9,15,13,21,37,25,4,5,12,25,"Nabil Bentaleb, Yevhen Konoplyanka",,Amine Harit,,2,2,0,0
20-Aug-17,2017/2018,14:30,Freiburg,0,0,Eintracht Frankfurt,Christian Streich,Niko Kovac,3-4-2-1,3-1-4-2,6.73,6.94,Schwarzwald-Stadion,,Manuel Gräfe,"Alexander Schwolow, Philipp Lienhart, Julian Schuster, Marc Oliver Kempf, Pascal Stenzel, Christian Günter, Mike Frantz, Nicolas Höfler, Florian Niederlechner, Janik Haberer, Tim Kleindienst, Lukás Hrádecky","7.3, 7.0, 7.7, 7.3, 6.2, 6.3, 6.8, 7.2, 6.0, 6.5, 6.8, 6.9","Marco Terrazzino, Nils Petersen, Amir Abrashi, Lukas Kübler, Rafal Gikiewicz, Vincent Sierro, Çaglar Söyüncü","6.3, 6.0, -1, -1, -1, -1, -1","David Abraham, Simon Falette, Makoto Hasebe, Gelson Fernandes, Timothy Chandler, Jonathan de Guzmán, Mijat Gacinovic, Jetro Willems, Sébastien Haller, Daichi Kamada","7.5, 7.0, 6.7, 7.5, 8.1, 6.8, 7.7, 7.7, 7.2, 6.0","Branimir Hrgota, Kevin-Prince Boateng, Danny da Costa, Aymen Barkok, Jan Zimmermann, Marco Russ, Taleb Tawatha","6.2, 5.9, 6.0, -1, -1, -1, -1",7,15,57.7,42.3,78,75,3,8,32,28,16,22,3,7,17,10,,,,,1,2,0,0
20-Aug-17,2017/2018,17:00,Borussia M.Gladbach,1,0,FC Koln,Dieter Hecking,Peter Stöger,4-4-2,4-2-3-1,6.94,6.68,BORUSSIA-PARK,,Deniz Aytekin,"Yann Sommer, Nico Elvedi, Jannik Vestergaard, Matthias Ginter, Oscar Wendt, Ibrahima Traoré, Christoph Kramer, Denis Zakaria, Thorgan Hazard, Raffael, Lars Stindl, Timo Horn","6.8, 7.1, 7.0, 7.6, 7.1, 7.7, 7.6, 6.9, 7.0, 7.3, 6.9, 7.7","Raúl Bobadilla, Patrick Herrmann, Jonas Hofmann, Michaël Cuisance, Tobias Sippel, László Bénes, Reece Oxford","6.1, 6.1, 6.1, -1, -1, -1, -1","Lukas Klünter, Frederik Sörensen, Dominique Heintz, Konstantin Rausch, Jonas Hector, Matthias Lehmann, Marcel Risse, Milos Jojic, Leonardo Bittencourt, Jhon Córdoba","7.3, 6.8, 6.9, 6.6, 6.8, 6.3, 6.1, 7.0, 6.4, 6.6","Simon Zoller, Jannes Horn, Serhou Guirassy, Sven Müller, Marco Höger, Artjoms Rudnevs, Dominic Maroh","6.1, 6.8, 6.2, -1, -1, -1, -1",22,13,52.8,47.2,86,83,9,5,13,17,18,25,5,3,16,6,Nico Elvedi,,,,3,2,0,0
25-Aug-17,2017/2018,19:30,FC Koln,1,3,Hamburg,Peter Stöger,Markus Gisdol,4-4-2,4-2-3-1,6.46,6.82,RheinEnergieSTADION,,NO_REFEREE,"Timo Horn, Lukas Klünter, Frederik Sörensen, Dominique Heintz, Jannes Horn, Marcel Risse, Jonas Hector, Matthias Lehmann, Leonardo Bittencourt, Jhon Córdoba, Yuya Osako, Christian Mathenia","5.7, 6.5, 7.5, 6.4, 7.0, 6.5, 6.0, 6.5, 5.0, 7.3, 6.5, 7.3","Milos Jojic, Christian Clemens, Serhou Guirassy, Sven Müller, Marco Höger, Artjoms Rudnevs, Dominic Maroh","7.0, 6.5, 6.0, -1, -1, -1, -1","Dennis Diekmeier, Mergim Mavraj, Kyriakos Papadopoulos, Rick van Drongelen, Walace, Albin Ekdal, André Hahn, Aaron Hunt, Filip Kostic, Bobby Wood","6.5, 5.6, 7.3, 6.4, 7.1, 7.3, 7.7, 6.6, 6.6, 7.8","Lewis Holtby, Gideon Jung, Gian-Luca Waldschmidt, Bakery Jatta, Sven Schipplock, Julian Pollersbeck, Gotoku Sakai","6.8, 6.3, 6.3, -1, -1, -1, -1",20,13,70.7,29.3,84,60,9,4,15,21,18,16,6,7,4,11,Frederik Sörensen,"André Hahn, Bobby Wood, Lewis Holtby",Jhon Córdoba,Albin Ekdal,2,4,0,1
26-Aug-17,2017/2018,14:30,Werder Bremen,0,2,Bayern,Alexander Nouri,Carlo Ancelotti,3-1-4-2,4-2-3-1,6.42,7.25,Weser-Stadion,,Bastian Dankert,"Jirí Pavlenka, Robert Bauer, Lamine Sané, Milos Veljkovic, Maximilian Eggestein, Theodor Gebre Selassie, Thomas Delaney, Jérôme Gondorf, Ludwig Augustinsson, Fin Bartels, Max Kruse, Manuel Neuer","7.6, 6.8, 6.6, 6.1, 6.6, 6.6, 6.6, 5.8, 6.8, 5.8, 6.4, 6.6","Johannes Eggestein, Philipp Bargfrede, Florian Kainz, Michael Zetterer, Luca Caldirola, Ulisses García, Aron Jóhannsson","6.0, 6.0, 6.0, -1, -1, -1, -1","Joshua Kimmich, Niklas Süle, Mats Hummels, David Alaba, Arturo Vidal, Corentin Tolisso, Arjen Robben, Thiago, Franck Ribéry, Robert Lewandowski","7.6, 7.4, 7.5, 7.6, 8.4, 7.6, 6.5, 7.2, 6.6, 8.3","Sebastian Rudy, Thomas Müller, Kingsley Coman, Marco Friedl, Rafinha, Sven Ulreich, Javi Martínez","6.2, 6.7, 7.2, -1, -1, -1, -1",4,19,28.6,71.4,69,89,4,7,23,17,18,16,2,8,10,8,,"Robert Lewandowski, Robert Lewandowski",,"Kingsley Coman, Thomas Müller",1,1,0,0
26-Aug-17,2017/2018,14:30,Eintracht Frankfurt,0,1,Wolfsburg,Niko Kovac,Andries Jonker,3-1-4-2,3-4-2-1,6.58,7.18,Commerzbank-Arena,,Benjamin Cortus,"Lukás Hrádecky, David Abraham, Simon Falette, Makoto Hasebe, Gelson Fernandes, Timothy Chandler, Jonathan de Guzmán, Mijat Gacinovic, Jetro Willems, Sébastien Haller, Kevin-Prince Boateng, Koen Casteels","6.7, 6.7, 7.7, 6.5, 5.8, 6.3, 6.3, 6.9, 7.5, 6.9, 6.5, 8.2","Branimir Hrgota, Taleb Tawatha, Danny da Costa, Jan Zimmermann, Marco Russ, Daichi Kamada, Luka Jovic","5.9, 6.3, 6.1, -1, -1, -1, -1","Marcel Tisserand, Robin Knoche, Ignacio Camacho, Paul Verhaegh, Yannick Gerhardt, Josuha Guilavogui, Maximilian Arnold, Landry Dimata, Daniel Didavi, Mario Gomez","8.0, 7.5, 8.2, 6.6, 7.0, 8.3, 7.4, 6.4, 7.3, 6.9","Yunus Malli, Riechedly Bazoer, Felix Uduokhai, William, Paul-Georges Ntep, Max Grün, Gian-Luca Itter","6.1, 6.2, 6.3, -1, -1, -1, -1",13,7,48.9,51.1,77,78,1,6,23,24,17,20,7,2,15,12,,Daniel Didavi,,Josuha Guilavogui,3,1,0,0
26-Aug-17,2017/2018,14:30,Leverkusen,2,2,Hoffenheim,Heiko Herrlich,Julian Nagelsmann,3-4-2-1,4-3-3,6.62,6.59,BayArena,,Harm Osmers,"Bernd Leno, Sven Bender, Jonathan Tah, Benjamin Henrichs, Admir Mehmedi, Wendell, Charles Aránguiz, Dominik Kohr, Karim Bellarabi, Julian Brandt, Kevin Volland, Oliver Baumann","6.3, 6.1, 6.1, 6.8, 7.7, 7.8, 6.5, 7.2, 7.2, 6.6, 6.4, 6.0","Leon Bailey, Stefan Kießling, André Ramalho, Julian Baumgartlinger, Ramazan Özcan, Kai Havertz, Kevin Kampl","5.8, 6.0, 6.2, -1, -1, -1, -1","Jeremy Toljan, Ermin Bicakcic, Benjamin Hübner, Steven Zuber, Nadiem Amiri, Lukas Rupp, Kevin Vogt, Mark Uth, Sandro Wagner, Andrej Kramaric","6.2, 5.9, 7.1, 6.4, 6.6, 5.9, 6.7, 7.1, 7.7, 7.1","Kerem Demirbay, Pavel Kaderábek, Florian Grillitsch, Philipp Ochs, Ádám Szalai, Håvard Nordtveit, Gregor Kobel","6.9, 6.3, 6.5, -1, -1, -1, -1",17,7,60.9,39.1,81,68,3,3,15,12,22,18,6,1,12,12,"Wendell, Karim Bellarabi","Andrej Kramaric, Mark Uth",Admir Mehmedi,"Sandro Wagner, Kerem Demirbay",2,2,0,0
26-Aug-17,2017/2018,14:30,Augsburg,2,2,Borussia M.Gladbach,Manuel Baum,Dieter Hecking,4-1-4-1,4-4-2,6.95,6.69,WWK ARENA,,Sascha Stegemann,"Marwin Hitz, Raphael Framberger, Martin Hinteregger, Jeffrey Gouweleeuw, Philipp Max, Daniel Baier, Jonathan Schmid, Michael Gregoritsch, Ja-Cheol Koo, Caiuby, Alfred Finnbogason, Yann Sommer","5.4, 7.4, 6.8, 6.8, 7.8, 7.3, 6.3, 7.1, 6.1, 7.3, 8.4, 7.3","Sergio Córdova, Marcel Heller, Rani Khedira, Andreas Luthe, Daniel Opare, Gojko Kacar, Dong-Won Ji","7.0, 7.2, 6.4, -1, -1, -1, -1","Nico Elvedi, Jannik Vestergaard, Matthias Ginter, Oscar Wendt, Patrick Herrmann, Christoph Kramer, Denis Zakaria, Thorgan Hazard, Raffael, Lars Stindl","6.5, 6.6, 6.6, 7.3, 6.7, 6.6, 7.5, 6.5, 6.5, 7.2","Fabian Johnson, László Bénes, Jonas Hofmann, Michaël Cuisance, Tobias Sippel, Ibrahima Traoré, Reece Oxford","5.9, 6.5, 6.0, -1, -1, -1, -1",24,16,50.8,49.2,82,81,3,3,25,13,28,14,10,0,5,11,"Alfred Finnbogason, Sergio Córdova","Denis Zakaria, Oscar Wendt","Michael Gregoritsch, Marcel Heller",Lars Stindl,2,2,0,0
26-Aug-17,2017/2018,14:30,Stuttgart,1,0,Mainz,Hannes Wolf,Sandro Schwarz,3-4-2-1,4-2-3-1,7.10,6.50,Mercedes-Benz Arena,,Benjamin Brand,"Ron-Robert Zieler, Timo Baumgartl, Holger Badstuber, Marcin Kaminski, Benjamin Pavard, Dennis Aogo, Orel Mangala, Christian Gentner, Chadrac Akolo, Josip Brekalo, Simon Terodde, René Adler","7.6, 7.1, 8.1, 7.3, 7.1, 7.5, 7.1, 7.2, 7.4, 6.5, 7.6, 6.3","Berkay Özcan, Takuma Asano, Matthias Zimmermann, Mitchell Langerak, Ailton, Dzenis Burnic, Ebenezer Ofori","6.0, 6.5, 6.2, -1, -1, -1, -1","Giulio Donati, Abdou Diallo, Stefan Bell, Daniel Brosinski, Danny Latza, Fabian Frei, Levin Öztunali, Alexandru Maxim, Robin Quaison, Yoshinori Muto","6.4, 6.3, 7.4, 6.6, 7.0, 6.5, 6.0, 6.3, 6.7, 6.4","Viktor Fischer, Kenan Kodro, Pablo De Blasis, Karim Onisiwo, Suat Serdar, Robin Zentner, Leon Balogun","6.7, 6.0, 6.3, -1, -1, -1, -1",17,13,52.5,47.5,82,79,6,10,23,15,22,17,5,6,7,14,Holger Badstuber,,Dennis Aogo,,2,1,0,0
26-Aug-17,2017/2018,17:30,Borussia Dortmund,2,0,Hertha Berlin,Peter Bosz,Pál Dárdai,4-3-3,4-2-3-1,7.28,6.47,SIGNAL IDUNA PARK,,Marco Fritz,"Roman Bürki, Lukasz Piszczek, Sokratis, Marc Bartra, Dan-Axel Zagadou, Mario Götze, Gonzalo Castro, Nuri Sahin, Christian Pulisic, Pierre-Emerick Aubameyang, Maximilian Philipp, Rune Jarstein","7.8, 7.0, 6.7, 7.7, 7.8, 6.6, 7.4, 8.8, 7.4, 7.5, 7.6, 6.7","Ömer Toprak, Shinji Kagawa, Mahmoud Dahoud, Roman Weidenfeller, Felix Passlack, Neven Subotic, Alexander Isak","6.8, 6.8, 6.1, -1, -1, -1, -1","Mitchell Weiser, Sebastian Langkamp, Karim Rekik, Marvin Plattenhardt, Niklas Stark, Per Skjelbred, Mathew Leckie, Vladimír Darida, Salomon Kalou, Vedad Ibisevic","6.9, 6.8, 6.7, 6.6, 6.8, 6.3, 7.2, 6.3, 5.7, 6.0","Genki Haraguchi, Alexander Esswein, Thomas Kraft, Jordan Torunarigha, Peter Pekarík, Fabian Lustenberger, Valentin Stocker","6.2, 6.1, -1, -1, -1, -1, -1",18,7,66.2,33.8,85,68,8,4,22,22,22,19,4,4,3,13,"Pierre-Emerick Aubameyang, Nuri Sahin",,Nuri Sahin,,1,1,0,0
27-Aug-17,2017/2018,14:30,RBL,4,1,Freiburg,Ralph Hasenhüttl,Christian Streich,4-2-2-2,3-4-3,7.60,6.35,Red Bull Arena,,Christian Dingert,"Péter Gulácsi, Lukas Klostermann, Dayot Upamecano, Willi Orban, Marcel Halstenberg, Diego Demme, Naby Keita, Marcel Sabitzer, Emil Forsberg, Jean-Kévin Augustin, Timo Werner, Alexander Schwolow","6.5, 7.2, 8.7, 8.1, 7.4, 7.2, 7.9, 8.0, 8.0, 9.1, 9.2, 7.4","Bruma, Dominik Kaiser, Konrad Laimer, Stefan Ilsanker, Bernardo, Marvin Compper, Yvon Mvogo","7.1, 6.1, 6.1, -1, -1, -1, -1","Philipp Lienhart, Marc Oliver Kempf, Julian Schuster, Pascal Stenzel, Christian Günter, Nicolas Höfler, Mike Frantz, Florian Niederlechner, Janik Haberer, Marco Terrazzino","6.6, 7.2, 5.9, 6.6, 6.0, 4.8, 6.5, 7.5, 6.1, 7.1","Nils Petersen, Onur Bulut, Florian Kath, Amir Abrashi, Lukas Kübler, Rafal Gikiewicz, Çaglar Söyüncü","5.7, 5.7, 5.8, -1, -1, -1, -1",29,7,67.4,32.6,83,65,15,1,23,14,20,22,8,2,16,9,"Timo Werner, Willi Orban, Timo Werner, Bruma",Florian Niederlechner,"Emil Forsberg, Jean-Kévin Augustin, Jean-Kévin Augustin, Marcel Halstenberg",Marco Terrazzino,2,2,0,1
27-Aug-17,2017/2018,17:00,Hannover,1,0,Schalke,André Breitenreiter,Domenico Tedesco,4-3-3,3-4-3,6.91,6.34,HDI Arena,,Patrick Ittrich,"Philipp Tschauner, Julian Korb, Felipe, Salif Sané, Matthias Ostrzolek, Marvin Bakalorz, Waldemar Anton, Pirmin Schwegler, Martin Harnik, Niclas Füllkrug, Felix Klaus, Ralf Fährmann","6.7, 7.1, 7.7, 7.9, 7.1, 7.5, 6.9, 7.5, 6.3, 6.2, 6.8, 6.4","Kenan Karaman, Sebastian Maier, Jonathas, Oliver Sorg, Florian Hübner, Manuel Schmiedebach, Michael Esser","6.0, 6.1, 7.0, -1, -1, -1, -1","Naldo, Thilo Kehrer, Matija Nastasic, Daniel Caligiuri, Bastian Oczipka, Nabil Bentaleb, Leon Goretzka, Amine Harit, Franco Di Santo, Yevhen Konoplyanka","6.7, 6.0, 6.7, 6.5, 6.7, 6.6, 6.9, 6.2, 5.9, 6.0","Fabian Reese, Max Meyer, Guido Burgstaller, Benedikt Höwedes, Alexander Nübel, Pablo Ínsua, Weston McKennie","6.1, 6.1, 5.9, -1, -1, -1, -1",11,8,48.1,51.9,75,80,4,5,22,13,21,14,2,6,9,12,Jonathas,,Marvin Bakalorz,,1,2,0,0
05-May-17,2016/2017,19:30,FC Koln,4,3,Werder Bremen,Peter Stöger,Alexander Nouri,4-3-3,3-1-4-2,7.09,6.75,RheinEnergieSTADION,Cloudy,Wolfgang Stark,"Timo Horn, Lukas Klünter, Frederik Sörensen, Neven Subotic, Dominique Heintz, Matthias Lehmann, Jonas Hector, Milos Jojic, Simon Zoller, Anthony Modeste, Leonardo Bittencourt, Felix Wiedwald","6.0, 8.0, 7.0, 6.8, 6.8, 7.2, 6.5, 6.7, 7.6, 9.2, 9.1, 6.3","Konstantin Rausch, Artjoms Rudnevs, Marco Höger, Thomas Kessler, Christian Clemens, Yuya Osako, Dominic Maroh","6.2, 6.0, 6.2, -1, -1, -1, -1","Niklas Moisander, Lamine Sané, Milos Veljkovic, Thomas Delaney, Robert Bauer, Zlatko Junuzovic, Florian Grillitsch, Theodor Gebre Selassie, Fin Bartels, Max Kruse","5.7, 6.4, 6.0, 6.3, 6.7, 7.6, 7.0, 7.6, 8.6, 6.8","Claudio Pizarro, Serge Gnabry, Florian Kainz, Jaroslav Drobny, Philipp Bargfrede, Maximilian Eggestein, Ulisses García","6.1, 7.4, 6.2, -1, -1, -1, -1",15,11,36.6,63.4,72,83,6,9,21,26,20,13,5,1,7,8,"Anthony Modeste, Leonardo Bittencourt, Simon Zoller, Anthony Modeste","Fin Bartels, Theodor Gebre Selassie, Serge Gnabry","Lukas Klünter, Leonardo Bittencourt","Zlatko Junuzovic, Zlatko Junuzovic",0,2,0,0
06-May-17,2016/2017,14:30,Ingolstadt,1,1,Leverkusen,Maik Walpurgis,Tayfun Korkut,3-4-2-1,4-4-2,6.71,6.80,Audi Sportpark,,Harm Osmers,"Martin Hansen, Marvin Matip, Marcel Tisserand, Romain Brégerie, Florent Hadergjonaj, Markus Suttner, Max Christiansen, Almog Cohen, Mathew Leckie, Pascal Groß, Darío Lezcano, Bernd Leno","6.2, 6.8, 7.1, 6.7, 6.9, 7.1, 6.9, 7.1, 6.7, 6.6, 6.3, 6.4","Robert Leipertz, Stefan Lex, Sonny Kittel, Lukas Hinterseer, Anthony Jung, Giuseppe Leo, Ørjan Nyland","6.0, 6.1, 7.5, -1, -1, -1, -1","Benjamin Henrichs, Aleksandar Dragovic, Tin Jedvaj, Wendell, Kai Havertz, Julian Baumgartlinger, Charles Aránguiz, Admir Mehmedi, Kevin Volland, Stefan Kießling","7.1, 7.3, 7.2, 7.5, 7.3, 7.7, 6.6, 5.9, 6.4, 6.6","Kevin Kampl, Leon Bailey, Ramazan Özcan, Joel Pohjanpalo, Karim Bellarabi, Roberto Hilbert, Chicharito","6.4, 6.1, -1, -1, -1, -1, -1",8,12,50.6,49.4,67,70,6,6,27,24,19,18,7,6,5,12,Sonny Kittel,Kai Havertz,Darío Lezcano,Wendell,1,3,0,0
06-May-17,2016/2017,14:30,Bayern,1,0,Darmstadt,Carlo Ancelotti,Torsten Frings,4-2-3-1,4-2-3-1,7.40,6.65,Allianz Arena,,Guido Winkmann,"Tom Starke, Rafinha, David Alaba, Jérôme Boateng, Juan Bernat, Joshua Kimmich, Renato Sanches, Douglas Costa, Thomas Müller, Franck Ribéry, Robert Lewandowski, Michael Esser","8.5, 7.7, 7.0, 7.0, 8.6, 7.0, 7.8, 6.6, 7.3, 7.9, 6.7, 7.4","Xabi Alonso, Arturo Vidal, Mats Hummels, Philipp Lahm, Leo Weinkauf, Arjen Robben, Thiago","6.7, -1, -1, -1, -1, -1, -1","Sandro Sirigu, Patrick Banggaard, Aytac Sulu, Fabian Holland, Wilson Kamavuaka, Hamit Altintop, Marcel Heller, Jérôme Gondorf, Mario Vrancic, Felix Platte","7.1, 6.5, 7.5, 7.0, 6.3, 6.6, 6.4, 6.2, 6.9, 6.5","Jan Rosenthal, Sven Schipplock, Sidney Sam, Immanuel Höhn, Antonio-Mirko Colak, Markus Steinhöfer, Daniel Heuer Fernandes","6.2, 6.5, 6.0, -1, -1, -1, -1",23,13,67.2,32.8,89,74,17,3,10,11,6,22,13,7,7,1,Juan Bernat,,Franck Ribéry,,1,1,0,0
06-May-17,2016/2017,14:30,Borussia Dortmund,2,1,Hoffenheim,Thomas Tuchel,Julian Nagelsmann,3-4-2-1,3-1-4-2,6.77,6.43,SIGNAL IDUNA PARK,,Dr. Felix Brych,"Roman Bürki, Matthias Ginter, Marcel Schmelzer, Sokratis, Lukasz Piszczek, Raphael Guerreiro, Gonzalo Castro, Julian Weigl, Ousmane Dembélé, Marco Reus, Pierre-Emerick Aubameyang, Oliver Baumann","6.5, 6.1, 7.1, 7.2, 6.7, 7.3, 7.3, 7.4, 6.9, 7.3, 6.9, 6.4","Shinji Kagawa, Sebastian Rode, Sven Bender, Roman Weidenfeller, Felix Passlack, Emre Mor, Christian Pulisic","5.8, 6.3, 6.0, -1, -1, -1, -1","Niklas Süle, Benjamin Hübner, Kevin Vogt, Sebastian Rudy, Pavel Kaderábek, Andrej Kramaric, Kerem Demirbay, Steven Zuber, Mark Uth, Sandro Wagner","6.2, 6.3, 7.4, 6.4, 5.6, 6.8, 6.7, 6.9, 5.7, 6.6","Ádám Szalai, Nadiem Amiri, Jeremy Toljan, Ermin Bicakcic, Alexander Stolz, Eugen Polanski, Pirmin Schwegler","6.2, 6.3, 6.5, -1, -1, -1, -1",11,10,41.7,58.3,75,85,14,5,12,6,17,16,6,2,9,13,"Marco Reus, Pierre-Emerick Aubameyang",Andrej Kramaric,Gonzalo Castro,,4,2,0,0
06-May-17,2016/2017,14:30,Borussia M.Gladbach,1,1,Augsburg,Dieter Hecking,Manuel Baum,4-4-2,4-2-3-1,6.79,6.70,BORUSSIA-PARK,,Bastian Dankert,"Yann Sommer, Nico Elvedi, Jannik Vestergaard, Andreas Christensen, Nico Schulz, Patrick Herrmann, Mahmoud Dahoud, László Bénes, Jonas Hofmann, Lars Stindl, André Hahn, Marwin Hitz","7.0, 6.3, 7.5, 7.0, 7.0, 6.2, 7.1, 6.3, 6.7, 6.8, 7.4, 6.6","Ibrahima Traoré, Tobias Strobl, Christoph Kramer, Timothée Kolodziejczak, Tobias Sippel, Julian Korb, Djibril Sow","7.1, 6.3, 6.3, -1, -1, -1, -1","Paul Verhaegh, Martin Hinteregger, Jeffrey Gouweleeuw, Konstantinos Stafylidis, Dominik Kohr, Daniel Baier, Jonathan Schmid, Halil Altintop, Philipp Max, Alfred Finnbogason","6.4, 6.9, 7.0, 7.6, 6.7, 6.4, 6.6, 6.9, 7.0, 7.6","Dong-Won Ji, Raúl Bobadilla, Caiuby, Georg Teigl, Kevin Danso, Andreas Luthe, Jan-Ingwer Callsen-Bracker","6.1, 6.0, 6.2, -1, -1, -1, -1",18,11,65.9,34.1,87,69,9,3,14,13,11,21,3,5,12,5,André Hahn,Alfred Finnbogason,Ibrahima Traoré,Halil Altintop,2,2,0,0
06-May-17,2016/2017,14:30,Eintracht Frankfurt,0,2,Wolfsburg,Niko Kovac,Andries Jonker,4-1-4-1,4-2-3-1,6.31,7.03,Commerzbank Arena,,Manuel Gräfe,"Lukás Hrádecky, Guillermo Varela, Bastian Oczipka, Michael Hector, Taleb Tawatha, Timothy Chandler, Marco Fabián, Marc Stendera, Mijat Gacinovic, Ante Rebic, Branimir Hrgota, Koen Casteels","6.0, 6.6, 6.0, 7.4, 6.2, 7.0, 6.0, 6.4, 6.2, 6.4, 5.7, 7.0","Haris Seferovic, Shani Tarashaj, Danny Blum, Heinz Lindner, Marco Russ, Yanni Regäsel, Aymen Barkok","5.9, 6.0, 6.6, -1, -1, -1, -1","Sebastian Jung, Robin Knoche, Philipp Wollscheid, Yannick Gerhardt, Josuha Guilavogui, Maximilian Arnold, Riechedly Bazoer, Daniel Didavi, Paul-Georges Ntep, Mario Gomez","7.1, 7.1, 7.1, 6.9, 7.4, 7.0, 6.9, 7.8, 7.0, 8.2","Yunus Malli, Vieirinha, Jakub Blaszczykowski, Jannes Horn, Christian Träsch, Victor Osimhen, Diego Benaglio","6.1, 6.5, 6.3, -1, -1, -1, -1",7,7,50.9,49.1,80,78,6,3,11,26,13,20,2,4,15,9,,"Daniel Didavi, Mario Gomez",,"Mario Gomez, Paul-Georges Ntep",1,2,0,0
