Date;TeamHomeStr;TeamAwayStr;StartTeamHome;StartTeamAway;SubsTeamHome;SubsTeamAway;Result;Total2.5;Total1.5;League;Time;TeamHome;TeamAway;ManagerHome;ManagerAway;FormationHome;FormationAway;Stadium;Referee;RatingStartTeamHome;RatingSubstitutionHome;RatingStartTeamAway;RatingSubstitutionAway;RatingStartTeamHome3;RatingSubstitutionHome3;RatingStartTeamAway3;RatingSubstitutionAway3;GPP_StartHome;GPP_SubsHome;GPP_StartAway;GPP_SubsAway;GoalsTeamHome;AssistsTeamHome;GoalsTeamAway;AssistsTeamAway;FormTeamHome3;FormTeamAway3;FormTeamHome6;FormTeamAway6;RatingTeamHome;RatingTeamAway;TotalShotsHome;TotalShotsAway;PossessionHome;PossessionAway;PassAccuracyHome;PassAccuracyAway;DribblesHome;DribblesAway;AerialsWonHome;AerialsWonAway;TacklesHome;TacklesAway;CornersHome;CornersAway;DispossessedHome;DispossessedAway;YellowCardHome;YellowCardAway;RedCardHome;RedCardAway;RatingTeamHomeA;RatingTeamAwayA;TotalShotsHomeA;TotalShotsAwayA;PossessionHomeA;PossessionAwayA;PassAccuracyHomeA;PassAccuracyAwayA;DribblesHomeA;DribblesAwayA;AerialsWonHomeA;AerialsWonAwayA;TacklesHomeA;TacklesAwayA;CornersHomeA;CornersAwayA;DispossessedHomeA;DispossessedAwayA;YellowCardHomeA;YellowCardAwayA;RedCardHomeA;RedCardAwayA;RatingTeamHome3;RatingTeamAway3;TotalShotsHome3;TotalShotsAway3;PossessionHome3;PossessionAway3;PassAccuracyHome3;PassAccuracyAway3;DribblesHome3;DribblesAway3;AerialsWonHome3;AerialsWonAway3;TacklesHome3;TacklesAway3;CornersHome3;CornersAway3;DispossessedHome3;DispossessedAway3;YellowCardHome3;YellowCardAway3;RedCardHome3;RedCardAway3;RatingTeamHome3A;RatingTeamAway3A;TotalShotsHome3A;TotalShotsAway3A;PossessionHome3A;PossessionAway3A;PassAccuracyHome3A;PassAccuracyAway3A;DribblesHome3A;DribblesAway3A;AerialsWonHome3A;AerialsWonAway3A;TacklesHome3A;TacklesAway3A;CornersHome3A;CornersAway3A;DispossessedHome3A;DispossessedAway3A;YellowCardHome3A;YellowCardAway3A;RedCardHome3A;RedCardAway3A;PHome;WHome;DHome;LHome;GFHome;GAHome;GDHome;PointsHome;PlaceHome;PAway;WAway;DAway;LAway;GFAway;GAAway;GDAway;PointsAway;PlaceAway;FutureTeamHome;FuturePlaceTeamHome;FutureStatusTeamHome;FutureTeamAway;FuturePlaceTeamAway;FutureStatusTeamAway
29-Mar-19;Krylya Sovetov Samara;Arsenal Tula;Sergei Ryzhikov, Georgi Zotov, Taras Burlak, Agustín Rogel, Vitaliy Denisov, Artem Timofeev, Roman Shishkin, Aleksandr Samedov, Jano Ananidze, Maksim Kanunnikov, Sergei Kornilenko;Mihail Levashov, Kirill Kombarov, Gia Grigalava, Maksim Belyaev, Anri Khagush, Abdul Kadiri, Igor Gorbatenko, Sergey Tkachev, Zelimkhan Bakaev, Luka Djordjevic, Reziuan Mirzov;Denis Tkachuk, Pavel Yakovlev, Ramil Seydaev, Evgeni Konyukhov, Vladimir Poluyakhtov, Gennadi Kiselyov, Maxim Karpov, Anton Zinkovskiy, Bogdan Ovsyannikov, Vanja Vucicevic;Artur Nigmatullin, Kantemir Berkhamov, Maksim Volodko, Georgi Kostadinov, Bakary Koné, Guram Adzhoev, Daniil Lesovoy, Egor Shamov, Ognjen Ozegovic, Víctor Álvarez, Evans Kangwa;2;0;0;1;15.5;31;38;83;90;5;2;46;44;5.567;4.354;6.343;4.564;6.694;4.163;6.733;4.567;15.727;10.400;18.636;15.545;15;10;27;15;88.89;88.89;61.11;61.11;6.659;6.493;16.700;11.556;49.050;43.989;77.400;72.778;2.300;5.333;17.700;12.889;16.700;15.333;5.700;3.333;10.300;14.333;25.000;22.000;2.000;1.000;6.643;6.690;12.905;13.778;46.891;47.877;76.367;74.117;4.039;5.848;17.517;14.808;16.461;14.894;4.628;3.939;10.983;14.075;23.500;22.500;2.500;1.000;6.863;6.417;17.000;9.333;46.167;44.700;74.000;75.333;3.333;7.667;18.667;12.333;16.000;14.333;5.667;4.000;8.667;14.667;9.000;10.000;1.000;0.000;6.800;6.747;13.834;11.333;45.850;43.950;74.000;72.166;5.167;7.333;18.667;16.000;16.500;15.833;4.833;3.500;9.834;12.834;9.500;10.000;1.000;0.000;19;7;3;9;18;24;-6;24;11;20;7;6;7;27;25;2;27;9;42;10;2;39;7;2
17-Mar-19;Spartak Moscow;Zenit;Alexander Selikhov, Nikolai Rasskazov, Georgi Dzhikiya, Ilya Kutepov, Ayrton Lucas, Denis Glushakov, Roman Zobnin, Aleksandr Tashaev, Sofiane Hanni, Lorenzo Melgarejo, Luiz Adriano;Andrey Lunev, Igor Smolnikov, Branislav Ivanovic, Yaroslav Rakitskiy, Yuri Zhirkov, Emiliano Rigoni, Wilmar Barrios, Christian Noboa, Daler Kuzyaev, Sardar Azmoun, Artem Dzyuba;Nail Umiarov, Alexander Lomovitskiy, Maksim Glushenkov, Pedro Rocha, Samuel Gigot, Salvatore Bocchetti, Aleksandr Maksimenko, Dmitri Kombarov;Oleg Shatov, Magomed Ozdoev, Sebastián Driussi, Matías Kranevitter, Emanuel Mammana, Hernani, Luís Neto, Anton Zabolotny, Mikhail Kerzhakov, Alexander Anyukov, Robert Mak, Aleksey Gorodovoy;0;0;1;1;16.0;43;40;105;92;5;3;41;33;5.988;4.945;6.731;4.752;6.624;4.312;6.508;4.572;14.364;11.500;11.000;15.917;12;7;23;17;88.89;66.67;77.78;50.0;6.848;6.694;19.400;12.700;58.640;55.370;79.500;80.600;8.300;3.800;17.900;17.500;16.600;14.400;6.300;4.700;11.300;12.000;14.000;23.000;1.000;2.000;6.804;6.797;15.144;14.183;55.009;56.374;76.695;80.689;6.317;4.622;18.116;17.306;16.134;15.256;5.095;5.350;11.983;11.889;21.500;21.000;0.500;1.500;6.960;6.550;17.333;13.333;47.867;57.500;75.667;78.000;13.333;5.333;13.667;15.000;17.333;22.000;3.667;5.333;11.667;13.333;4.000;7.000;1.000;0.000;6.912;6.685;14.500;14.166;52.650;60.466;76.334;81.166;9.666;6.500;17.167;16.334;17.000;18.166;4.000;5.667;11.667;11.833;6.500;6.000;0.500;0.000;19;9;5;5;24;18;6;32;5;19;13;1;5;30;18;12;40;1;44;8;2;42;10;1
17-Mar-19;Lokomotiv Moscow;FC Krasnodar;Guilherme, Vladislav Ignatjev, Vedran Corluka, Solomon Kvirkvelia, Benedikt Höwedes, Grzegorz Krychowiak, Dimitri Barinov, Aleksey Miranchuk, Jefferson Farfán, Anton Miranchuk, Fedor Smolov;Matvey Safonov, Sergey Petrov, Aleksandr Martynovich, Uros Spajic, Cristian Ramírez, Charles Kaboré, Yuri Gazinskiy, Dmitriy Stotskiy, Kristoffer Olsson, Dmitri Skopintsev, Viktor Claesson;Rifat Zhemaletdinov, Éder, Brian Idowu, Khvicha Kvaratskhelia, Maciej Rybus, Anton Kochenkov, Nikita Medvedev, Mikhail Lysov, Ivan Lapshov, Roman Tugarev, Dmitri Rybchinsky, Taras Mykhalyk;Mauricio Pereyra, Shapi Suleymanov, Wanderson, Jón Fjóluson, Andrey Sinitsyn, Aleksandr Chernikov, Evgeny Latyshonok;1;0;0;1;13.5;33;37;85;108;5;5;42;29;6.691;4.029;6.556;4.694;7.139;3.881;6.218;5.224;17.182;12.750;15.000;12.714;25;16;19;17;88.89;66.67;55.56;83.33;6.848;6.909;14.889;17.333;60.067;62.522;80.667;82.333;6.778;4.111;16.556;18.667;14.444;16.111;4.889;5.667;11.667;11.556;22.000;20.000;2.000;3.000;6.866;6.897;14.345;17.866;55.084;63.041;78.084;82.216;5.739;5.155;18.128;17.983;15.422;14.706;5.295;5.434;12.683;11.028;23.500;20.500;2.500;2.500;6.697;6.760;14.667;20.000;67.433;55.500;80.333;79.000;9.333;5.667;15.667;17.667;14.333;22.000;7.333;5.000;11.333;14.000;10.000;8.000;1.000;2.000;6.838;6.829;15.334;21.834;61.733;61.783;78.666;81.666;9.333;8.000;19.667;18.000;15.166;16.334;6.500;5.667;13.833;11.666;8.500;7.500;0.500;1.000;19;9;5;5;27;19;8;32;4;19;10;5;4;34;16;18;35;3;45;12;2;46;14;1
17-Mar-19;FC Ufa;FK Akhmat;Aleksandr Belenov, Dmitry Zhivoglyadov, Ionut Nedelcearu, Pavel Alikin, Bojan Jokic, Ondrej Vanek, Olivier Thill, Catalin Carp, Vyacheslav Krotov, Dmitri Sysuev, Lovro Bizjak;Evgeni Gorodov, Rizvan Utsiev, Rodolfo, Zaurbek Pliev, Andrey Semenov, Milad Mohammadi, Ravanelli, Damian Szymanski, Anton Shvets, Bekim Balaj, Ismael;Azer Aliev, Ivan Paurevic, Andrés Vombergar, Jimmy Tabidze, Igor Bezdenezhnykh, Timur Akmurzin, Daniil Krugovoy, Yuri Shafinsky, Azamat Zaseev, Aleksandr Sukhov, Aleksandr Putsko, Veroljub Salatic;Bernard Berisha, Ablaye Mbengue, Oleg Ivanov, Magomed Mitrishev, Vitaly Gudiev, Magomed Musalov, Lechii Sadulaev;2;0;0;1;11.0;35;44;111;104;3;9;49;35;5.930;4.737;6.116;5.137;5.876;4.506;6.421;5.052;16.273;13.667;15.636;15.143;11;8;15;6;22.22;55.56;38.89;55.56;6.670;6.516;13.000;8.200;46.360;43.630;75.900;73.600;5.300;5.200;16.500;14.300;13.800;13.800;5.900;3.200;8.800;13.600;26.000;33.000;1.000;1.000;6.610;6.636;10.334;11.600;42.880;48.265;72.950;75.911;4.483;5.711;18.250;15.650;14.289;15.956;5.061;3.989;10.233;13.911;25.000;28.500;1.000;0.500;6.723;6.613;13.333;7.667;44.500;47.333;71.333;75.000;7.000;6.667;19.000;14.000;18.000;14.000;4.000;4.000;10.333;12.333;9.000;9.000;0.000;0.000;6.683;6.716;12.500;12.167;41.216;48.900;71.500;76.500;6.167;7.333;19.500;17.166;16.000;18.500;4.167;3.833;11.500;12.666;9.500;9.500;0.000;0.000;19;3;7;9;14;22;-8;16;15;19;6;6;7;16;19;-3;24;11;34;2;2;43;5;1
16-Mar-19;Arsenal Tula;FC Yenisey Krasnoyarsk;Mihail Levashov, Kirill Kombarov, Gia Grigalava, Maksim Belyaev, Víctor Álvarez, Abdul Kadiri, Igor Gorbatenko, Sergey Tkachev, Evans Kangwa, Luka Djordjevic, Reziuan Mirzov;David Yurchenko, Oleg Danchenko, Ali Gadzhibekov, Aleksey Gritsaenko, Dmitriy Yatchenko, Fegor Ogude, Babacar Sarr, Konstantin Savichev, Aleksandr Zotov, Arsen Khubulov, Aleksandr Kutjin;Kantemir Berkhamov, Guram Adzhoev, Georgi Kostadinov, Maksim Volodko, Bakary Koné, Daniil Lesovoy, Egor Shamov, Daniil Khlusevich, Anri Khagush, Artur Nigmatullin, Ognjen Ozegovic;Alexander Sobolev, Mikhail Komkov, Artur Sarkisov, Petar Zanev, Valeri Kichin, Maksim Semakin, Yuri Nesterenko, Dmitri Torbinski, Mikhail Kostyukov, Pavel Komolov, Pavel Rozhkov, Maksim Edapin;1;0;1;1;16.0;38;47;90;110;2;5;37;34;6.299;4.231;5.920;5.080;6.912;3.800;5.955;4.739;17.727;13.364;12.636;14.667;20;14;13;7;55.56;22.22;61.11;38.89;6.877;6.377;16.200;9.200;51.620;47.820;75.800;75.700;6.300;2.200;15.100;14.000;14.000;13.000;4.800;3.100;14.000;10.500;19.000;24.000;1.000;1.000;6.685;6.448;13.878;10.433;47.804;49.632;74.289;75.906;5.816;2.100;13.994;16.834;14.666;12.778;4.066;3.939;14.166;11.528;20.500;23.000;1.000;0.500;7.123;6.460;16.000;9.667;43.333;45.800;72.333;76.333;7.000;3.333;13.000;13.000;14.000;13.667;3.667;2.667;14.333;9.333;7.000;9.000;0.000;0.000;6.770;6.451;12.666;11.500;44.017;50.400;73.833;77.500;7.333;3.333;12.666;16.666;14.166;13.834;3.833;3.667;14.500;11.500;8.500;8.500;0.000;0.000;19;6;6;7;25;25;0;24;11;19;2;5;12;12;33;-21;11;16;31;9;2;39;7;1
16-Mar-19;Rubin Kazan;FC Rostov;Egor Baburin, Filip Uremovic, Vladimir Granat, Egor Sorokin, Ibrahim Tsallagov, Vitaly Ustinov, Pavel Mogilevets, Vyacheslav Podberezkin, Igor Konovalov, Aleksandr Bukharov, Dmitriy Poloz;Sergey Pesjakov, Ragnar Sigurdsson, Arseni Logashov, Miha Mevlja, Sergey Parshivlyuk, Evgeni Chernov, Roman Eremenko, Baktiyor Zainutdinov, Alexandru Gatcan, Björn Sigurdarson, Aleksey Ionov;Vladislav Panteleev, Danil Stepanov, Vladislav Mikushin, Roman Akbashev, Egor Tushev, Ilya Agapov, Ivan Konovalov, Rail Abdullin, Nikita Saprunov;Eldor Shomurodov, Aleksandr Zuev, Ivelin Popov, Mathias Normann, Danil Glebov, Konstantin Pliev, Artem Schadin, Ilya Abaev, Dennis Hadzikadunic;2;0;1;1;13.5;39;32;109;84;6;6;50;32;6.020;3.550;5.827;4.832;6.348;3.330;6.142;4.802;15.636;4.222;15.455;14.000;10;5;12;5;66.67;44.44;66.67;44.44;6.783;6.608;10.000;11.333;47.130;44.489;73.500;69.111;4.200;4.222;23.400;18.000;18.600;14.111;3.000;5.222;12.300;11.222;17.000;20.000;0.000;4.000;6.683;6.730;9.500;13.117;48.449;49.809;73.584;72.706;3.045;4.011;20.922;20.500;16.745;14.756;3.555;4.661;12.150;10.061;22.000;19.000;0.500;2.500;6.757;6.387;8.333;15.667;49.367;53.967;72.667;78.333;7.000;5.667;23.333;17.667;20.000;12.333;4.000;6.333;13.333;13.333;6.000;9.000;0.000;4.000;6.692;6.622;10.166;14.334;46.467;53.517;70.667;75.500;5.333;5.167;21.500;23.334;18.500;11.833;3.333;5.167;11.166;9.666;8.500;7.500;0.000;2.000;19;6;10;3;18;17;1;28;6;19;6;8;5;15;12;3;26;7;47;16;2;41;13;1
16-Mar-19;Ural;CSKA Moscow;Yaroslav Godzyur, Denys Kulakov, Denis Polyakov, Stefan Strandberg, Mikhail Merkulov, Petrus Boumal, Marco Aratore, Nikolay Dimitrov, Andrey Egorychev, Othman El Kabir, Pavel Pogrebnyak;Igor Akinfeev, Rodrigo Becão, Hördur Magnússon, Igor Diveev, Mario Fernandes, Georgy Schennikov, Nikola Vlasic, Ilzat Akhmetov, Ivan Oblyakov, Takuma Nishimura, Fedor Chalov;Sergei Bryzgalov, Andrei Panyukov, Varazdat Haroyan, Eric Bicfalvi, Yuri Bavin, Artem Fiedler, Anatoli Katrich, Aleksandr Dantsev, Shamsiddin Shanbiev, Oleg Baklov, Dominik Dinga, Gregor Balazic;Kirill Nababkin, Arnór Sigurdsson, Kristijan Bistrovic, Ilya Pomazun, Dmitri Efremov, Georgi Kyrnats, Nayair Tiknizyan, Jaka Bijol;2;0;0;1;11.0;41;34;107;86;0;6;48;38;6.007;4.627;6.397;4.987;6.082;4.175;6.464;4.692;13.364;14.167;16.455;15.000;16;9;21;19;22.22;66.67;44.44;77.78;6.687;6.794;12.800;12.300;54.530;56.240;77.000;76.700;3.100;5.300;18.700;18.400;16.700;16.900;4.700;3.700;13.300;11.900;25.000;19.000;2.000;2.000;6.585;6.848;11.511;14.816;50.421;53.553;74.334;76.017;3.828;4.983;16.794;17.755;16.628;17.561;4.405;3.795;13.261;13.617;21.500;18.000;1.000;1.000;6.640;6.583;12.000;9.000;54.500;58.633;78.000;75.000;5.667;4.333;15.333;15.667;16.667;16.667;6.667;4.000;14.000;10.333;9.000;10.000;1.000;1.000;6.482;6.835;10.334;13.334;51.200;52.017;76.166;75.166;5.833;4.833;15.000;15.334;15.000;16.500;4.833;3.333;14.000;13.000;6.500;7.000;0.500;0.500;19;6;5;8;19;30;-11;23;13;19;9;6;4;26;10;16;33;3;32;7;2;35;15;1
16-Mar-19;FC Orenburg;Dinamo Moscow;Evgeni Frolov, Silvije Begic, Ade, Dmitri Andreev, Andrey Malykh, Sergey Terekhov, Danijel Miskic, Sergey Breev, Aleksey Sutormin, Denis Popovic, Djorde Despotovic;Anton Shunin, Aleksey Kozlov, Toni Sunjic, Sebastian Holmén, Grigory Morozov, Abdul-Aziz Tetteh, Joãozinho, Fedor Chernykh, Artur Yusupov, Evgeni Markov, Evgeni Lutsenko;Vadim Afonin, Andrey Kozlov, Grigori Chirkin, Mikhail Sivakov, Nikita Malyarov, Andrea Chukanov, Artem Kulishev, Aleksandr Rudenko, Artem Galadzhan, Aleksandr Dovbnya, David Bidlovsky;Roman Evgeniev, Vyacheslav Grulev, Samba Sow, Miguel Cardoso, Konstantin Rausch, Kirill Panchenko, Igor Leshchuk;1;0;0;1;8.5;42;45;88;103;4;18;39;31;6.294;4.729;6.556;5.413;6.091;4.633;6.939;4.700;15.818;15.273;17.000;14.000;19;7;18;18;22.22;66.67;44.44;55.56;6.659;6.677;13.125;11.800;45.475;49.280;75.000;74.000;2.875;4.500;13.500;18.100;13.750;17.000;5.250;4.300;11.750;11.400;16.000;27.000;1.000;1.000;6.697;6.753;11.363;13.511;42.718;49.623;73.500;74.166;2.337;4.528;14.900;17.716;15.325;15.778;4.225;4.761;12.075;10.645;23.000;24.500;0.500;1.500;6.630;6.813;15.000;9.667;55.367;50.167;79.667;71.333;3.000;6.333;15.667;24.667;13.333;15.333;7.667;5.667;14.667;11.667;6.000;10.000;1.000;0.000;6.671;6.773;13.334;12.000;46.117;49.467;75.667;70.666;3.000;5.167;17.334;22.500;13.833;15.166;5.500;6.500;13.167;10.500;5.500;9.000;0.500;0.500;18;6;5;7;19;18;1;23;13;19;5;8;6;18;15;3;23;11;40;1;2;33;4;1
15-Mar-19;Anzhi;Krylya Sovetov Samara;Yuri Dyupin, Anton Belov, Igor Udalyi, Pavel Kaloshin, Roland Gigolaev, Evgeni Gapon, Kamil Zakirov, Adlan Katsaev, Shakhban Gaydarov, Pavel Dolgov, Andrés Ponce;Sergei Ryzhikov, Georgi Zotov, Taras Burlak, Miral Samardzic, Vladimir Poluyakhtov, Artem Timofeev, Roman Shishkin, Aleksandr Samedov, Jano Ananidze, Maksim Kanunnikov, Sergei Kornilenko;Ivan Markelov, Ivan Ivanchenko, Juan Eduardo Lescano, Gamid Agalarov, Magomednabi Yagyayev, Dmitri Belorukov, Alexander Budakov, Nikita Andreev, Nikita Chistyakov;Anton Zinkovskiy, Mohammed Rabiu, Ramil Seydaev, Pavel Yakovlev, Evgeni Konyukhov, Denis Tkachuk, Gennadi Kiselyov, Maxim Karpov, Agustín Rogel, Bogdan Ovsyannikov, Vanja Vucicevic;2;0;1;1;16.5;46;31;106;83;6;5;51;39;5.537;4.263;5.607;4.561;5.852;4.052;6.530;4.397;11.727;6.556;15.182;9.455;5;0;14;8;33.33;88.89;38.89;61.11;6.371;6.561;8.222;9.125;41.489;42.700;71.333;74.375;4.444;5.125;13.444;15.625;12.667;16.750;3.333;3.625;10.444;12.250;30.000;16.000;2.000;3.000;6.479;6.610;7.361;12.912;40.380;45.875;70.916;75.888;3.122;3.712;13.522;16.663;14.433;16.725;2.617;4.662;10.522;11.275;31.500;20.500;2.000;2.500;6.370;6.630;10.333;11.667;43.433;40.400;69.333;72.000;3.667;6.333;12.333;16.667;18.333;17.000;4.667;5.000;8.667;11.333;7.000;6.000;1.000;1.000;6.462;6.747;9.166;14.334;42.900;43.284;72.000;73.000;2.833;4.833;12.666;17.667;18.000;16.500;3.000;5.333;10.500;10.000;8.500;7.500;0.500;1.000;19;5;3;11;10;27;-17;18;14;18;6;3;9;16;24;-8;21;13;37;2;2;38;9;1
11-Mar-19;FC Krasnodar;FC Orenburg;Andrey Sinitsyn, Sergey Petrov, Jón Fjóluson, Uros Spajic, Dmitriy Stotskiy, Charles Kaboré, Yuri Gazinskiy, Wanderson, Mauricio Pereyra, Viktor Claesson, Ari;Evgeni Frolov, Silvije Begic, Ade, Saveli Kozlov, Andrey Malykh, Sergey Terekhov, Danijel Miskic, Nikita Malyarov, Aleksey Sutormin, Denis Popovic, Djorde Despotovic;Kristoffer Olsson, Dmitri Skopintsev, Shapi Suleymanov, Cristian Ramírez, Artem Golubev, Matvey Safonov, Evgeny Latyshonok;Vadim Afonin, Andrey Kozlov, Dmitri Andreev, Artem Kulishev, Sergey Breev, Aleksandr Rudenko, Artem Galadzhan, Grigori Chirkin, Andrea Chukanov, Aleksandr Dovbnya, David Bidlovsky;0;1;1;1;16.5;37;42;108;88;5;4;45;44;6.282;5.295;6.018;4.775;6.027;5.214;5.976;4.542;15.909;8.286;13.818;13.909;24;19;17;7;77.78;33.33;83.33;44.44;6.890;6.708;17.778;9.333;63.267;40.644;81.667;71.778;5.222;1.556;17.000;16.556;13.556;17.111;5.000;3.222;10.333;13.111;19.000;29.000;2.000;0.000;6.899;6.684;17.555;11.229;62.895;43.059;82.000;73.389;4.667;2.216;17.834;15.028;14.834;15.431;5.333;4.236;10.944;12.431;19.500;22.500;2.500;0.500;7.007;6.593;20.333;10.333;65.300;39.733;83.667;71.000;6.667;2.667;14.333;18.000;14.667;18.667;6.000;3.333;8.000;14.333;7.000;7.000;1.000;0.000;6.883;6.611;20.166;12.666;60.400;47.550;81.334;75.334;6.167;2.833;16.000;16.834;18.334;16.000;5.500;5.500;11.000;14.500;7.500;6.500;1.500;0.500;18;10;4;4;32;14;18;34;2;17;6;4;7;17;16;1;22;12;33;4;2;45;10;1
11-Mar-19;FK Akhmat;Ural;Evgeni Gorodov, Magomed Musalov, Zaurbek Pliev, Andrey Semenov, Milad Mohammadi, Damian Szymanski, Anton Shvets, Ravanelli, Oleg Ivanov, Ismael, Bekim Balaj;Yaroslav Godzyur, Denys Kulakov, Denis Polyakov, Stefan Strandberg, Mikhail Merkulov, Petrus Boumal, Nikolay Dimitrov, Eric Bicfalvi, Andrey Egorychev, Othman El Kabir, Pavel Pogrebnyak;Bernard Berisha, Ablaye Mbengue, Magomed Mitrishev, Rodolfo, Khalid Kadyrov, Vitaly Gudiev, Lechii Sadulaev;Marco Aratore, Andrei Panyukov, Varazdat Haroyan, Anatoli Katrich, Chingiz Magomadov, Ilya Zhigulev, Oleg Baklov, Aleksandr Dantsev, Sergei Bryzgalov, Yuri Bavin, Dominik Dinga, Gregor Balazic;0;0;1;1;14.5;44;41;104;107;5;0;40;40;5.911;4.931;5.908;4.365;6.358;4.671;5.782;4.022;15.091;13.571;12.545;13.500;13;3;16;9;55.56;0.0;44.44;50.0;6.745;6.457;14.375;10.125;52.912;46.200;78.375;71.500;6.125;3.875;16.000;14.500;17.250;16.500;4.875;4.250;15.250;13.000;22.000;17.000;0.000;0.000;6.630;6.572;11.287;11.463;48.271;50.365;75.987;74.250;5.662;3.487;15.150;16.600;15.525;16.600;4.037;4.475;14.425;13.150;27.500;21.000;0.500;1.000;6.777;6.390;13.000;8.667;48.967;45.033;78.000;72.000;7.667;3.667;14.333;12.000;18.333;13.667;3.667;4.667;18.000;15.000;10.000;5.000;0.000;0.000;6.695;6.515;10.334;10.334;48.150;49.767;76.500;75.000;7.167;4.667;14.166;13.666;16.166;15.167;3.833;5.667;15.166;14.500;9.500;7.000;0.000;0.500;18;6;5;7;15;18;-3;23;9;18;6;4;8;18;29;-11;22;11;35;15;2;34;3;1
10-Mar-19;Anzhi;Lokomotiv Moscow;Yuri Dyupin, Igor Udalyi, Pavel Kaloshin, Dmitri Belorukov, Roland Gigolaev, Evgeni Gapon, Gael Ondoua, Kamil Zakirov, Shakhban Gaydarov, Adlan Katsaev, Andrés Ponce;Guilherme, Vladislav Ignatjev, Vedran Corluka, Solomon Kvirkvelia, Benedikt Höwedes, Grzegorz Krychowiak, Dimitri Barinov, Aleksey Miranchuk, Jefferson Farfán, Anton Miranchuk, Fedor Smolov;Nikita Andreev, Pavel Dolgov, Ivan Ivanchenko, Juan Eduardo Lescano, Anton Belov, Gamid Agalarov, Magomednabi Yagyayev, Alexander Budakov, Nikita Chistyakov;Roman Tugarev, Brian Idowu, Khvicha Kvaratskhelia, Éder, Anton Kochenkov, Rifat Zhemaletdinov, Nikita Medvedev, Mikhail Lysov, Ivan Lapshov, Dmitri Rybchinsky, Taras Mykhalyk;2;0;1;1;18.0;46;33;106;85;6;5;51;30;5.612;3.787;6.633;3.599;5.700;3.719;6.733;3.382;12.091;4.444;16.182;12.091;5;0;22;14;55.56;55.56;55.56;55.56;6.371;6.842;8.500;12.889;41.638;49.033;72.375;75.444;4.500;3.889;12.125;19.333;11.625;16.667;3.500;5.889;10.500;13.333;28.000;24.000;2.000;3.000;6.479;6.845;7.500;13.889;40.454;54.550;71.438;78.055;3.150;5.333;12.863;17.944;13.912;15.556;2.700;5.389;10.550;12.500;30.500;23.000;2.000;2.500;6.437;7.070;10.333;12.667;44.167;50.567;71.667;74.000;4.000;7.333;9.667;21.667;14.667;17.667;5.000;6.000;8.000;13.667;7.000;9.000;1.000;0.000;6.495;6.883;9.166;13.667;43.267;59.000;73.167;77.166;3.000;8.333;11.334;18.667;16.167;16.000;3.167;6.667;10.166;12.500;8.500;9.500;0.500;0.500;18;5;3;10;10;25;-15;18;14;18;8;5;5;25;19;6;29;5;31;13;1;37;2;1
10-Mar-19;Dinamo Moscow;Spartak Moscow;Anton Shunin, Toni Sunjic, Roman Evgeniev, Sebastian Holmén, Aleksey Kozlov, Konstantin Rausch, Abdul-Aziz Tetteh, Samba Sow, Joãozinho, Fedor Chernykh, Evgeni Lutsenko;Alexander Selikhov, Nikolai Rasskazov, Georgi Dzhikiya, Ilya Kutepov, Ayrton Lucas, Ayaz Guliev, Roman Zobnin, Lorenzo Melgarejo, Sofiane Hanni, George Melkadze, Zé Luís;Grigory Morozov, Evgeni Markov, Miguel Cardoso, Vladimir Rykov, Vyacheslav Grulev, Vladimir Moskvichev, Danil Lipovoy, Kirill Panchenko, Igor Leshchuk;Aleksandr Tashaev, Alexander Lomovitskiy, Luiz Adriano, Pedro Rocha, Salvatore Bocchetti, Aleksandr Maksimenko, Pavel Maslov, Dmitri Kombarov, Denis Glushakov, Maksim Glushenkov, Nail Umiarov;2;0;0;1;16.0;45;43;103;105;4;5;53;36;6.669;4.964;5.990;4.809;6.739;4.881;6.615;4.542;15.182;13.111;12.273;11.727;19;17;19;8;88.89;88.89;66.67;61.11;6.885;6.726;15.625;11.000;50.112;51.400;75.000;74.625;4.625;4.000;17.125;16.875;14.125;14.750;4.750;3.625;9.125;13.125;20.000;24.000;2.000;0.000;6.781;6.787;13.713;15.200;49.696;55.020;74.500;77.062;4.562;6.150;17.613;17.387;15.562;15.675;4.525;4.963;10.262;12.213;23.500;19.000;1.500;0.500;6.827;6.680;12.667;10.000;45.933;57.433;70.333;78.333;5.000;6.333;20.000;18.667;16.333;14.000;4.333;3.333;8.000;13.667;10.000;8.000;2.000;0.000;6.820;6.820;11.167;13.666;48.050;52.650;70.833;77.000;5.667;9.833;22.334;16.167;15.833;15.666;5.000;3.500;9.834;12.667;10.000;6.000;1.000;0.500;18;5;8;5;18;14;4;23;10;18;8;5;5;23;18;5;29;5;42;12;2;40;1;1
