Date;TeamHomeStr;TeamAwayStr;StartTeamHome;StartTeamAway;SubsTeamHome;SubsTeamAway;Result;Total2.5;Total1.5;League;Time;TeamHome;TeamAway;ManagerHome;ManagerAway;FormationHome;FormationAway;Stadium;Referee;RatingStartTeamHome;RatingSubstitutionHome;RatingStartTeamAway;RatingSubstitutionAway;RatingStartTeamHome3;RatingSubstitutionHome3;RatingStartTeamAway3;RatingSubstitutionAway3;GPP_StartHome;GPP_SubsHome;GPP_StartAway;GPP_SubsAway;GoalsTeamHome;AssistsTeamHome;GoalsTeamAway;AssistsTeamAway;FormTeamHome3;FormTeamAway3;FormTeamHome6;FormTeamAway6;RatingTeamHome;RatingTeamAway;TotalShotsHome;TotalShotsAway;PossessionHome;PossessionAway;PassAccuracyHome;PassAccuracyAway;DribblesHome;DribblesAway;AerialsWonHome;AerialsWonAway;TacklesHome;TacklesAway;CornersHome;CornersAway;DispossessedHome;DispossessedAway;YellowCardHome;YellowCardAway;RedCardHome;RedCardAway;RatingTeamHomeA;RatingTeamAwayA;TotalShotsHomeA;TotalShotsAwayA;PossessionHomeA;PossessionAwayA;PassAccuracyHomeA;PassAccuracyAwayA;DribblesHomeA;DribblesAwayA;AerialsWonHomeA;AerialsWonAwayA;TacklesHomeA;TacklesAwayA;CornersHomeA;CornersAwayA;DispossessedHomeA;DispossessedAwayA;YellowCardHomeA;YellowCardAwayA;RedCardHomeA;RedCardAwayA;RatingTeamHome3;RatingTeamAway3;TotalShotsHome3;TotalShotsAway3;PossessionHome3;PossessionAway3;PassAccuracyHome3;PassAccuracyAway3;DribblesHome3;DribblesAway3;AerialsWonHome3;AerialsWonAway3;TacklesHome3;TacklesAway3;CornersHome3;CornersAway3;DispossessedHome3;DispossessedAway3;YellowCardHome3;YellowCardAway3;RedCardHome3;RedCardAway3;RatingTeamHome3A;RatingTeamAway3A;TotalShotsHome3A;TotalShotsAway3A;PossessionHome3A;PossessionAway3A;PassAccuracyHome3A;PassAccuracyAway3A;DribblesHome3A;DribblesAway3A;AerialsWonHome3A;AerialsWonAway3A;TacklesHome3A;TacklesAway3A;CornersHome3A;CornersAway3A;DispossessedHome3A;DispossessedAway3A;YellowCardHome3A;YellowCardAway3A;RedCardHome3A;RedCardAway3A;PHome;WHome;DHome;LHome;GFHome;GAHome;GDHome;PointsHome;PlaceHome;PAway;WAway;DAway;LAway;GFAway;GAAway;GDAway;PointsAway;PlaceAway;FutureTeamHome;FuturePlaceTeamHome;FutureStatusTeamHome;FutureTeamAway;FuturePlaceTeamAway;FutureStatusTeamAway
04-Nov-17;Antalyaspor;Karabukspor;Ferhat Kaplan, Ondrej Celustka, Diego Angelo, Chico, Sakib Aytac, Charles, Harun Alpsoy, Maicon Bolt, Danilo, Samuel Eto'o, Deniz Kadah;Ahmet Sahin, Paul Papp, Dany Nounkeu, Valerica Gaman, Luis Ibanez, Ólafur Ingi Skúlason, Ceyhun Gülselam, Ilhan Depe, Gabriel Torje, Gheorghe Grozav, Yevhen Seleznyov;Yekta Kurtulus, Mostapha El Kabir, Jérémy Ménez, Ruud Boffin, Nazim Sangaré, Ozan Özenc, Musa Nizam, Emre Güral, Aydin Karabulut, Yusuf Celik;Serdar Deliktas, Osman Celik, Mustapha Yatabaré, Hamidou Traore, Hakan Aslantas, Baris Basdas, Caglar Sahin Akbaba, Oleksandr Rybka;1;1;1;4;13.5;111;130;349;348;11;5;143;157;5.728;4.475;5.847;4.601;5.645;4.493;5.930;4.529;9.182;8.100;8.182;7.500;8;7;9;3;33.33;33.33;33.33;16.67;6.722;6.552;13.200;11.000;57.520;51.780;84.000;73.400;9.600;5.600;11.200;17.200;18.200;21.200;5.600;2.800;13.400;12.400;15.000;15.000;2.000;0.000;6.509;6.554;10.600;11.900;55.320;51.310;82.000;73.300;8.100;6.700;11.800;16.900;16.600;19.200;4.500;3.700;10.800;9.600;15.500;15.500;1.500;0.500;6.773;6.410;14.667;11.333;59.600;50.900;85.667;77.000;11.000;6.333;10.000;14.333;15.333;17.667;5.000;3.667;10.667;14.667;12.000;7.000;2.000;0.000;6.453;6.445;11.167;11.833;58.617;53.433;84.834;76.834;9.666;7.667;10.666;16.333;14.833;15.667;4.667;4.333;10.334;10.000;11.000;9.000;1.500;0.500;10;2;3;5;11;19;-8;9;15;10;2;2;6;11;17;-6;8;16;119;14;2;125;12;1
04-Nov-17;Kayserispor;Trabzonspor;Silviu Lung Jr., Tiago Lopes, Jean-Armel Kana-Biyik, Cristian Sapunaru, Atila Turan, Samil Cinaz, Stéphane Badji, Fernando Boldrin, Deniz Türüç, Ryan Mendes, Umut Bulut;Onur Kivrak, João Pereira, Jan Durica, Ugur Demirok, Mustafa Akbas, Ogenyi Onazi, Okay Yokuslu, Yusuf Yazici, Fabian Castillo, Dame N'Doye, Matús Bero;Guray Vural, Asamoah Gyan, Gonzalo Espinoza, Geoffrey Mujangi Bia, Erdal Öztürk, Nikola Stojiljkovic, Dejan Meleg, Levent Gülen, Vedat Karakus, Erkan Kas;Abdülkadir Ömür, Emmanuel Más, José Sosa, Esteban Alvarado, Tomas Hubocan, Volkan Sen, Batuhan Artarslan, Kamil Ahmet Çörekçi, Abdurrahim Dursun, Ugurcan Çakir;0;0;0;4;11.0;117;115;298;288;5;2;146;144;6.405;4.260;5.600;4.369;6.561;4.017;5.855;4.150;9.727;7.600;8.909;6.700;14;12;6;7;55.56;33.33;72.22;38.89;6.828;6.572;12.200;10.200;53.400;52.080;78.200;76.200;7.800;7.600;13.800;17.000;17.600;20.000;4.600;3.800;10.600;10.200;11.000;19.000;1.000;2.000;6.682;6.610;10.800;13.100;52.210;54.660;78.300;77.100;7.100;8.500;13.800;16.800;15.800;20.000;4.500;3.900;10.300;11.700;10.000;16.000;1.000;1.500;6.947;6.523;13.000;10.667;52.767;53.933;78.667;79.333;8.000;8.667;12.333;13.667;17.667;20.333;4.667;2.000;8.333;12.667;3.000;11.000;0.000;2.000;6.727;6.492;11.666;12.500;55.400;55.500;79.500;79.666;7.333;9.334;12.500;16.000;15.834;20.333;5.000;3.500;8.666;14.334;3.000;8.000;0.000;1.500;10;5;3;2;17;13;4;18;3;10;3;3;4;19;23;-4;12;11;124;17;2;131;18;1
04-Nov-17;Kasimpasa;Bursaspor;Ramazan Kose, Strahil Popov, Kenneth Omeruo, Syam Ben Youssef, Olivier Veigneau, David Pavelka, Loret Sadiku, Samuel Eduok, Bernard Mensah, Trézéguet, Jhon Murillo;Harun Tekin, Titi, William Troost-Ekong, Ertugrul Ersoy, Baris Yardimci, Aziz Behich, Pablo Batalla, Emmanuel Badu, Agu, Jires Kembo-Ekoko, Bogdan Stancu;Hasan Bilal, Veysel Sari, Franck Etoundi, Markus Neumayr, Kadem Yasar, Eray Birnican, Hakan Demir, Onur Ural, Burak Turan, Ali Gocmen;Kubilay Kanatsizkus, Dzon Delarge, Cristóbal Jorquera, Ricardo Faty, Merter Yüce, Sinan Bakis, Rustu Hanli, Muhammed Sengezer, Furkan Soyalp;0;1;1;4;11.0;125;127;305;344;5;6;150;160;6.654;4.187;6.731;4.470;6.867;4.108;7.215;4.430;9.455;6.400;9.364;7.111;13;11;20;9;33.33;88.89;27.78;61.11;6.914;6.534;12.400;8.800;42.540;40.060;78.800;74.400;10.800;7.000;14.800;10.400;19.400;15.000;4.000;4.400;9.000;11.200;13.000;11.000;0.000;0.000;6.710;6.761;11.100;9.900;43.000;41.560;78.900;76.100;9.000;7.500;12.200;11.200;19.900;17.500;3.600;4.200;9.600;10.800;16.000;8.500;0.500;0.500;6.950;6.640;13.000;11.000;43.067;39.367;77.333;73.333;9.667;8.667;16.667;11.000;21.000;17.000;4.333;5.000;10.667;13.000;6.000;7.000;0.000;0.000;6.694;6.784;11.000;10.334;41.983;39.667;77.666;74.166;9.500;8.500;13.000;10.500;22.166;17.666;3.833;5.000;11.000;12.334;8.500;4.500;0.500;0.500;10;3;2;5;16;19;-3;11;13;10;5;1;4;20;13;7;16;7;130;16;2;109;6;1
03-Nov-17;Galatasaray;Genclerbirligi;Fernando Muslera, Jason Denayer, Maicon, Serdar Aziz, Mariano, Fernando, Tolga Cigerci, Garry Rodrigues, Younès Belhanda, Bafétimbi Gomis, Eren Derdiyok;Johannes Hopf, Ahmet Oguz, Sergei Politsevich, Luccas Claro, Ugur Ciftçi, Diallo Guidileye, Aleksandar Scekic, Ahmet Ilhan Özek, Abdul Khalili, Serdar Özkan, Vedat Muriqi;Selcuk Inan, Iasmin Latovlevici, Koray Günter, Cédric Carrasso, Martin Linnes, Yasin Öztekin, Emrah Bassan, Ahmet Yilmaz Calik, Eray Iscan, Sinan Gümüs;Murat Duruer, Marko Milinkovic, Kamal Issah, Ousmane N'Diaye, Elvis Manu, Petar Skuletic, Taha Cengiz Demirtas, Mehmet Tas, Alper Uludag, Orhan Sam;1;1;1;4;17.0;113;124;174;321;1;5;173;167;6.843;4.001;6.242;4.248;6.624;3.920;6.258;4.103;9.455;7.700;8.727;7.500;19;12;12;4;55.56;55.56;77.78;44.44;7.048;6.316;15.400;9.600;59.540;45.480;83.200;70.600;10.800;5.400;11.200;14.800;20.600;15.400;7.200;4.000;13.000;9.600;15.000;19.000;1.000;1.000;6.901;6.421;13.000;9.400;59.510;40.960;83.400;68.100;8.700;5.700;11.600;15.400;19.900;12.400;5.700;4.100;13.000;8.500;13.000;15.500;1.500;2.000;6.947;6.393;16.667;10.667;56.900;49.067;82.000;73.000;10.333;6.333;13.667;13.333;20.333;16.000;9.000;4.333;14.667;7.333;10.000;11.000;1.000;1.000;6.832;6.515;14.000;10.500;59.666;42.584;82.666;71.500;8.666;6.333;13.500;13.333;18.833;12.834;7.167;3.667;14.000;7.000;9.000;9.000;1.500;1.000;10;7;2;1;21;8;13;23;1;10;2;2;6;12;21;-9;8;17;116;2;2;117;3;1
30-Oct-17;Fenerbahce;Kayserispor;Carlos Kameni, Mauricio Isla, Luís Neto, Roman Neustädter, Hasan Ali Kaldirim, Souza, Nabil Dirar, Ozan Tufan, Giuliano, Vincent Janssen, Mathieu Valbuena;Silviu Lung Jr., Tiago Lopes, Jean-Armel Kana-Biyik, Olexandr Kucher, Atila Turan, Samil Cinaz, Stéphane Badji, Ryan Mendes, Deniz Türüç, Guray Vural, Umut Bulut;Alper Potuk, Ismail Köybasi, Mehmet Topal, Roberto Soldado, Volkan Demirel, Erten Ersu, Sener Ozbayrakli, Yigithan Guveli, Oguz Guctekin, Ahmethan Kose;Nikola Stojiljkovic, Asamoah Gyan, Fernando Boldrin, Geoffrey Mujangi Bia, Gonzalo Espinoza, Dejan Meleg, Levent Gülen, Canberk Aydin, Vedat Karakus, Erkan Kas;0;1;1;4;17.0;120;117;306;298;2;5;155;152;6.582;4.389;6.480;4.245;6.994;3.903;6.797;3.890;8.000;6.800;8.636;6.800;14;8;12;12;55.56;66.67;61.11;77.78;6.880;6.560;14.750;9.000;56.950;51.650;83.000;78.750;13.000;6.250;14.500;14.500;20.500;14.250;5.250;4.000;15.250;11.500;9.000;8.000;2.000;1.000;6.791;6.694;12.375;10.600;59.895;52.525;83.100;78.475;11.600;7.025;13.950;14.150;19.850;15.925;4.825;4.300;12.825;11.050;12.000;9.500;2.000;1.000;6.957;6.697;15.667;10.000;55.400;56.633;85.667;79.667;11.667;6.000;13.000;16.000;20.333;13.667;5.667;4.667;13.667;10.667;7.000;4.000;2.000;0.000;6.850;6.822;12.167;11.500;57.800;54.700;85.000;79.167;11.834;7.000;12.666;14.166;19.666;15.667;5.333;4.667;12.667;9.500;8.500;3.500;2.000;0.000;9;4;3;2;17;12;5;15;9;9;5;2;2;14;10;4;17;4;131;18;2;115;11;1
29-Oct-17;Trabzonspor;Galatasaray;Onur Kivrak, João Pereira, Jan Durica, Ugur Demirok, Mustafa Akbas, Ogenyi Onazi, Okay Yokuslu, Matús Bero, Yusuf Yazici, Olcay Sahan, Dame N'Doye;Fernando Muslera, Mariano, Jason Denayer, Maicon, Martin Linnes, Fernando, Selcuk Inan, Sofiane Feghouli, Badou Ndiaye, Tolga Cigerci, Bafétimbi Gomis;Abdülkadir Ömür, Tomas Hubocan, Fabian Castillo, José Sosa, Theo Bongonda, Esteban Alvarado, Volkan Sen, Batuhan Artarslan, Ugurcan Çakir, Kamil Ahmet Çörekçi;Yasin Öztekin, Eren Derdiyok, Garry Rodrigues, Cédric Carrasso, Koray Günter, Iasmin Latovlevici, Ahmet Yilmaz Calik, Sinan Gümüs, Serdar Aziz, Eray Iscan;1;1;1;4;16.5;115;113;288;174;5;5;170;156;5.634;4.458;6.772;4.552;5.224;4.430;6.576;4.373;8.273;6.000;8.091;7.700;7;7;19;9;22.22;88.89;38.89;88.89;6.607;6.855;16.250;12.500;61.625;59.275;79.750;85.000;10.000;5.500;14.750;12.250;19.000;19.000;4.000;4.750;13.000;11.500;13.000;6.000;0.000;0.000;6.590;6.952;13.225;13.950;56.852;59.407;77.975;84.100;8.800;8.150;15.875;11.725;19.500;19.800;3.900;5.975;11.600;12.250;16.000;10.500;1.000;0.500;6.543;6.847;17.000;13.000;65.200;58.133;82.333;84.667;12.333;5.333;14.333;13.333;18.000;18.667;5.000;4.667;14.667;11.000;9.000;4.000;0.000;0.000;6.533;6.897;13.834;14.834;59.567;57.517;80.833;83.334;10.500;7.833;14.000;13.500;19.166;19.500;3.500;6.833;13.667;12.834;10.000;7.000;1.000;0.500;9;2;3;4;17;22;-5;9;15;9;7;2;0;20;6;14;23;1;117;4;2;124;17;1
29-Oct-17;Bursaspor;Antalyaspor;Harun Tekin, Titi, William Troost-Ekong, Ertugrul Ersoy, Baris Yardimci, Aziz Behich, Pablo Batalla, Emmanuel Badu, Agu, Jires Kembo-Ekoko, Bogdan Stancu;Ruud Boffin, Ondrej Celustka, Diego Angelo, Chico, Sakib Aytac, Charles, Sandro, Harun Alpsoy, Maicon Bolt, Samuel Eto'o, Jérémy Ménez;Rustu Hanli, Dzon Delarge, Cristóbal Jorquera, Ricardo Faty, Furkan Soyalp, Sinan Bakis, Kubilay Kanatsizkus, Muhammed Sengezer, Kofi Atta, Merter Yüce;Deniz Kadah, Mostapha El Kabir, William Vainqueur, Danilo, Nazim Sangaré, Ferhat Kaplan, Ozan Özenc, Emre Güral, Aydin Karabulut, Yusuf Celik;1;1;1;4;13.5;127;111;344;349;17;2;163;153;6.602;4.224;5.942;4.594;6.676;4.230;5.833;4.457;8.364;5.800;7.636;7.000;16;7;8;7;55.56;33.33;61.11;44.44;6.885;6.385;11.000;9.000;41.875;53.350;76.250;79.000;8.500;6.000;11.750;12.750;20.500;15.750;4.000;3.000;10.500;6.500;6.000;16.000;1.000;0.000;6.710;6.553;9.900;11.100;40.968;55.435;75.325;81.500;7.750;7.800;11.075;11.975;17.750;16.975;4.200;4.300;10.850;9.950;8.500;15.500;0.500;1.000;6.923;6.430;11.000;8.333;37.967;54.633;74.667;81.333;9.667;6.667;10.000;12.667;19.333;16.000;5.000;3.000;11.000;7.333;4.000;12.000;1.000;0.000;6.781;6.601;11.000;11.500;38.667;57.117;74.000;83.500;9.167;8.834;10.500;11.334;18.166;15.666;5.000;4.000;12.000;9.000;5.500;12.000;0.500;1.000;9;4;1;4;16;13;3;13;10;9;2;3;4;11;15;-4;9;14;125;12;2;130;16;1
29-Oct-17;Karabukspor;Sivasspor;Oleksandr Rybka, Paul Papp, Dany Nounkeu, Valerica Gaman, Luis Ibanez, Andre Biyogo Poko, Ceyhun Gülselam, Gabriel Torje, Cristian Tanase, Gheorghe Grozav, Yevhen Seleznyov;Sergio Rochet, Auremir, Vitali Djakov, Mattias Bjärsmyr, Ziya Erdal, Delvin N'Dinga, Serhiy Rybalka, Ridvan Simsek, Hakan Arslan, Thievy, Arouna Koné;Andriy Bliznichenko, Ilhan Depe, Ólafur Ingi Skúlason, Serdar Deliktas, Ahmet Sahin, Hakan Aslantas, Osman Celik, Tayyib Talha Sanuc, Caglar Sahin Akbaba, Fatih Kizilay;Mert Hakan Yandas, Emre Kilinc, Carl Medjani, Hakan Bilgic, Cem Özdemir, Galip Guzel, Tolgahan Acar, Muhammet Demir, Ergin Keles, Cyriac;2;0;0;4;11.0;130;112;348;319;5;5;171;144;6.341;3.755;6.651;4.768;6.485;3.780;7.012;4.580;7.909;5.800;7.636;7.300;6;4;12;9;33.33;88.89;16.67;61.11;6.628;6.675;13.500;13.000;47.375;47.825;70.000;77.750;7.250;7.500;18.250;10.750;17.500;19.500;4.000;5.250;7.250;12.000;12.000;13.000;1.000;0.000;6.590;6.671;12.250;12.800;49.578;48.013;71.700;78.775;6.425;7.250;17.725;13.075;19.350;16.750;3.400;5.125;9.825;10.700;13.500;10.500;0.500;1.000;6.570;6.763;14.000;15.000;50.800;47.133;70.333;78.000;7.667;8.333;20.333;7.667;15.667;19.333;3.667;5.667;5.667;13.333;10.000;10.000;1.000;0.000;6.490;6.726;12.666;14.500;50.850;47.200;73.666;79.166;7.000;8.500;17.333;11.667;16.667;16.166;3.667;5.333;10.167;11.666;8.500;6.500;0.500;1.000;9;2;2;5;11;16;-5;8;16;9;4;1;4;14;14;0;13;10;111;14;2;119;13;1
29-Oct-17;Konyaspor;Osmanlispor FK;Serkan Kirintili, Nejc Skubic, Petar Filipovic, Ali Turan, Ferhat Öztorun, Mehdi Bourabia, Ali Camdali, Omer Sahiner, Deni Milosevic, Moryke Fofana, Patrick Friday Eze;Hakan Arikan, Avdija Vrsajevic, Andreas Maxsø, Numan Çürüksu, Tiago Pinto, Luiz Carlos, Musa Cagiran, Serdar Gurler, Ozer Hurmaci, Aminu Umar, Souleymane Doukara;Eren Albayrak, Musa Araz, Imoh Ezekiel, Amir Hadziahmetovic, Wilfred Moke, Jens Jonsson, Patrick Carlgren, Vedat Bora, Volkan Findikli, Selim Ay;Tugay Kacar, Josué, Adrien Regattin, Vaclav Prochazka, Payam Sadeghian, Lawal, Branislav Ninaj, Ahmet Eyup Turkaslan, Koray Altinay, Hasan Kilic;1;0;0;4;11.0;119;131;307;339;5;5;147;157;6.302;4.491;5.968;4.553;6.406;4.147;6.352;4.370;8.000;7.300;8.091;6.700;10;6;12;10;22.22;66.67;27.78;33.33;6.760;6.345;12.250;14.250;48.900;50.100;79.750;81.500;11.500;8.000;10.500;12.250;14.000;17.000;5.250;4.750;7.250;13.750;8.000;12.000;0.000;2.000;6.604;6.547;11.825;14.525;47.180;48.760;77.775;80.050;10.850;9.400;11.250;12.325;14.000;15.900;4.625;4.275;11.525;14.275;10.500;10.500;0.500;1.000;6.537;6.407;12.333;13.667;46.633;46.133;80.333;81.000;11.667;7.000;8.333;11.333;12.333;19.333;6.667;4.667;7.000;13.000;7.000;9.000;0.000;1.000;6.482;6.715;11.333;13.834;46.350;47.233;79.000;80.166;10.500;10.000;11.500;10.666;12.666;17.333;4.500;4.333;12.166;14.000;6.500;7.500;0.000;0.500;9;2;1;6;9;13;-4;7;18;9;2;1;6;13;20;-7;7;17;112;10;2;120;7;1
28-Oct-17;Alanyaspor;Besiktas;Haydar Yilmaz, Lamine Gassama, Welinton, Mamadou Fofana, Georgios Tzavellas, Isaac Sackey, Taha Yalciner, Efecan Karaca, Emre Akbaba, Junior Fernandes, Vágner Love;Fabri, Gökhan Gönül, Pepe, Dusko Tosic, Adriano, Atiba Hutchinson, Oguzhan Ozyakup, Ricardo Quaresma, Anderson Talisca, Ryan Babel, Cenk Tosun;Cenk Ahmet Alkilic, Emre Nefiz, Yusuf Coban, Guy-Michel Landel, Birol Parlak, Ufuk Ceylan, Berkan Emir, Chisamba Lungu;Necip Uysal, Álvaro Negredo, Tolgay Arslan, Gary Medel, Matej Mitrovic, Jeremain Lens, Tolga Zengin, Mustafa Pektemek, Orkan Cinar, Fatih Aksoy;2;1;1;4;17.5;121;114;347;323;5;5;148;151;6.475;3.846;6.593;4.424;6.648;3.275;6.455;4.533;8.091;6.750;7.455;8.500;16;9;14;8;55.56;44.44;61.11;55.56;6.603;6.490;13.750;14.750;47.350;59.700;79.250;81.500;12.250;8.000;10.500;12.750;14.250;14.250;4.750;6.250;14.000;10.500;5.000;17.000;1.000;6.000;6.672;6.699;13.575;15.375;43.895;56.250;76.225;82.050;11.425;8.800;12.850;12.875;16.625;15.425;4.875;5.525;13.700;9.950;9.500;16.500;0.500;3.000;6.690;6.430;12.000;14.667;42.700;58.267;75.667;78.667;12.667;8.333;10.667;13.667;15.667;14.667;4.667;7.000;14.333;11.333;3.000;15.000;1.000;6.000;6.740;6.688;12.834;15.500;40.800;54.100;73.500;80.334;13.667;10.666;13.667;13.500;20.667;18.000;5.333;5.667;14.666;10.500;6.500;13.000;0.500;3.000;9;3;2;4;19;20;-1;11;11;9;4;3;2;14;10;4;15;6;129;4;2;109;5;2
28-Oct-17;Istanbul Basaksehir;Akhisarspor;Volkan Babacan, Júnior Caiçara, Joseph Attamah, Alexandru Epureanu, Gaël Clichy, Emre, Mahmut Tekdemir, Edin Visca, Márcio Mossoró, Eljero Elia, Emmanuel Adebayor;Milan Lukac, Miguel Lopes, Mustafa Yumlu, Caner Osmanpasa, Omer Bayram, Abdoul Sissoko, Soner Aydogdu, Onur Ayik, Serginho, Daniel Larsson, Paulo Henrique;Mevlüt Erdinç, Kerim Frei, Gökhan Inler, Stefano Napoleoni, Irfan Can Kahveci, Alparslan Erdem, Ugur Uçar, Tunay Torun, Hakan Özmert, Fehmi Mert Günok;Aykut Ceviker, Eray Ataseven, Adrian Ioan Hora, Marvin Emnes, Hélder Barbosa, Orhan Tasdelen, Alperen Babacan, Kadir Keles, Mugdat Celik, Fatih Ozturk;1;1;1;4;14.5;116;129;311;292;5;5;158;146;6.534;4.306;6.556;4.120;6.788;4.050;7.036;4.043;8.545;7.800;8.818;8.300;15;11;16;8;88.89;88.89;72.22;61.11;6.800;6.643;11.500;13.000;57.150;49.075;83.750;78.750;11.500;9.500;13.000;11.000;15.750;20.000;4.000;4.750;10.500;12.250;12.000;7.000;0.000;0.000;6.709;6.704;10.450;11.200;53.485;48.078;81.475;77.875;8.850;9.950;12.700;13.200;16.475;16.800;3.600;3.775;11.650;12.225;10.500;9.000;0.000;1.000;6.783;6.617;13.000;13.667;58.167;50.833;82.000;79.667;13.333;8.000;13.000;11.333;17.000;18.667;5.333;5.000;12.333;11.000;11.000;5.000;0.000;0.000;6.722;6.687;11.500;11.167;53.034;48.950;80.000;77.167;9.833;9.000;13.000;13.333;17.000;16.000;4.667;3.667;11.000;11.000;7.500;5.000;0.000;0.000;9;5;2;2;14;12;2;17;4;9;5;2;2;17;13;4;17;3;118;8;2;121;11;1
28-Oct-17;Genclerbirligi;Yeni Malatyaspor;Johannes Hopf, Ahmet Oguz, Sergei Politsevich, Ousmane N'Diaye, Ugur Ciftçi, Aleksandar Scekic, Abdul Khalili, Zeki Yavru, Ahmet Ilhan Özek, Vedat Muriqi, Serdar Özkan;Ertac Özbir, Issam Chebake, Yalcin Ayhan, Sadik Ciftpinar, Aly Cissokho, Sadio Diallo, Nacer Barazite, Murat Yildirim, Michael Pereira, Khalid Boutaïb, Adem Büyük;Petar Skuletic, Elvis Manu, Diallo Guidileye, Jailton, Luccas Claro, Kamal Issah, Alper Uludag, Murat Duruer, Orhan Sam, Taha Cengiz Demirtas;Batuhan Altintas, Murat Akça, Turgut Dogan Sahin, Emanuel Dening, Fabien Farnolle, Arturo Mina, Muenfuh Sincere, Issiar Dia, Emre Selen, Eren Tozlu;2;0;0;4;12.0;124;118;321;297;2;2;168;148;6.180;4.606;5.945;4.593;6.473;4.137;6.267;3.987;8.091;6.300;8.364;7.100;12;4;12;7;55.56;55.56;44.44;44.44;6.593;6.588;10.250;11.000;37.275;43.750;63.250;76.250;5.750;8.750;17.000;19.000;9.250;15.000;4.750;5.500;8.000;12.750;11.000;7.000;2.000;0.000;6.454;6.657;9.925;12.000;41.377;46.975;66.925;77.725;5.575;8.775;15.900;19.300;12.325;15.800;4.375;5.350;8.800;12.175;15.000;11.000;1.500;0.500;6.613;6.660;11.667;9.667;34.967;39.500;64.333;73.000;5.333;8.333;14.000;20.000;9.000;15.333;5.000;5.000;7.667;14.333;9.000;5.000;2.000;0.000;6.503;6.650;11.167;10.834;42.017;45.784;68.666;77.166;5.833;8.666;13.666;20.666;12.500;15.833;4.667;4.667;7.500;13.166;10.000;8.000;1.500;0.500;9;2;2;5;12;20;-8;8;16;9;3;2;4;15;17;-2;11;11;113;1;2;116;4;1
27-Oct-17;Kasimpasa;Goztepe;Ramazan Kose, Strahil Popov, Kenneth Omeruo, Syam Ben Youssef, Olivier Veigneau, David Pavelka, Loret Sadiku, Samuel Eduok, Bernard Mensah, Trézéguet, Jhon Murillo;Beto, Sabri Sarioglu, Kadu, Léo Schwechlen, Adama Traoré, Rajko Rotman, Selçuk Sahin, Oscar Scarione, André Castro, Tayfur Bingöl, Adis Jahovic;Veysel Sari, Markus Neumayr, Franck Etoundi, Kadem Yasar, Eray Birnican, Onur Ural, Ahmed Ildiz, Hasan Bilal, Burak Turan, Ali Gocmen;Ömer Sismanoglu, Yoan Gouffran, Nabil Ghilas, Tanju Kayhan, Axel Ngando, Milos Kosanovic, Doganay Kiliç, Günay Güvenc, Muhammed Enes Durmus, Halil Akbunar;1;1;1;4;18.0;125;109;305;287;5;5;150;168;6.544;4.213;6.569;4.518;6.379;4.223;6.515;4.480;8.455;6.200;8.545;7.400;10;8;21;10;0.0;55.56;27.78;77.78;6.835;6.825;11.000;10.750;42.000;49.275;78.500;78.250;10.750;4.750;14.500;15.250;20.250;15.250;3.750;3.250;9.000;10.500;12.000;6.000;0.000;0.000;6.671;6.797;10.400;12.375;42.730;49.047;78.750;75.725;8.975;6.375;12.050;16.525;20.325;15.825;3.475;3.625;9.600;14.150;15.500;8.500;0.500;0.000;6.877;6.913;12.333;10.333;44.000;48.700;77.667;79.333;10.667;5.333;16.000;12.667;22.667;13.333;3.667;2.667;10.333;8.000;8.000;5.000;0.000;0.000;6.657;6.841;10.666;12.500;42.450;52.284;77.834;78.666;10.000;6.333;12.666;14.167;23.000;16.333;3.500;4.167;10.833;14.166;9.500;5.000;0.500;0.000;9;2;2;5;13;18;-5;8;16;9;5;2;2;20;15;5;17;5;127;8;1;114;6;1
