Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
17:00,Dinamo Moscow,0,2,Zenit St. Petersburg,Ago 10 2019
12:00,Arsenal Tula,1,0,FC Ufa,Ago 11 2019
14:30,Lokomotiv Moscow,4,0,Ural,Ago 11 2019
17:00,CSKA Moscow,0,0,PFC Sochi,Ago 11 2019
19:30,FK Akhmat,1,3,Spartak Moscow,Ago 11 2019
18:00,FC Rostov,1,0,Krylya Sovetov Samara,Ago 12 2019
16:00,FC Orenburg,1,1,PFC Sochi,Ago 16 2019
12:00,Ural,1,3,Krylya Sovetov Samara,Ago 17 2019
14:30,FC Tambov,0,2,FC Krasnodar,Ago 17 2019
17:00,Zenit St. Petersburg,0,0,FK Akhmat,Ago 17 2019
12:00,Rubin Kazan,1,0,Arsenal Tula,Ago 18 2019
14:30,FC Ufa,2,0,FC Rostov,Ago 18 2019
17:00,Dinamo Moscow,1,2,Lokomotiv Moscow,Ago 18 2019
18:00,Spartak Moscow,2,1,CSKA Moscow,Ago 19 2019
12:00,FC Tambov,0,2,Dinamo Moscow,Ago 24 2019
14:30,FC Ufa,1,0,Zenit St. Petersburg,Ago 24 2019
17:00,FC Krasnodar,1,1,Lokomotiv Moscow,Ago 24 2019
14:30,CSKA Moscow,3,0,FK Akhmat,Ago 25 2019
17:00,FC Rostov,2,1,Rubin Kazan,Ago 25 2019
17:00,Krylya Sovetov Samara,1,2,Spartak Moscow,Ago 25 2019
19:30,Arsenal Tula,2,1,FC Orenburg,Ago 25 2019
16:00,Ural,3,1,PFC Sochi,Ago 26 2019
18:00,Krylya Sovetov Samara,0,0,Dinamo Moscow,Ago 30 2019
09:30,FC Ufa,1,2,FC Orenburg,Ago 31 2019
12:00,Rubin Kazan,0,3,PFC Sochi,Ago 31 2019
14:30,Lokomotiv Moscow,1,2,FC Rostov,Ago 31 2019
17:00,FK Akhmat,1,1,FC Tambov,Ago 31 2019
12:00,FC Yenisey Krasnoyarsk,3,1,Anzhi Makhachkala,Mei 3 2019
14:30,Rubin Kazan,2,0,FC Orenburg,Mei 3 2019
12:00,Ural,0,1,Spartak Moscow,Mei 4 2019
14:30,FK Akhmat,1,1,Zenit St. Petersburg,Mei 4 2019
17:00,Arsenal Tula,2,0,Lokomotiv Moscow,Mei 4 2019
12:00,Krylya Sovetov Samara,1,1,FC Ufa,Mei 5 2019
14:30,CSKA Moscow,2,2,Dinamo Moscow,Mei 5 2019
17:00,FC Rostov,1,1,FC Krasnodar,Mei 5 2019
09:30,FC Orenburg,2,2,Ural,Mei 10 2019
12:00,Dinamo Moscow,0,0,FC Rostov,Mei 10 2019
14:30,Anzhi Makhachkala,0,1,Arsenal Tula,Mei 10 2019
17:00,Lokomotiv Moscow,4,0,Rubin Kazan,Mei 10 2019
