Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
19:45,SD Huesca,2,6,Valencia,Mei 5 2019
17:30,Athletic Bilbao,3,1,Celta Vigo,Mei 12 2019
17:30,Leganes,0,2,Espanyol,Mei 12 2019
17:30,Villarreal,1,0,Eibar,Mei 12 2019
17:30,Valencia,3,1,Deportivo Alaves,Mei 12 2019
17:30,Rayo Vallecano,1,2,Real Valladolid,Mei 12 2019
17:30,Girona,1,2,Levante,Mei 12 2019
17:30,Real Betis,2,1,SD Huesca,Mei 12 2019
17:30,Barcelona,2,0,Getafe,Mei 12 2019
17:30,Atletico Madrid,1,1,Sevilla,Mei 12 2019
17:30,Real Sociedad,3,1,Real Madrid,Mei 12 2019
12:00,Levante,2,2,Atletico Madrid,Mei 18 2019
15:15,Sevilla,2,0,Athletic Bilbao,Mei 18 2019
15:15,Real Valladolid,0,2,Valencia,Mei 18 2019
15:15,Getafe,2,2,Villarreal,Mei 18 2019
15:15,Espanyol,2,0,Real Sociedad,Mei 18 2019
19:45,Celta Vigo,2,2,Rayo Vallecano,Mei 18 2019
19:45,Deportivo Alaves,2,1,Girona,Mei 18 2019
19:45,SD Huesca,2,1,Leganes,Mei 18 2019
11:00,Real Madrid,0,2,Real Betis,Mei 19 2019
15:15,Eibar,2,2,Barcelona,Mei 19 2019
18:30,Atletico Madrid,2,0,Girona,Apr 2 2019
19:30,Espanyol,1,1,Getafe,Apr 2 2019
20:30,Villarreal,4,4,Barcelona,Apr 2 2019
18:30,Athletic Bilbao,3,2,Levante,Apr 3 2019
19:30,SD Huesca,3,3,Celta Vigo,Apr 3 2019
19:30,Eibar,2,1,Rayo Vallecano,Apr 3 2019
20:30,Valencia,2,1,Real Madrid,Apr 3 2019
18:30,Sevilla,2,0,Deportivo Alaves,Apr 4 2019
19:30,Leganes,1,0,Real Valladolid,Apr 4 2019
20:30,Real Sociedad,2,1,Real Betis,Apr 4 2019
12:00,Girona,1,2,Espanyol,Apr 6 2019
15:15,Real Madrid,2,1,Eibar,Apr 6 2019
17:30,Rayo Vallecano,2,0,Valencia,Apr 6 2019
19:45,Barcelona,2,0,Atletico Madrid,Apr 6 2019
11:00,Deportivo Alaves,1,1,Leganes,Apr 7 2019
13:00,Getafe,1,0,Athletic Bilbao,Apr 7 2019
15:15,Real Valladolid,0,2,Sevilla,Apr 7 2019
17:30,Celta Vigo,3,1,Real Sociedad,Apr 7 2019
17:30,Levante,2,2,SD Huesca,Apr 7 2019
19:45,Real Betis,2,1,Villarreal,Apr 7 2019
12:00,Espanyol,2,1,Deportivo Alaves,Apr 13 2019
15:15,SD Huesca,0,0,Barcelona,Apr 13 2019
17:30,Atletico Madrid,2,0,Celta Vigo,Apr 13 2019
19:45,Sevilla,3,2,Real Betis,Apr 13 2019
11:00,Real Valladolid,2,2,Getafe,Apr 14 2019
13:00,Athletic Bilbao,3,2,Rayo Vallecano,Apr 14 2019
15:15,Real Sociedad,1,1,Eibar,Apr 14 2019
17:30,Girona,0,1,Villarreal,Apr 14 2019
19:45,Valencia,3,1,Levante,Apr 14 2019
20:00,Leganes,1,1,Real Madrid,Apr 15 2019
20:00,Deportivo Alaves,2,2,Real Valladolid,Apr 19 2019
12:00,Celta Vigo,2,1,Girona,Apr 20 2019
15:15,Eibar,0,1,Atletico Madrid,Apr 20 2019
17:30,Rayo Vallecano,0,0,SD Huesca,Apr 20 2019
19:45,Barcelona,2,1,Real Sociedad,Apr 20 2019
11:00,Levante,2,2,Espanyol,Apr 21 2019
13:00,Getafe,3,0,Sevilla,Apr 21 2019
15:15,Real Madrid,3,0,Athletic Bilbao,Apr 21 2019
17:30,Villarreal,2,1,Leganes,Apr 21 2019
19:45,Real Betis,1,2,Valencia,Apr 21 2019
