Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
22:10,Union,2,2,Independiente,Okt 30 2019
00:20,Racing Club,0,0,Banfield,Okt 31 2019
20:00,Arsenal Sarandi,2,2,Central Cordoba de Santiago,Okt 31 2019
22:10,Velez Sarsfield,0,0,Huracan,Okt 31 2019
00:00,Racing Club,3,1,Godoy Cruz,Sep 1 2019
15:00,Atletico Tucuman,1,0,Arsenal Sarandi,Sep 1 2019
15:00,Colon,1,1,Rosario Central,Sep 1 2019
17:15,Talleres,2,1,Aldosivi,Sep 1 2019
17:15,Newell's Old Boys,4,1,Huracan,Sep 1 2019
21:00,River Plate,0,0,Boca Juniors,Sep 1 2019
17:15,Arsenal Sarandi,4,1,Union,Sep 14 2019
19:30,Central Cordoba de Santiago,1,2,Defensa y Justicia,Sep 14 2019
19:30,Godoy Cruz,0,1,Argentinos Juniors,Sep 14 2019
21:45,Colon,2,1,San Lorenzo,Sep 14 2019
00:00,Huracan,0,4,River Plate,Sep 15 2019
15:00,Gimnasia LP,1,2,Racing Club,Sep 15 2019
17:15,Banfield,0,1,Talleres,Sep 15 2019
19:30,Rosario Central,1,1,Newell's Old Boys,Sep 15 2019
21:45,Independiente,2,2,Lanus,Sep 15 2019
00:00,Boca Juniors,1,0,Estudiantes,Sep 16 2019
23:00,Aldosivi,1,1,Patronato de Parana,Sep 16 2019
01:10,Velez Sarsfield,1,0,Atletico Tucuman,Sep 17 2019
23:00,Union,0,0,Rosario Central,Sep 20 2019
01:10,Argentinos Juniors,3,1,Central Cordoba de Santiago,Sep 21 2019
17:15,Estudiantes,1,0,Patronato de Parana,Sep 21 2019
19:30,Defensa y Justicia,0,1,Huracan,Sep 21 2019
21:45,San Lorenzo,0,2,Boca Juniors,Sep 21 2019
00:00,Atletico Tucuman,0,1,Independiente,Sep 22 2019
15:00,Newell's Old Boys,2,0,Aldosivi,Sep 22 2019
17:15,Godoy Cruz,0,2,Banfield,Sep 22 2019
19:30,Lanus,3,2,Colon,Sep 22 2019
21:45,Racing Club,2,1,Arsenal Sarandi,Sep 22 2019
00:00,River Plate,1,2,Velez Sarsfield,Sep 23 2019
01:00,Talleres,2,1,Gimnasia LP,Sep 24 2019
23:00,Aldosivi,1,2,Union,Sep 27 2019
01:10,Patronato de Parana,1,1,Lanus,Sep 28 2019
19:30,Arsenal Sarandi,3,0,Estudiantes,Sep 28 2019
21:45,Gimnasia LP,0,2,River Plate,Sep 28 2019
00:00,Boca Juniors,1,1,Newell's Old Boys,Sep 29 2019
15:00,Banfield,0,1,San Lorenzo,Sep 29 2019
17:15,Huracan,0,0,Atletico Tucuman,Sep 29 2019
19:30,Velez Sarsfield,0,1,Defensa y Justicia,Sep 29 2019
21:45,Rosario Central,1,1,Racing Club,Sep 29 2019
00:00,Independiente,3,2,Talleres,Sep 30 2019
23:00,Central Cordoba de Santiago,1,0,Godoy Cruz,Sep 30 2019
01:00,Huracan,2,0,Colon,Ago 3 2019
17:15,Aldosivi,0,0,Argentinos Juniors,Ago 3 2019
19:30,Rosario Central,1,0,Talleres,Ago 3 2019
21:45,Central Cordoba de Santiago,1,0,Atletico Tucuman,Ago 3 2019
00:00,Velez Sarsfield,2,2,Racing Club,Ago 4 2019
15:00,Union,2,1,Defensa y Justicia,Ago 4 2019
17:15,Gimnasia LP,0,1,San Lorenzo,Ago 4 2019
19:30,Banfield,1,0,Estudiantes,Ago 4 2019
21:45,River Plate,3,0,Lanus,Ago 4 2019
00:00,Patronato de Parana,0,2,Boca Juniors,Ago 5 2019
01:10,Godoy Cruz,0,2,Arsenal Sarandi,Ago 6 2019
23:00,Argentinos Juniors,3,2,Banfield,Ago 16 2019
01:10,Talleres,1,1,Central Cordoba de Santiago,Ago 17 2019
19:30,Newell's Old Boys,2,0,Union,Ago 17 2019
21:45,San Lorenzo,2,2,Rosario Central,Ago 17 2019
00:00,Racing Club,1,6,River Plate,Ago 18 2019
15:00,Patronato de Parana,2,1,Huracan,Ago 18 2019
19:30,Defensa y Justicia,0,3,Arsenal Sarandi,Ago 18 2019
21:45,Lanus,3,1,Velez Sarsfield,Ago 18 2019
00:00,Boca Juniors,2,0,Aldosivi,Ago 19 2019
19:30,Atletico Tucuman,1,0,Godoy Cruz,Ago 19 2019
21:45,Colon,2,1,Gimnasia LP,Ago 19 2019
00:00,Estudiantes,3,0,Independiente,Ago 20 2019
01:00,Arsenal Sarandi,0,2,San Lorenzo,Ago 24 2019
17:15,Gimnasia LP,0,1,Defensa y Justicia,Ago 24 2019
19:30,Velez Sarsfield,3,1,Newell's Old Boys,Ago 24 2019
21:45,Rosario Central,1,1,Patronato de Parana,Ago 24 2019
00:00,Independiente,2,0,Colon,Ago 25 2019
15:00,Godoy Cruz,2,1,Estudiantes,Ago 25 2019
17:15,Union,1,2,Lanus,Ago 25 2019
19:30,Central Cordoba de Santiago,0,0,Racing Club,Ago 25 2019
21:45,River Plate,0,1,Talleres,Ago 25 2019
00:00,Banfield,0,1,Boca Juniors,Ago 26 2019
23:00,Aldosivi,3,0,Atletico Tucuman,Ago 26 2019
01:10,Huracan,0,0,Argentinos Juniors,Ago 27 2019
23:00,Lanus,1,0,Central Cordoba de Santiago,Ago 30 2019
01:10,Defensa y Justicia,0,0,Banfield,Ago 31 2019
01:10,Estudiantes,0,1,Velez Sarsfield,Ago 31 2019
17:15,Argentinos Juniors,1,0,Gimnasia LP,Ago 31 2019
19:30,San Lorenzo,2,1,Union,Ago 31 2019
21:45,Patronato de Parana,1,0,Independiente,Ago 31 2019
23:00,Estudiantes,1,1,San Martin de Tucuman,Apr 1 2019
01:10,Colon,0,0,San Martin San Juan,Apr 2 2019
01:10,San Martin de Tucuman,0,0,San Lorenzo,Apr 6 2019
17:15,Gimnasia LP,3,2,Colon,Apr 6 2019
19:30,Union,0,0,Estudiantes,Apr 6 2019
19:30,Banfield,1,1,Newell's Old Boys,Apr 6 2019
21:45,Velez Sarsfield,4,0,Lanus,Apr 6 2019
00:00,Aldosivi,1,1,Boca Juniors,Apr 7 2019
15:00,Huracan,2,0,Atletico Tucuman,Apr 7 2019
17:00,Rosario Central,1,2,Independiente,Apr 7 2019
19:15,Patronato de Parana,2,1,Argentinos Juniors,Apr 7 2019
19:15,Belgrano,1,0,Godoy Cruz,Apr 7 2019
19:15,San Martin San Juan,2,1,Talleres,Apr 7 2019
19:15,River Plate,2,3,Tigre,Apr 7 2019
22:30,Racing Club,1,1,Defensa y Justicia,Apr 7 2019
22:15,San Lorenzo,2,3,Argentinos Juniors,Mac 1 2019
00:10,Union,1,3,Boca Juniors,Mac 2 2019
20:10,Rosario Central,0,0,Belgrano,Mac 2 2019
22:20,San Martin de Tucuman,1,2,Lanus,Mac 2 2019
22:20,San Martin San Juan,0,0,Godoy Cruz,Mac 2 2019
00:30,River Plate,4,2,Newell's Old Boys,Mac 3 2019
20:10,Patronato de Parana,1,0,Huracan,Mac 3 2019
20:10,Talleres,2,0,Colon,Mac 3 2019
22:20,Racing Club,1,0,Estudiantes,Mac 3 2019
00:30,Gimnasia LP,1,0,Independiente,Mac 4 2019
20:10,Banfield,1,2,Atletico Tucuman,Mac 4 2019
22:20,Velez Sarsfield,1,2,Tigre,Mac 4 2019
00:30,Aldosivi,0,1,Defensa y Justicia,Mac 5 2019
22:00,Lanus,1,1,San Martin San Juan,Mac 8 2019
00:10,Belgrano,3,0,Patronato de Parana,Mac 9 2019
20:10,Godoy Cruz,0,0,Rosario Central,Mac 9 2019
20:10,Newell's Old Boys,1,2,Talleres,Mac 9 2019
22:20,Colon,1,1,Racing Club,Mac 9 2019
00:30,Boca Juniors,3,0,San Lorenzo,Mac 10 2019
20:10,Estudiantes,1,0,Gimnasia LP,Mac 10 2019
22:20,Huracan,1,3,San Martin de Tucuman,Mac 10 2019
22:20,Independiente,2,0,Aldosivi,Mac 10 2019
00:30,Atletico Tucuman,0,1,River Plate,Mac 11 2019
22:00,Tigre,2,2,Union,Mac 11 2019
00:10,Defensa y Justicia,3,2,Banfield,Mac 12 2019
00:10,Argentinos Juniors,0,0,Velez Sarsfield,Mac 12 2019
22:00,Gimnasia LP,1,0,Newell's Old Boys,Mac 15 2019
00:10,Aldosivi,3,0,Colon,Mac 16 2019
16:15,Velez Sarsfield,2,0,Atletico Tucuman,Mac 16 2019
18:30,Union,3,0,Lanus,Mac 16 2019
20:45,San Martin San Juan,2,3,Argentinos Juniors,Mac 16 2019
23:00,Racing Club,1,0,Belgrano,Mac 16 2019
14:00,Patronato de Parana,2,0,Defensa y Justicia,Mac 17 2019
16:15,Talleres,1,3,Tigre,Mac 17 2019
18:30,Rosario Central,0,1,San Lorenzo,Mac 17 2019
20:45,River Plate,3,0,Independiente,Mac 17 2019
23:00,San Martin de Tucuman,1,4,Boca Juniors,Mac 17 2019
22:00,Banfield,2,2,Godoy Cruz,Mac 18 2019
00:10,Huracan,0,1,Estudiantes,Mac 19 2019
23:00,Colon,1,1,San Lorenzo,Mac 23 2019
22:00,Newell's Old Boys,3,1,Huracan,Mac 29 2019
00:10,Boca Juniors,2,0,Banfield,Mac 30 2019
16:15,San Lorenzo,1,1,Gimnasia LP,Mac 30 2019
18:30,Godoy Cruz,2,1,Patronato de Parana,Mac 30 2019
20:45,Independiente,2,1,Velez Sarsfield,Mac 30 2019
23:00,Talleres,0,2,River Plate,Mac 30 2019
15:00,Atletico Tucuman,1,0,Aldosivi,Mac 31 2019
17:15,Lanus,3,1,Belgrano,Mac 31 2019
17:15,Argentinos Juniors,0,2,Rosario Central,Mac 31 2019
22:10,Defensa y Justicia,1,1,Union,Mac 31 2019
22:10,Tigre,1,1,Racing Club,Mac 31 2019
00:00,San Martin San Juan,0,4,Boca Juniors,Feb 1 2019
22:00,Gimnasia LP,3,1,Tigre,Feb 1 2019
00:10,Talleres,3,1,Banfield,Feb 2 2019
00:10,San Martin de Tucuman,1,2,Defensa y Justicia,Feb 2 2019
20:10,San Lorenzo,0,0,Independiente,Feb 2 2019
22:20,Lanus,1,0,Colon,Feb 2 2019
22:20,Argentinos Juniors,0,0,Belgrano,Feb 2 2019
00:30,Rosario Central,0,0,Aldosivi,Feb 3 2019
20:10,Boca Juniors,2,0,Godoy Cruz,Feb 3 2019
20:10,Union,0,0,Newell's Old Boys,Feb 3 2019
22:20,Racing Club,3,1,Huracan,Feb 3 2019
00:30,Velez Sarsfield,1,2,River Plate,Feb 4 2019
22:00,Patronato de Parana,3,0,Atletico Tucuman,Feb 4 2019
00:10,San Martin San Juan,3,0,Estudiantes,Feb 5 2019
22:00,Tigre,4,4,Banfield,Feb 8 2019
00:10,Huracan,1,1,Velez Sarsfield,Feb 9 2019
00:10,Lanus,2,0,Gimnasia LP,Feb 9 2019
20:10,Estudiantes,1,0,Patronato de Parana,Feb 9 2019
22:20,Independiente,2,1,Union,Feb 9 2019
22:20,Atletico Tucuman,0,0,Talleres,Feb 9 2019
20:10,Godoy Cruz,3,2,San Martin de Tucuman,Feb 10 2019
20:10,Newell's Old Boys,0,0,Rosario Central,Feb 10 2019
22:20,River Plate,2,0,Racing Club,Feb 10 2019
00:30,Belgrano,1,1,Boca Juniors,Feb 11 2019
22:00,Defensa y Justicia,2,1,Argentinos Juniors,Feb 11 2019
00:10,Aldosivi,1,0,San Martin San Juan,Feb 12 2019
00:00,Rosario Central,1,1,River Plate,Feb 15 2019
22:00,Union,3,0,Atletico Tucuman,Feb 15 2019
22:00,Velez Sarsfield,1,1,Colon,Feb 15 2019
00:10,San Martin de Tucuman,0,0,Belgrano,Feb 16 2019
20:10,San Lorenzo,1,1,Newell's Old Boys,Feb 16 2019
22:20,Patronato de Parana,0,0,Aldosivi,Feb 16 2019
22:20,Gimnasia LP,0,1,Defensa y Justicia,Feb 16 2019
00:30,San Martin San Juan,1,1,Independiente,Feb 17 2019
20:10,Talleres,0,0,Huracan,Feb 17 2019
20:10,Rosario Central,0,2,Tigre,Feb 17 2019
22:20,Boca Juniors,2,1,Lanus,Feb 17 2019
00:30,Banfield,1,1,River Plate,Feb 18 2019
22:00,Argentinos Juniors,2,1,Estudiantes,Feb 18 2019
00:10,Racing Club,3,0,Godoy Cruz,Feb 19 2019
00:00,Boca Juniors,1,2,Atletico Tucuman,Feb 21 2019
22:00,Tigre,2,1,Patronato de Parana,Feb 22 2019
00:10,Colon,0,1,Banfield,Feb 23 2019
00:10,Lanus,2,0,Rosario Central,Feb 23 2019
20:10,Huracan,1,3,Union,Feb 23 2019
20:10,Godoy Cruz,0,2,Velez Sarsfield,Feb 23 2019
22:20,Belgrano,0,0,San Lorenzo,Feb 23 2019
00:30,Independiente,1,3,Racing Club,Feb 24 2019
20:10,River Plate,2,1,San Martin de Tucuman,Feb 24 2019
22:20,Estudiantes,0,1,Talleres,Feb 24 2019
22:20,Atletico Tucuman,0,0,Argentinos Juniors,Feb 24 2019
00:30,Defensa y Justicia,0,1,Boca Juniors,Feb 25 2019
22:00,Aldosivi,0,0,Gimnasia LP,Feb 25 2019
00:10,Newell's Old Boys,3,0,San Martin San Juan,Feb 26 2019
23:00,River Plate,0,1,Defensa y Justicia,Jan 19 2019
21:00,San Lorenzo,0,0,Huracan,Jan 20 2019
00:00,River Plate,1,2,Union,Jan 24 2019
22:00,Godoy Cruz,0,2,Lanus,Jan 25 2019
22:00,Banfield,1,1,San Martin San Juan,Jan 25 2019
00:10,Defensa y Justicia,1,0,San Lorenzo,Jan 26 2019
20:10,Tigre,2,2,San Martin de Tucuman,Jan 26 2019
20:10,Huracan,2,1,Rosario Central,Jan 26 2019
22:20,Atletico Tucuman,4,1,Gimnasia LP,Jan 26 2019
00:30,Aldosivi,1,3,Racing Club,Jan 27 2019
20:10,Belgrano,0,0,Union,Jan 27 2019
20:10,Independiente,1,1,Talleres,Jan 27 2019
22:20,River Plate,1,3,Patronato de Parana,Jan 27 2019
00:30,Newell's Old Boys,1,1,Boca Juniors,Jan 28 2019
22:00,Colon,2,0,Argentinos Juniors,Jan 28 2019
00:10,Estudiantes,1,2,Velez Sarsfield,Jan 29 2019
00:00,Godoy Cruz,0,4,River Plate,Jan 31 2019
00:15,Newell's Old Boys,1,0,Patronato de Parana,Des 1 2018
20:10,Estudiantes,1,1,Lanus,Des 1 2018
22:20,Atletico Tucuman,2,3,San Martin de Tucuman,Des 1 2018
00:30,Banfield,0,1,Argentinos Juniors,Des 2 2018
20:10,Aldosivi,2,2,San Lorenzo,Des 2 2018
22:20,Independiente,0,1,Boca Juniors,Des 2 2018
00:30,River Plate,3,1,Gimnasia LP,Des 3 2018
20:10,Tigre,1,3,Godoy Cruz,Des 3 2018
22:20,Velez Sarsfield,2,0,Rosario Central,Des 3 2018
22:20,San Martin San Juan,2,0,Union,Des 3 2018
00:30,Talleres,1,3,Racing Club,Des 4 2018
00:30,Huracan,1,1,Defensa y Justicia,Des 4 2018
00:00,San Martin de Tucuman,0,3,Newell's Old Boys,Des 8 2018
20:10,San Lorenzo,1,1,Estudiantes,Des 8 2018
20:10,Union,0,1,Banfield,Des 8 2018
22:20,Lanus,2,1,Talleres,Des 8 2018
22:20,Defensa y Justicia,3,0,Colon,Des 8 2018
00:30,Godoy Cruz,1,1,Independiente,Des 9 2018
22:20,Argentinos Juniors,1,2,Aldosivi,Des 9 2018
22:35,Gimnasia LP,2,2,Huracan,Des 9 2018
00:30,Racing Club,1,0,San Martin San Juan,Des 10 2018
22:00,Patronato de Parana,3,3,Velez Sarsfield,Des 10 2018
00:15,Belgrano,1,2,Tigre,Des 11 2018
00:00,Huracan,0,0,Argentinos Juniors,Des 14 2018
22:00,Belgrano,2,0,Gimnasia LP,Nov 2 2018
00:00,Union,2,2,Patronato de Parana,Nov 3 2018
16:15,Aldosivi,1,4,Banfield,Nov 3 2018
18:30,Godoy Cruz,1,0,Atletico Tucuman,Nov 3 2018
20:45,Estudiantes,1,0,River Plate,Nov 3 2018
23:00,Boca Juniors,4,1,Tigre,Nov 3 2018
14:00,Argentinos Juniors,0,2,Independiente,Nov 4 2018
16:15,Rosario Central,1,1,Colon,Nov 4 2018
18:30,San Lorenzo,0,1,Talleres,Nov 4 2018
20:45,Racing Club,1,0,Newell's Old Boys,Nov 4 2018
23:00,San Martin de Tucuman,2,0,San Martin San Juan,Nov 4 2018
22:00,Defensa y Justicia,3,2,Velez Sarsfield,Nov 5 2018
