Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
12:30,Holstein Kiel,2,1,Karlsruher SC,Ago 18 2019
12:30,Greuther Fuerth,1,0,Jahn Regensburg,Ago 18 2019
19:30,Osnabrueck,4,0,Darmstadt,Ago 19 2019
17:30,Erzgebirge Aue,0,0,VfB Stuttgart,Ago 23 2019
17:30,Darmstadt,0,0,Dynamo Dresden,Ago 23 2019
12:00,Bochum,3,3,Wehen,Ago 24 2019
12:00,Jahn Regensburg,1,3,Arminia Bielefeld,Ago 24 2019
12:00,Hannover 96,1,1,Greuther Fuerth,Ago 24 2019
12:30,Nuernberg,1,0,Osnabrueck,Ago 25 2019
12:30,FC Heidenheim,0,2,Sandhausen,Ago 25 2019
12:30,Karlsruher SC,2,4,Hamburger SV,Ago 25 2019
19:30,St. Pauli,2,1,Holstein Kiel,Ago 26 2019
17:30,Nuernberg,2,2,FC Heidenheim,Ago 30 2019
17:30,Sandhausen,1,0,Darmstadt,Ago 30 2019
12:00,Wehen,0,5,Jahn Regensburg,Ago 31 2019
12:00,Arminia Bielefeld,2,2,Greuther Fuerth,Ago 31 2019
12:00,Dynamo Dresden,3,3,St. Pauli,Ago 31 2019
17:30,Dynamo Dresden,2,1,St. Pauli,Mei 3 2019
17:30,Arminia Bielefeld,2,0,Paderborn,Mei 3 2019
12:00,Hamburger SV,0,3,Ingolstadt,Mei 4 2019
12:00,Bochum,4,2,Magdeburg,Mei 4 2019
12:00,FC Heidenheim,2,3,Sandhausen,Mei 4 2019
12:30,Darmstadt,2,1,Union Berlin,Mei 5 2019
12:30,Holstein Kiel,0,2,Duisburg,Mei 5 2019
12:30,Jahn Regensburg,1,3,Erzgebirge Aue,Mei 5 2019
19:30,Greuther Fuerth,0,4,FC Koln,Mei 6 2019
14:30,FC Koln,3,5,Jahn Regensburg,Mei 12 2019
14:30,Holstein Kiel,3,0,Dynamo Dresden,Mei 12 2019
14:30,Duisburg,3,4,FC Heidenheim,Mei 12 2019
14:30,Union Berlin,3,0,Magdeburg,Mei 12 2019
14:30,Ingolstadt,3,0,Darmstadt,Mei 12 2019
14:30,Sandhausen,0,3,Arminia Bielefeld,Mei 12 2019
14:30,St. Pauli,0,0,Bochum,Mei 12 2019
14:30,Erzgebirge Aue,1,1,Greuther Fuerth,Mei 12 2019
14:30,Paderborn,4,1,Hamburger SV,Mei 12 2019
14:30,Hamburger SV,3,0,Duisburg,Mei 19 2019
14:30,Arminia Bielefeld,1,0,Holstein Kiel,Mei 19 2019
14:30,Jahn Regensburg,2,2,Sandhausen,Mei 19 2019
14:30,Bochum,2,2,Union Berlin,Mei 19 2019
14:30,Darmstadt,1,0,Erzgebirge Aue,Mei 19 2019
14:30,FC Heidenheim,4,2,Ingolstadt,Mei 19 2019
14:30,Dynamo Dresden,3,1,Paderborn,Mei 19 2019
14:30,Greuther Fuerth,2,1,St. Pauli,Mei 19 2019
14:30,Magdeburg,1,1,FC Koln,Mei 19 2019
19:30,Erzgebirge Aue,1,3,Dynamo Dresden,Apr 1 2019
18:00,Greuther Fuerth,0,0,Dynamo Dresden,Apr 4 2019
17:30,Arminia Bielefeld,2,1,Erzgebirge Aue,Apr 5 2019
17:30,Jahn Regensburg,2,1,Bochum,Apr 5 2019
12:00,Duisburg,2,4,Ingolstadt,Apr 6 2019
12:00,Sandhausen,1,1,Paderborn,Apr 6 2019
12:00,Holstein Kiel,2,1,St. Pauli,Apr 6 2019
12:30,FC Heidenheim,0,2,FC Koln,Apr 7 2019
12:30,Dynamo Dresden,0,0,Union Berlin,Apr 7 2019
12:30,Greuther Fuerth,2,1,Darmstadt,Apr 7 2019
19:30,Hamburger SV,1,2,Magdeburg,Apr 8 2019
17:30,Duisburg,4,4,FC Koln,Apr 10 2019
17:30,Union Berlin,2,2,Jahn Regensburg,Apr 12 2019
17:30,Erzgebirge Aue,0,1,FC Heidenheim,Apr 12 2019
12:00,Magdeburg,0,1,Darmstadt,Apr 13 2019
12:00,Paderborn,4,0,Duisburg,Apr 13 2019
12:00,Sandhausen,3,1,Dynamo Dresden,Apr 13 2019
12:30,St. Pauli,1,1,Arminia Bielefeld,Apr 14 2019
12:30,Ingolstadt,1,1,Holstein Kiel,Apr 14 2019
12:30,Bochum,3,2,Greuther Fuerth,Apr 14 2019
19:30,FC Koln,1,1,Hamburger SV,Apr 15 2019
12:00,Hamburger SV,1,1,Erzgebirge Aue,Apr 20 2019
12:00,Holstein Kiel,1,2,Paderborn,Apr 20 2019
12:00,Duisburg,2,2,Sandhausen,Apr 20 2019
12:00,Greuther Fuerth,1,1,Union Berlin,Apr 20 2019
12:30,Darmstadt,0,0,Bochum,Apr 21 2019
12:30,FC Heidenheim,3,0,St. Pauli,Apr 21 2019
12:30,Dynamo Dresden,3,0,FC Koln,Apr 21 2019
12:30,Arminia Bielefeld,1,3,Ingolstadt,Apr 21 2019
12:30,Jahn Regensburg,1,0,Magdeburg,Apr 21 2019
17:30,FC Koln,1,2,Darmstadt,Apr 26 2019
17:30,Ingolstadt,1,0,Dynamo Dresden,Apr 26 2019
12:00,Sandhausen,3,2,Holstein Kiel,Apr 27 2019
12:00,St. Pauli,4,3,Jahn Regensburg,Apr 27 2019
12:00,Magdeburg,2,1,Greuther Fuerth,Apr 27 2019
12:30,Paderborn,3,1,FC Heidenheim,Apr 28 2019
12:30,Erzgebirge Aue,3,2,Bochum,Apr 28 2019
12:30,Union Berlin,2,0,Hamburger SV,Apr 28 2019
19:30,Duisburg,2,2,Arminia Bielefeld,Apr 29 2019
17:30,Holstein Kiel,0,2,Union Berlin,Mac 1 2019
17:30,Duisburg,1,0,Magdeburg,Mac 1 2019
12:00,Sandhausen,0,3,Erzgebirge Aue,Mac 2 2019
12:00,FC Heidenheim,1,2,Jahn Regensburg,Mac 2 2019
12:00,Paderborn,0,1,St. Pauli,Mac 2 2019
12:30,Dynamo Dresden,2,2,Bochum,Mac 3 2019
12:30,Ingolstadt,1,2,FC Koln,Mac 3 2019
12:30,Arminia Bielefeld,1,0,Darmstadt,Mac 3 2019
19:30,Hamburger SV,1,0,Greuther Fuerth,Mac 4 2019
17:30,Bochum,1,0,FC Heidenheim,Mac 8 2019
17:30,Union Berlin,2,0,Ingolstadt,Mac 8 2019
12:00,Darmstadt,3,2,Holstein Kiel,Mac 9 2019
12:00,FC Koln,5,1,Arminia Bielefeld,Mac 9 2019
12:00,Jahn Regensburg,1,1,Duisburg,Mac 9 2019
12:00,Erzgebirge Aue,2,1,Paderborn,Mac 9 2019
12:30,Magdeburg,0,1,Sandhausen,Mac 10 2019
12:30,St. Pauli,0,4,Hamburger SV,Mac 10 2019
17:30,FC Heidenheim,2,1,Union Berlin,Mac 15 2019
17:30,Holstein Kiel,5,1,Erzgebirge Aue,Mac 15 2019
12:00,Dynamo Dresden,1,1,Magdeburg,Mac 16 2019
12:00,Sandhausen,4,0,St. Pauli,Mac 16 2019
12:00,Hamburger SV,2,3,Darmstadt,Mac 16 2019
12:30,Paderborn,3,1,Ingolstadt,Mac 17 2019
12:30,Arminia Bielefeld,3,1,Bochum,Mac 17 2019
19:30,Jahn Regensburg,0,2,Greuther Fuerth,Mac 18 2019
17:30,St. Pauli,0,0,Duisburg,Mac 29 2019
17:30,Magdeburg,0,0,FC Heidenheim,Mac 29 2019
12:00,Darmstadt,1,1,Jahn Regensburg,Mac 30 2019
12:00,Bochum,0,0,Hamburger SV,Mac 30 2019
12:00,Union Berlin,1,3,Paderborn,Mac 30 2019
12:30,Ingolstadt,1,2,Sandhausen,Mac 31 2019
12:30,FC Koln,4,0,Holstein Kiel,Mac 31 2019
12:30,Greuther Fuerth,2,2,Arminia Bielefeld,Mac 31 2019
17:30,Duisburg,3,2,Darmstadt,Feb 1 2019
17:30,Ingolstadt,0,1,Magdeburg,Feb 1 2019
12:00,Arminia Bielefeld,2,0,Hamburger SV,Feb 2 2019
12:00,FC Heidenheim,1,0,Dynamo Dresden,Feb 2 2019
12:00,Paderborn,6,0,Greuther Fuerth,Feb 2 2019
12:30,Sandhausen,3,0,Bochum,Feb 3 2019
12:30,Holstein Kiel,2,0,Jahn Regensburg,Feb 3 2019
19:30,St. Pauli,3,2,Union Berlin,Feb 4 2019
17:30,FC Koln,4,1,St. Pauli,Feb 8 2019
17:30,Jahn Regensburg,0,3,Arminia Bielefeld,Feb 8 2019
12:00,Greuther Fuerth,1,0,Duisburg,Feb 9 2019
12:00,Bochum,1,2,Paderborn,Feb 9 2019
