Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
20:05,Caen,0,1,Bordeaux,Mei 24 2019
20:05,Dijon,2,1,Toulouse,Mei 24 2019
20:05,Marseille,1,0,Montpellier,Mei 24 2019
20:05,Nantes,0,1,Strasbourg,Mei 24 2019
20:05,Nice,2,0,Monaco,Mei 24 2019
20:05,Nimes,2,3,Lyon,Mei 24 2019
20:05,Reims,3,1,Paris Saint-Germain,Mei 24 2019
20:05,Rennes,3,1,Lille,Mei 24 2019
19:30,Saint-Etienne,2,1,Nimes,Apr 1 2019
18:00,Montpellier,2,0,Guingamp,Apr 3 2019
18:00,Strasbourg,4,0,Reims,Apr 3 2019
19:45,Bordeaux,2,0,Marseille,Apr 5 2019
16:00,Lyon,1,3,Dijon,Apr 6 2019
19:00,Guingamp,1,1,Monaco,Apr 6 2019
19:00,Nimes,2,0,Caen,Apr 6 2019
19:00,Angers,3,3,Rennes,Apr 6 2019
19:00,Amiens,2,2,Saint-Etienne,Apr 6 2019
14:00,Reims,1,1,Lille,Apr 7 2019
14:00,Toulouse,1,0,Nantes,Apr 7 2019
16:00,Nice,1,0,Montpellier,Apr 7 2019
20:00,Paris Saint-Germain,2,2,Strasbourg,Apr 7 2019
18:00,Nimes,3,1,Rennes,Apr 9 2019
18:00,Dijon,0,0,Amiens,Apr 12 2019
19:45,Nantes,2,1,Lyon,Apr 12 2019
16:00,Marseille,2,1,Nimes,Apr 13 2019
19:00,Monaco,0,0,Reims,Apr 13 2019
19:00,Caen,0,1,Angers,Apr 13 2019
19:00,Strasbourg,3,3,Guingamp,Apr 13 2019
14:00,Montpellier,2,1,Toulouse,Apr 14 2019
14:00,Rennes,0,0,Nice,Apr 14 2019
16:00,Saint-Etienne,3,0,Bordeaux,Apr 14 2019
20:00,Lille,5,1,Paris Saint-Germain,Apr 14 2019
18:00,Nantes,3,2,Paris Saint-Germain,Apr 17 2019
18:00,Dijon,3,2,Rennes,Apr 19 2019
19:45,Lyon,2,1,Angers,Apr 19 2019
16:00,Guingamp,1,3,Marseille,Apr 20 2019
19:00,Nice,0,1,Caen,Apr 20 2019
19:00,Nimes,2,1,Bordeaux,Apr 20 2019
19:00,Strasbourg,1,3,Montpellier,Apr 20 2019
14:00,Toulouse,0,0,Lille,Apr 21 2019
14:00,Nantes,3,2,Amiens,Apr 21 2019
16:00,Reims,0,2,Saint-Etienne,Apr 21 2019
20:00,Paris Saint-Germain,3,1,Monaco,Apr 21 2019
19:45,Bordeaux,2,3,Lyon,Apr 26 2019
14:00,Angers,1,1,Reims,Apr 28 2019
14:00,Caen,1,0,Dijon,Apr 28 2019
14:00,Lille,5,0,Nimes,Apr 28 2019
14:00,Amiens,0,0,Strasbourg,Apr 28 2019
